"I","PI0","PI1","QI","LI","TI"
827,25.01,25.01,-76.6,11,16
828,25.13,25.13,-45,11,16
829,25.47,25.47,-50,11,16
830,25.94,25.94,-50,11,16
831,26,26,-4.8,11,16
832,26.01,26.01,-121.7,11,16
833,26.02,26.02,-76.6,11,16
834,26.41,26.41,-50,11,16
835,27.03,27.03,-76.2,11,16
836,28,28,-4.9,11,16
837,28.2,28.2,-6.8,11,16
838,28.8,28.8,-292,11,16
839,28.96,28.96,-65,11,16
840,29,29,-165.7,11,16
841,30,30,-80,11,16
842,30.27,30.27,-90,11,16
843,31.2,31.2,-57.8,11,16
844,31.57,31.57,-90,11,16
845,33.01,33.01,-100,11,16
846,33.8,33.8,-82.3,11,16
847,34,34,-68.9,11,16
848,35.01,35.01,-68.9,11,16
849,35.13,35.13,-45,11,16
850,40,40,-85.4,11,16
851,40.03,40.03,-1,11,16
852,40.13,40.13,-45,11,16
853,41.1,41.1,-72.6,11,16
854,42.5,42.5,-0.1,11,16
855,45,45,-8,11,16
856,45.02,45.02,-20,11,16
857,47.5,47.5,-0.1,11,16
858,49,49,-94.1,11,16
859,50.5,50.5,-0.1,11,16
860,54,54,-5.2,11,16
861,55,55,-1.1,11,16
862,65.5,65.5,-10,11,16
863,70,70,-14.4,11,16
864,70.04,70.04,-30.7,11,16
865,71.2,71.2,-52.5,11,16
866,72.8,72.8,-52.5,11,16
867,73.1,73.1,-52.5,11,16
868,73.34,73.34,-9.5,11,16
869,73.38,73.38,-30.7,11,16
870,73.5,73.5,-45,11,16
871,75.7,75.7,-74.2,11,16
872,76.69,76.69,-9.5,11,16
873,76.73,76.73,-30.7,11,16
874,79,79,-17,11,16
875,79.5,79.5,-10,11,16
876,80.03,80.03,-9.5,11,16
877,80.07,80.07,-30.6,11,16
878,84.6,84.6,-6,11,16
879,99.5,99.5,-749.7,11,16
880,145,145,-18,11,16
881,145.01,145.01,-9.3,11,16
882,160,160,-1446,11,16
883,180,180,-1296.9,11,16
884,180.3,180.3,-208.2,11,16
885,0,0,-19520.7,11,17
886,0.1,0.1,-4.6,11,17
887,0.2,0.2,-9.4,11,17
888,0.5,0.5,-40,11,17
889,0.6,0.6,-129.1,11,17
890,0.7,0.7,-41.7,11,17
891,1,1,-118,11,17
892,1.5,1.5,-7.8,11,17
893,2,2,-14.5,11,17
894,2.01,2.01,-43,11,17
895,2.5,2.5,-164,11,17
896,3,3,-20.5,11,17
897,4.5,4.5,-127.4,11,17
898,5,5,-300,11,17
899,6,6,-283.6,11,17
900,6.03,6.03,-4,11,17
901,7,7,-208.2,11,17
902,8,8,-105.5,11,17
903,10.5,10.5,-292,11,17
904,10.8,10.8,-122,11,17
905,11,11,-515.8,11,17
906,12.9,12.9,-57.8,11,17
907,15,15,-52.8,11,17
908,15.01,15.01,-121.7,11,17
909,16,16,-27.5,11,17
910,16.3,16.3,-292,11,17
911,17,17,-50,11,17
912,17.47,17.47,-50,11,17
913,17.94,17.94,-50,11,17
914,18.41,18.41,-50,11,17
915,18.5,18.5,-121.7,11,17
916,18.79,18.79,-65,11,17
917,19,19,-25.9,11,17
918,19.6,19.6,-65,11,17
919,20,20,-130,11,17
920,20.1,20.1,-165,11,17
921,20.47,20.47,-50,11,17
922,20.68,20.68,-90,11,17
923,20.94,20.94,-50,11,17
924,21.2,21.2,-350,11,17
925,21.3,21.3,-100,11,17
926,21.4,21.4,-72.6,11,17
927,21.41,21.41,-50,11,17
928,21.79,21.79,-90,11,17
929,22.3,22.3,-200,11,17
930,22.5,22.5,-292,11,17
931,23,23,-239.7,11,17
932,23.03,23.03,-121.7,11,17
933,23.9,23.9,-72.6,11,17
934,24,24,-77.2,11,17
935,25,25,-182.5,11,17
936,25.01,25.01,-77.2,11,17
937,25.13,25.13,-45,11,17
938,25.47,25.47,-50,11,17
939,25.94,25.94,-50,11,17
940,26,26,-4.8,11,17
941,26.01,26.01,-121.7,11,17
942,26.02,26.02,-77.2,11,17
943,26.41,26.41,-50,11,17
944,27.03,27.03,-76.8,11,17
945,28,28,-4.9,11,17
946,28.2,28.2,-6.8,11,17
947,28.8,28.8,-292,11,17
948,28.96,28.96,-65,11,17
949,29,29,-165.7,11,17
950,30,30,-80,11,17
951,30.27,30.27,-90,11,17
952,31.2,31.2,-57.8,11,17
953,31.57,31.57,-90,11,17
954,33.01,33.01,-100,11,17
955,33.8,33.8,-82.3,11,17
956,34,34,-68.9,11,17
957,35.01,35.01,-68.9,11,17
958,35.13,35.13,-45,11,17
959,40,40,-85.4,11,17
960,40.03,40.03,-1,11,17
961,40.13,40.13,-45,11,17
962,41.1,41.1,-72.6,11,17
963,42.5,42.5,-0.1,11,17
964,45,45,-58,11,17
965,45.02,45.02,-20,11,17
966,47.5,47.5,-0.1,11,17
967,49,49,-94.1,11,17
968,50.5,50.5,-0.1,11,17
969,54,54,-5.2,11,17
970,55,55,-1.1,11,17
971,65.5,65.5,-10,11,17
972,70,70,-14.4,11,17
973,70.04,70.04,-30.7,11,17
974,71.2,71.2,-52.5,11,17
975,72.8,72.8,-52.5,11,17
976,73.1,73.1,-52.5,11,17
977,73.34,73.34,-9.5,11,17
978,73.38,73.38,-30.7,11,17
979,73.5,73.5,-45,11,17
980,75.7,75.7,-74.2,11,17
981,76.69,76.69,-9.5,11,17
982,76.73,76.73,-30.7,11,17
983,79,79,-17,11,17
984,79.5,79.5,-10,11,17
985,80.03,80.03,-9.5,11,17
986,80.07,80.07,-30.6,11,17
987,84.6,84.6,-6,11,17
988,99.5,99.5,-602.1,11,17
989,145,145,-18,11,17
990,145.01,145.01,-9.3,11,17
991,160,160,-1446,11,17
992,180,180,-1296.9,11,17
993,180.3,180.3,-208.2,11,17
994,0,0,-18896.5,11,18
995,0.1,0.1,-4.6,11,18
996,0.2,0.2,-9.4,11,18
997,0.5,0.5,-40,11,18
998,0.6,0.6,-129.1,11,18
999,0.7,0.7,-40.3,11,18
1000,1,1,-117.3,11,18
1001,1.5,1.5,-5.2,11,18
1002,2,2,-14.5,11,18
1003,2.01,2.01,-43,11,18
1004,2.5,2.5,-155.8,11,18
1005,3,3,-20.5,11,18
1006,4.5,4.5,-129.2,11,18
1007,5,5,-300,11,18
1008,6,6,-287.3,11,18
1009,6.03,6.03,-4,11,18
1010,7,7,-194.9,11,18
1011,8,8,-103.8,11,18
1012,10.5,10.5,-292,11,18
1013,10.8,10.8,-122,11,18
1014,11,11,-506.7,11,18
1015,12.9,12.9,-57.8,11,18
1016,15,15,-52.8,11,18
1017,15.01,15.01,-121.7,11,18
1018,16,16,-27.5,11,18
1019,16.3,16.3,-292,11,18
1020,17,17,-50,11,18
1021,17.47,17.47,-50,11,18
1022,17.94,17.94,-50,11,18
1023,18.41,18.41,-50,11,18
1024,18.5,18.5,-121.7,11,18
1025,18.79,18.79,-65,11,18
1026,19,19,-27.8,11,18
1027,19.6,19.6,-65,11,18
1028,20,20,-130,11,18
1029,20.1,20.1,-165,11,18
1030,20.47,20.47,-50,11,18
1031,20.68,20.68,-90,11,18
1032,20.94,20.94,-50,11,18
1033,21.2,21.2,-350,11,18
1034,21.3,21.3,-100,11,18
1035,21.4,21.4,-72.6,11,18
1036,21.41,21.41,-50,11,18
1037,21.79,21.79,-90,11,18
1038,22.3,22.3,-200,11,18
1039,22.5,22.5,-292,11,18
1040,23,23,-239.7,11,18
1041,23.03,23.03,-121.7,11,18
1042,23.9,23.9,-72.6,11,18
1043,24,24,-75.4,11,18
1044,25,25,-182.5,11,18
1045,25.01,25.01,-75.4,11,18
1046,25.13,25.13,-45,11,18
1047,25.47,25.47,-50,11,18
1048,25.94,25.94,-50,11,18
1049,26,26,-4.8,11,18
1050,26.01,26.01,-121.7,11,18
1051,26.02,26.02,-75.4,11,18
1052,26.41,26.41,-50,11,18
1053,27.03,27.03,-75.6,11,18
1054,28,28,-4.9,11,18
1055,28.2,28.2,-6.8,11,18
1056,28.8,28.8,-292,11,18
1057,28.96,28.96,-65,11,18
1058,29,29,-165.7,11,18
1059,30,30,-80,11,18
1060,30.27,30.27,-90,11,18
1061,31.2,31.2,-57.8,11,18
1062,31.57,31.57,-90,11,18
1063,33.01,33.01,-100,11,18
1064,33.8,33.8,-82.3,11,18
1065,34,34,-68.9,11,18
1066,35.01,35.01,-68.9,11,18
1067,35.13,35.13,-45,11,18
1068,40,40,-85.4,11,18
1069,40.03,40.03,-1,11,18
1070,40.13,40.13,-45,11,18
1071,41.1,41.1,-72.6,11,18
1072,42.5,42.5,-0.1,11,18
1073,45,45,-58,11,18
1074,45.02,45.02,-20,11,18
1075,47.5,47.5,-0.1,11,18
1076,49,49,-94.1,11,18
1077,50.5,50.5,-0.1,11,18
1078,54,54,-5.2,11,18
1079,55,55,-1.1,11,18
1080,65.5,65.5,-10,11,18
1081,70,70,-14.4,11,18
1082,70.04,70.04,-20.7,11,18
1083,71.2,71.2,-52.5,11,18
1084,72.8,72.8,-52.5,11,18
1085,73.1,73.1,-52.5,11,18
1086,73.34,73.34,-9.5,11,18
1087,73.38,73.38,-20.7,11,18
1088,73.5,73.5,-45,11,18
1089,75.7,75.7,-74.2,11,18
1090,76.69,76.69,-9.5,11,18
1091,76.73,76.73,-20.7,11,18
1092,79,79,-17,11,18
1093,79.5,79.5,-10,11,18
1094,80.03,80.03,-9.5,11,18
1095,80.07,80.07,-20.6,11,18
1096,84.6,84.6,-6,11,18
1097,99.5,99.5,-603.6,11,18
1098,145,145,-18,11,18
1099,145.01,145.01,-9.3,11,18
1100,160,160,-1413,11,18
1101,180,180,-1296.9,11,18
1102,180.3,180.3,-208.2,11,18
1103,0,0,-18277.8,11,19
1104,0.1,0.1,-4.6,11,19
1105,0.2,0.2,-9.4,11,19
1106,0.5,0.5,-40,11,19
1107,0.6,0.6,-129.1,11,19
1108,0.7,0.7,-37.5,11,19
1109,1,1,-120.5,11,19
1110,1.5,1.5,-3.4,11,19
1111,2,2,-14.5,11,19
1112,2.01,2.01,-43,11,19
1113,2.5,2.5,-150,11,19
1114,3,3,-20.5,11,19
1115,4.5,4.5,-283.1,11,19
1116,5,5,-300,11,19
1117,6,6,-286.2,11,19
1118,6.03,6.03,-4,11,19
1119,7,7,-192.1,11,19
1120,8,8,-97.7,11,19
1121,10.5,10.5,-292,11,19
1122,10.8,10.8,-122,11,19
1123,11,11,-482.9,11,19
1124,12.9,12.9,-57.8,11,19
1125,15,15,-2.7,11,19
1126,15.03,15.03,-17,11,19
1127,16,16,-27.5,11,19
1128,16.3,16.3,-292,11,19
1129,17,17,-50,11,19
1130,17.47,17.47,-50,11,19
1131,17.94,17.94,-50,11,19
1132,18.41,18.41,-50,11,19
1133,18.5,18.5,-121.7,11,19
1134,18.79,18.79,-65,11,19
1135,19,19,-27.3,11,19
1136,19.6,19.6,-65,11,19
1137,20,20,-185,11,19
1138,20.1,20.1,-165,11,19
1139,20.47,20.47,-50,11,19
1140,20.68,20.68,-90,11,19
1141,20.94,20.94,-50,11,19
1142,21.2,21.2,-350,11,19
1143,21.3,21.3,-100,11,19
1144,21.41,21.41,-50,11,19
1145,21.79,21.79,-90,11,19
1146,22.3,22.3,-200,11,19
1147,22.5,22.5,-292,11,19
1148,23,23,-239.7,11,19
1149,23.03,23.03,-121.7,11,19
1150,23.9,23.9,-72.6,11,19
1151,24,24,-76.4,11,19
1152,25,25,-182.6,11,19
1153,25.01,25.01,-76.4,11,19
1154,25.13,25.13,-45,11,19
1155,25.47,25.47,-50,11,19
1156,25.94,25.94,-50,11,19
1157,26,26,-4.8,11,19
1158,26.01,26.01,-121.7,11,19
1159,26.02,26.02,-76.4,11,19
1160,26.41,26.41,-50,11,19
1161,27.03,27.03,-76.1,11,19
1162,28,28,-4.9,11,19
1163,28.2,28.2,-6.8,11,19
1164,28.8,28.8,-292,11,19
1165,28.96,28.96,-65,11,19
1166,29,29,-165.7,11,19
1167,30,30,-85.4,11,19
1168,30.03,30.03,-11,11,19
1169,30.27,30.27,-90,11,19
1170,31.2,31.2,-57.8,11,19
1171,31.57,31.57,-90,11,19
1172,33.01,33.01,-100,11,19
1173,34,34,-68.9,11,19
1174,35.01,35.01,-68.9,11,19
1175,35.13,35.13,-45,11,19
1176,40,40,-80,11,19
1177,40.03,40.03,-1,11,19
1178,40.13,40.13,-45,11,19
1179,41.1,41.1,-72.6,11,19
1180,42.5,42.5,-0.1,11,19
1181,45,45,-58,11,19
1182,45.02,45.02,-20,11,19
1183,47.5,47.5,-0.1,11,19
1184,49,49,-94.1,11,19
1185,50.5,50.5,-0.1,11,19
1186,54,54,-5.2,11,19
1187,55,55,-1.1,11,19
1188,65.5,65.5,-10,11,19
1189,70,70,-14.4,11,19
1190,70.03,70.03,-17,11,19
1191,70.04,70.04,-20.7,11,19
1192,72.8,72.8,-52.5,11,19
1193,73.1,73.1,-52.5,11,19
1194,73.34,73.34,-9.5,11,19
1195,73.38,73.38,-20.7,11,19
1196,73.5,73.5,-35,11,19
1197,75.7,75.7,-74.2,11,19
1198,76.69,76.69,-9.5,11,19
1199,76.73,76.73,-20.7,11,19
1200,79,79,-17,11,19
1201,79.5,79.5,-10,11,19
1202,80.03,80.03,-9.5,11,19
1203,80.07,80.07,-20.6,11,19
1204,84.6,84.6,-6,11,19
1205,99.5,99.5,-605.5,11,19
1206,145,145,-18,11,19
1207,145.01,145.01,-9.3,11,19
1208,160,160,-1313.1,11,19
1209,180,180,-1296.9,11,19
1210,180.3,180.3,-208.2,11,19
1211,0,0,-17887.6,11,20
1212,0.1,0.1,-4.6,11,20
1213,0.2,0.2,-9.4,11,20
1214,0.5,0.5,-40,11,20
1215,0.6,0.6,-129.1,11,20
1216,0.7,0.7,-33.9,11,20
1217,1,1,-123.5,11,20
1218,1.5,1.5,-2.3,11,20
1219,2,2,-14.5,11,20
1220,2.01,2.01,-43,11,20
1221,2.5,2.5,-144.8,11,20
1222,4.5,4.5,-378.5,11,20
1223,5,5,-320.5,11,20
1224,6,6,-252,11,20
1225,6.03,6.03,-4,11,20
1226,7,7,-188.7,11,20
1227,8,8,-90.5,11,20
1228,10,10,-20.5,11,20
1229,10.5,10.5,-292,11,20
1230,10.8,10.8,-122,11,20
1231,11,11,-470.9,11,20
1232,12.9,12.9,-57.8,11,20
1233,15,15,-1.6,11,20
1234,15.03,15.03,-17,11,20
1235,16,16,-27.5,11,20
1236,16.3,16.3,-292,11,20
1237,17,17,-50,11,20
1238,17.47,17.47,-50,11,20
1239,17.94,17.94,-50,11,20
1240,18.41,18.41,-50,11,20
1241,18.5,18.5,-121.7,11,20
1242,18.79,18.79,-65,11,20
1243,19,19,-28.3,11,20
1244,19.6,19.6,-65,11,20
1245,20,20,-195,11,20
1246,20.1,20.1,-165,11,20
1247,20.47,20.47,-50,11,20
1248,20.68,20.68,-90,11,20
1249,20.94,20.94,-50,11,20
1250,21.2,21.2,-350,11,20
1251,21.3,21.3,-100,11,20
1252,21.41,21.41,-50,11,20
1253,21.79,21.79,-90,11,20
1254,22.3,22.3,-200,11,20
1255,22.5,22.5,-292,11,20
1256,23,23,-239.7,11,20
1257,23.03,23.03,-121.7,11,20
1258,23.9,23.9,-72.6,11,20
1259,24,24,-73.9,11,20
1260,25,25,-92.6,11,20
1261,25.01,25.01,-73.9,11,20
1262,25.13,25.13,-45,11,20
1263,25.47,25.47,-50,11,20
1264,25.94,25.94,-50,11,20
1265,26,26,-4.8,11,20
1266,26.01,26.01,-121.7,11,20
1267,26.02,26.02,-73.9,11,20
1268,26.41,26.41,-50,11,20
1269,27.03,27.03,-74.3,11,20
1270,28,28,-84.9,11,20
1271,28.2,28.2,-6.8,11,20
1272,28.8,28.8,-292,11,20
1273,28.96,28.96,-65,11,20
1274,29,29,-166.8,11,20
1275,30,30,-180.4,11,20
1276,30.03,30.03,-11,11,20
1277,30.27,30.27,-90,11,20
1278,31.2,31.2,-57.8,11,20
1279,31.57,31.57,-90,11,20
1280,33.01,33.01,-100,11,20
1281,34,34,-68.9,11,20
1282,35,35,-80,11,20
1283,35.01,35.01,-68.9,11,20
1284,35.13,35.13,-45,11,20
1285,40,40,-80,11,20
1286,40.03,40.03,-1,11,20
1287,40.13,40.13,-45,11,20
1288,41.1,41.1,-72.6,11,20
1289,42.5,42.5,-0.1,11,20
1290,45,45,-58,11,20
1291,45.02,45.02,-20,11,20
1292,47.5,47.5,-0.1,11,20
1293,49,49,-94.1,11,20
1294,50.5,50.5,-0.1,11,20
1295,54,54,-6.3,11,20
1296,55,55,-1.1,11,20
1297,65.5,65.5,-10,11,20
1298,70,70,-9.7,11,20
1299,70.03,70.03,-17,11,20
1300,72.8,72.8,-52.5,11,20
1301,73.1,73.1,-52.5,11,20
1302,73.34,73.34,-4.8,11,20
1303,73.5,73.5,-35,11,20
1304,75.7,75.7,-74.2,11,20
1305,76.69,76.69,-4.8,11,20
1306,79,79,-17,11,20
1307,79.5,79.5,-10,11,20
1308,80.03,80.03,-4.6,11,20
1309,84.6,84.6,-6,11,20
1310,110,110,-556.5,11,20
1311,145,145,-18,11,20
1312,145.01,145.01,-9.3,11,20
1313,160,160,-1248.1,11,20
1314,180,180,-1296.9,11,20
1315,180.3,180.3,-163.2,11,20
1316,0,0,-17560.8,11,21
1317,0.01,0.01,-213,11,21
1318,0.1,0.1,-4.6,11,21
1319,0.2,0.2,-9.4,11,21
1320,0.5,0.5,-40,11,21
1321,0.6,0.6,-129.1,11,21
1322,0.7,0.7,-32.9,11,21
1323,1,1,-125.1,11,21
1324,1.5,1.5,-4.3,11,21
1325,2,2,-14.5,11,21
1326,2.01,2.01,-43,11,21
1327,2.5,2.5,-137.2,11,21
1328,4.5,4.5,-380.7,11,21
1329,5,5,-320.5,11,21
1330,6,6,-240.1,11,21
1331,6.03,6.03,-4,11,21
1332,7,7,-197.8,11,21
1333,8,8,-74.6,11,21
1334,10,10,-20.5,11,21
1335,10.5,10.5,-292,11,21
1336,10.8,10.8,-122,11,21
1337,11,11,-490.7,11,21
1338,12.9,12.9,-57.8,11,21
1339,15,15,-1.6,11,21
1340,15.03,15.03,-17,11,21
1341,16,16,-27.5,11,21
1342,16.3,16.3,-292,11,21
1343,17,17,-50,11,21
1344,17.47,17.47,-50,11,21
1345,17.94,17.94,-50,11,21
1346,18.41,18.41,-50,11,21
1347,18.5,18.5,-121.7,11,21
1348,18.79,18.79,-65,11,21
1349,19,19,-26.6,11,21
1350,19.6,19.6,-65,11,21
1351,20,20,-195,11,21
1352,20.1,20.1,-165,11,21
1353,20.47,20.47,-50,11,21
1354,20.68,20.68,-90,11,21
1355,20.94,20.94,-50,11,21
1356,21.2,21.2,-350,11,21
1357,21.3,21.3,-100,11,21
1358,21.41,21.41,-50,11,21
1359,21.79,21.79,-90,11,21
1360,22.3,22.3,-200,11,21
1361,22.5,22.5,-292,11,21
1362,23,23,-239.7,11,21
1363,23.03,23.03,-121.7,11,21
1364,23.9,23.9,-72.6,11,21
1365,24,24,-74,11,21
1366,25,25,-92.6,11,21
1367,25.01,25.01,-74,11,21
1368,25.13,25.13,-45,11,21
1369,25.47,25.47,-50,11,21
1370,25.94,25.94,-50,11,21
1371,26,26,-4.8,11,21
1372,26.01,26.01,-121.7,11,21
1373,26.02,26.02,-74,11,21
1374,26.41,26.41,-50,11,21
1375,27.03,27.03,-73.7,11,21
1376,28,28,-84.9,11,21
1377,28.2,28.2,-6.8,11,21
1378,28.8,28.8,-292,11,21
1379,28.96,28.96,-65,11,21
1380,29,29,-166.8,11,21
1381,30,30,-180.4,11,21
1382,30.03,30.03,-11,11,21
1383,30.27,30.27,-90,11,21
1384,31.2,31.2,-57.8,11,21
1385,31.57,31.57,-90,11,21
1386,33.01,33.01,-100,11,21
1387,34,34,-68.9,11,21
1388,35,35,-80,11,21
1389,35.01,35.01,-68.9,11,21
1390,35.13,35.13,-45,11,21
1391,40,40,-80,11,21
1392,40.03,40.03,-1,11,21
1393,40.13,40.13,-45,11,21
1394,41.1,41.1,-72.6,11,21
1395,42.5,42.5,-0.1,11,21
1396,45,45,-58,11,21
1397,45.02,45.02,-20,11,21
1398,47.5,47.5,-0.1,11,21
1399,49,49,-93.9,11,21
1400,50.5,50.5,-0.1,11,21
1401,54,54,-6.3,11,21
1402,55,55,-1.1,11,21
1403,65.5,65.5,-10,11,21
1404,70,70,-9.7,11,21
1405,70.03,70.03,-17,11,21
1406,72.8,72.8,-52.5,11,21
1407,73.1,73.1,-52.5,11,21
1408,73.34,73.34,-4.8,11,21
1409,73.5,73.5,-35,11,21
1410,75.7,75.7,-74.2,11,21
1411,76.69,76.69,-4.8,11,21
1412,79,79,-17,11,21
1413,79.5,79.5,-10,11,21
1414,80.03,80.03,-4.6,11,21
1415,84.6,84.6,-6,11,21
1416,110,110,-557.7,11,21
1417,145,145,-18,11,21
1418,145.01,145.01,-9.3,11,21
1419,160,160,-1248.1,11,21
1420,180,180,-1296.9,11,21
1421,180.3,180.3,-208.2,11,21
1422,0,0,-18238,11,22
1423,0.1,0.1,-4.6,11,22
1424,0.2,0.2,-9.4,11,22
1425,0.5,0.5,-40,11,22
1426,0.6,0.6,-129.1,11,22
1427,0.7,0.7,-33.3,11,22
1428,1,1,-126.8,11,22
1429,1.5,1.5,-8.6,11,22
1430,2,2,-14.5,11,22
1431,2.01,2.01,-43,11,22
1432,2.5,2.5,-128.3,11,22
1433,4.5,4.5,-400.5,11,22
1434,5,5,-320.5,11,22
1435,6,6,-240.9,11,22
1436,6.03,6.03,-4,11,22
1437,7,7,-208.4,11,22
1438,8,8,-62.6,11,22
1439,10,10,-20.5,11,22
1440,10.5,10.5,-292,11,22
1441,10.8,10.8,-122,11,22
1442,11,11,-512.2,11,22
1443,12.9,12.9,-57.8,11,22
1444,15,15,-1.1,11,22
1445,15.03,15.03,-17,11,22
1446,16,16,-27.5,11,22
1447,16.3,16.3,-292,11,22
1448,17,17,-50,11,22
1449,17.47,17.47,-50,11,22
1450,17.94,17.94,-50,11,22
1451,18.41,18.41,-50,11,22
1452,18.5,18.5,-121.7,11,22
1453,18.79,18.79,-65,11,22
1454,19,19,-15.9,11,22
1455,19.6,19.6,-65,11,22
1456,20,20,-145,11,22
1457,20.1,20.1,-165,11,22
1458,20.47,20.47,-50,11,22
1459,20.68,20.68,-90,11,22
1460,20.94,20.94,-50,11,22
1461,21.2,21.2,-350,11,22
1462,21.3,21.3,-100,11,22
1463,21.41,21.41,-50,11,22
1464,21.79,21.79,-90,11,22
1465,22.3,22.3,-200,11,22
1466,22.5,22.5,-292,11,22
1467,23,23,-239.7,11,22
1468,23.03,23.03,-121.7,11,22
1469,23.9,23.9,-72.6,11,22
1470,24,24,-75,11,22
1471,25,25,-78.1,11,22
1472,25.01,25.01,-75,11,22
1473,25.13,25.13,-45,11,22
1474,25.47,25.47,-50,11,22
1475,25.94,25.94,-50,11,22
1476,26,26,-4.8,11,22
1477,26.01,26.01,-121.7,11,22
1478,26.02,26.02,-75,11,22
1479,26.41,26.41,-50,11,22
1480,27.03,27.03,-74.7,11,22
1481,28,28,-84.9,11,22
1482,28.2,28.2,-6.8,11,22
1483,28.8,28.8,-292,11,22
1484,28.96,28.96,-65,11,22
1485,29,29,-166.8,11,22
1486,30,30,-160.4,11,22
1487,30.03,30.03,-11,11,22
1488,30.27,30.27,-90,11,22
1489,31.2,31.2,-57.8,11,22
1490,31.57,31.57,-90,11,22
1491,33.01,33.01,-100,11,22
1492,34,34,-68.9,11,22
1493,35,35,-80,11,22
1494,35.01,35.01,-68.9,11,22
1495,35.13,35.13,-45,11,22
1496,40,40,-80,11,22
1497,40.03,40.03,-1,11,22
1498,40.13,40.13,-45,11,22
1499,41.1,41.1,-72.6,11,22
1500,42.5,42.5,-0.1,11,22
1501,45,45,-58,11,22
1502,45.02,45.02,-20,11,22
1503,47.5,47.5,-0.1,11,22
1504,49,49,-94.3,11,22
1505,50.5,50.5,-0.1,11,22
1506,54,54,-6.4,11,22
1507,55,55,-1.1,11,22
1508,65.5,65.5,-10,11,22
1509,70,70,-9.7,11,22
1510,70.03,70.03,-17,11,22
1511,72.8,72.8,-52.5,11,22
1512,73.1,73.1,-52.5,11,22
1513,73.34,73.34,-4.8,11,22
1514,73.5,73.5,-35,11,22
1515,75.7,75.7,-74.2,11,22
1516,76.69,76.69,-4.8,11,22
1517,79,79,-17,11,22
1518,79.5,79.5,-10,11,22
1519,80.03,80.03,-4.6,11,22
1520,84.6,84.6,-6,11,22
1521,99.5,99.5,-608.4,11,22
1522,145,145,-18,11,22
1523,145.01,145.01,-9.3,11,22
1524,160,160,-1248.1,11,22
1525,180,180,-1296.9,11,22
1526,180.3,180.3,-208.2,11,22
1527,0,0,-18202.3,11,23
1528,0.1,0.1,-4.6,11,23
1529,0.2,0.2,-9.4,11,23
1530,0.5,0.5,-40,11,23
1531,0.6,0.6,-129.1,11,23
1532,0.7,0.7,-36.9,11,23
1533,1,1,-136.6,11,23
1534,1.5,1.5,-14.1,11,23
1535,2,2,-14.5,11,23
1536,2.01,2.01,-43,11,23
1537,2.5,2.5,-120.1,11,23
1538,3,3,-20.5,11,23
1539,4.5,4.5,-562.9,11,23
1540,5,5,-300,11,23
1541,6,6,-282.1,11,23
1542,6.03,6.03,-4,11,23
1543,7,7,-206.5,11,23
1544,8,8,-54.1,11,23
1545,10.5,10.5,-292,11,23
1546,10.8,10.8,-122,11,23
1547,11,11,-533.1,11,23
1548,12.9,12.9,-57.8,11,23
1549,15,15,-1.9,11,23
1550,15.03,15.03,-17,11,23
1551,16,16,-27.5,11,23
1552,16.3,16.3,-292,11,23
1553,17,17,-50,11,23
1554,17.47,17.47,-50,11,23
1555,17.94,17.94,-50,11,23
1556,18.41,18.41,-50,11,23
1557,18.5,18.5,-121.7,11,23
1558,18.79,18.79,-65,11,23
1559,19,19,-15.7,11,23
1560,19.6,19.6,-65,11,23
1561,20,20,-145,11,23
1562,20.1,20.1,-165,11,23
1563,20.47,20.47,-50,11,23
1564,20.68,20.68,-90,11,23
1565,20.94,20.94,-50,11,23
1566,21.2,21.2,-350,11,23
1567,21.3,21.3,-100,11,23
1568,21.41,21.41,-50,11,23
1569,21.79,21.79,-90,11,23
1570,22.3,22.3,-200,11,23
1571,22.5,22.5,-292,11,23
1572,23,23,-239.7,11,23
1573,23.03,23.03,-121.7,11,23
1574,23.9,23.9,-72.6,11,23
1575,24,24,-74.7,11,23
1576,25,25,-62.3,11,23
1577,25.01,25.01,-74.7,11,23
1578,25.13,25.13,-45,11,23
1579,25.47,25.47,-50,11,23
1580,25.94,25.94,-50,11,23
1581,26,26,-4.8,11,23
1582,26.01,26.01,-121.7,11,23
1583,26.02,26.02,-74.7,11,23
1584,26.41,26.41,-50,11,23
1585,27.03,27.03,-74.1,11,23
1586,28,28,-84.9,11,23
1587,28.2,28.2,-6.8,11,23
1588,28.8,28.8,-292,11,23
1589,28.96,28.96,-65,11,23
1590,29,29,-166.8,11,23
1591,30,30,-135.4,11,23
1592,30.03,30.03,-11,11,23
1593,30.27,30.27,-90,11,23
1594,31.2,31.2,-57.8,11,23
1595,31.57,31.57,-90,11,23
1596,33.01,33.01,-100,11,23
1597,34,34,-68.9,11,23
1598,35,35,-80,11,23
1599,35.01,35.01,-68.9,11,23
1600,35.13,35.13,-45,11,23
1601,40,40,-80,11,23
1602,40.03,40.03,-1,11,23
1603,40.13,40.13,-45,11,23
1604,41.1,41.1,-72.6,11,23
1605,42.5,42.5,-0.1,11,23
1606,45,45,-58,11,23
1607,45.02,45.02,-20,11,23
1608,47.5,47.5,-0.1,11,23
1609,49,49,-93.9,11,23
1610,50.5,50.5,-0.1,11,23
1611,54,54,-8.4,11,23
1612,55,55,-1.1,11,23
1613,65.5,65.5,-10,11,23
1614,70,70,-9.7,11,23
1615,70.03,70.03,-17,11,23
1616,72.8,72.8,-52.5,11,23
