"H","PH","QH","TH","MP","AR","LH","VH"
2704,67.368,-25,5,218,0.8,11,168.42
2705,67.368,-778,5,218,0,11,168.42
2706,72.012,-15,5,218,0,11,168.42
2707,67.368,-50,6,218,0.8,11,168.42
2708,67.368,-753,6,218,0,11,168.42
2709,72.012,-15,6,218,0,11,168.42
2710,67.368,-150,7,218,0.8,11,168.42
2711,72.12,-668,7,218,0,11,168.42
2712,67.368,-242.8,8,218,0.8,11,168.42
2713,67.368,-560.2,8,218,0,11,168.42
2714,72.012,-15,8,218,0,11,168.42
2715,67.368,-242.8,9,218,0.8,11,168.42
2716,67.368,-560.2,9,218,0,11,168.42
2717,72.012,-15,9,218,0,11,168.42
2718,67.368,-242.8,10,218,0.8,11,168.42
2719,67.368,-560.2,10,218,0,11,168.42
2720,72.012,-15,10,218,0,11,168.42
2721,67.368,-242.8,11,218,0.8,11,168.42
2722,67.368,-560.2,11,218,0,11,168.42
2723,72.012,-15,11,218,0,11,168.42
2724,67.368,-242.8,12,218,0.8,11,168.42
2725,67.368,-560.2,12,218,0,11,168.42
2726,72.012,-15,12,218,0,11,168.42
2727,67.368,-242.8,13,218,0.8,11,168.42
2728,67.368,-554.5,13,218,0,11,168.42
2729,72.012,-20.7,13,218,0,11,168.42
2730,67.368,-242.8,14,218,0.8,11,168.42
2731,67.368,-547.2,14,218,0,11,168.42
2732,72.012,-28,14,218,0,11,168.42
2733,67.368,-242.8,15,218,0.8,11,168.42
2734,67.368,-544.9,15,218,0,11,168.42
2735,72.012,-30.3,15,218,0,11,168.42
2736,67.368,-242.8,16,218,0.8,11,168.42
2737,67.368,-543.5,16,218,0,11,168.42
2738,72.012,-31.7,16,218,0,11,168.42
2739,67.368,-242.8,17,218,0.8,11,168.42
2740,67.368,-540.3,17,218,0,11,168.42
2741,72.012,-34.9,17,218,0,11,168.42
2742,67.368,-242.8,18,218,0.8,11,168.42
2743,67.368,-543.5,18,218,0,11,168.42
2744,72.012,-31.7,18,218,0,11,168.42
2745,67.368,-242.8,19,218,0.8,11,168.42
2746,67.368,-548.1,19,218,0,11,168.42
2747,72.012,-27.1,19,218,0,11,168.42
2748,67.368,-242.8,20,218,0.8,11,168.42
2749,67.368,-553.6,20,218,0,11,168.42
2750,72.012,-21.6,20,218,0,11,168.42
2751,67.368,-242.8,21,218,0.8,11,168.42
2752,67.368,-558.2,21,218,0,11,168.42
2753,72.012,-17,21,218,0,11,168.42
2754,67.368,-242.8,22,218,0.8,11,168.42
2755,67.368,-560.2,22,218,0,11,168.42
2756,72.012,-15,22,218,0,11,168.42
2757,67.368,-242.8,23,218,0.8,11,168.42
2758,67.368,-560.2,23,218,0,11,168.42
2759,72.012,-15,23,218,0,11,168.42
2760,67.368,-242.8,24,218,0.8,11,168.42
2761,67.368,-560.2,24,218,0,11,168.42
2762,72.012,-15,24,218,0,11,168.42
2763,66.896,-805.5,1,219,0.8,11,167.24
2764,72.12,-24.6,1,219,0,11,167.24
2765,66.896,-805.5,2,219,0.8,11,167.24
2766,72.12,-24.6,2,219,0,11,167.24
2767,66.896,-805.5,3,219,0.8,11,167.24
2768,72.12,-24.6,3,219,0,11,167.24
2769,66.896,-805.5,4,219,0.8,11,167.24
2770,72.12,-24.6,4,219,0,11,167.24
2771,66.896,-25,5,219,0.8,11,167.24
2772,72.12,-805.1,5,219,0,11,167.24
2773,66.896,-50,6,219,0.8,11,167.24
2774,72.12,-780.1,6,219,0,11,167.24
2775,66.896,-150,7,219,0.8,11,167.24
2776,72.12,-680.1,7,219,0,11,167.24
2777,66.896,-243.1,8,219,0.8,11,167.24
2778,66.896,-562.4,8,219,0,11,167.24
2779,72.12,-24.6,8,219,0,11,167.24
2780,66.896,-243.1,9,219,0.8,11,167.24
2781,66.896,-562.4,9,219,0,11,167.24
2782,72.12,-24.6,9,219,0,11,167.24
2783,66.896,-243.1,10,219,0.8,11,167.24
2784,66.896,-562.4,10,219,0,11,167.24
2785,72.12,-24.6,10,219,0,11,167.24
2786,66.896,-243.1,11,219,0.8,11,167.24
2787,66.896,-562.4,11,219,0,11,167.24
2788,72.12,-24.6,11,219,0,11,167.24
2789,66.896,-243.1,12,219,0.8,11,167.24
2790,66.896,-559.7,12,219,0,11,167.24
2791,72.12,-27.3,12,219,0,11,167.24
2792,66.896,-243.1,13,219,0.8,11,167.24
2793,66.896,-552.4,13,219,0,11,167.24
2794,72.12,-34.6,13,219,0,11,167.24
2795,66.896,-243.1,14,219,0.8,11,167.24
2796,66.896,-544.6,14,219,0,11,167.24
2797,72.12,-42.4,14,219,0,11,167.24
2798,66.896,-243.1,15,219,0.8,11,167.24
2799,66.896,-543.2,15,219,0,11,167.24
2800,72.12,-43.8,15,219,0,11,167.24
2801,66.896,-243.1,16,219,0.8,11,167.24
2802,66.896,-541.3,16,219,0,11,167.24
2803,72.12,-45.7,16,219,0,11,167.24
2804,66.896,-243.1,17,219,0.8,11,167.24
2805,66.896,-538.6,17,219,0,11,167.24
2806,72.12,-48.4,17,219,0,11,167.24
2807,66.896,-243.1,18,219,0.8,11,167.24
2808,66.896,-540,18,219,0,11,167.24
2809,72.12,-47,18,219,0,11,167.24
2810,66.896,-243.1,19,219,0.8,11,167.24
2811,66.896,-541.8,19,219,0,11,167.24
2812,72.12,-45.2,19,219,0,11,167.24
2813,66.896,-243.1,20,219,0.8,11,167.24
2814,66.896,-544.6,20,219,0,11,167.24
2815,72.12,-42.4,20,219,0,11,167.24
2816,66.896,-243.1,21,219,0.8,11,167.24
2817,66.896,-546.4,21,219,0,11,167.24
2818,72.12,-40.6,21,219,0,11,167.24
2819,66.896,-243.1,22,219,0.8,11,167.24
2820,66.896,-548.2,22,219,0,11,167.24
2821,72.12,-38.8,22,219,0,11,167.24
2822,66.896,-243.1,23,219,0.8,11,167.24
2823,66.896,-550.5,23,219,0,11,167.24
2824,72.12,-36.5,23,219,0,11,167.24
2825,66.896,-243.1,24,219,0.8,11,167.24
2826,66.896,-552.8,24,219,0,11,167.24
2827,72.12,-34.2,24,219,0,11,167.24
2828,24.816,-20,1,220,0.8,11,62.04
2829,54.552,-123.4,1,220,0,11,62.04
2830,24.816,-65,2,220,0.8,11,62.04
2831,54.552,-78.4,2,220,0,11,62.04
2832,24.816,-75,3,220,0.8,11,62.04
2833,54.552,-68.4,3,220,0,11,62.04
2834,24.816,-74,4,220,0.8,11,62.04
2835,25.016,-13,4,220,0,11,62.04
2836,25.496,-30,4,220,0,11,62.04
2837,25.896,-17,4,220,0,11,62.04
2838,54.552,-9.4,4,220,0,11,62.04
2839,24.816,-74,5,220,0.8,11,62.04
2840,25.016,-13,5,220,0,11,62.04
2841,25.496,-30,5,220,0,11,62.04
2842,25.896,-17,5,220,0,11,62.04
2843,54.552,-9.4,5,220,0,11,62.04
2844,24.816,-74,6,220,0.8,11,62.04
2845,25.016,-13,6,220,0,11,62.04
2846,25.496,-30,6,220,0,11,62.04
2847,25.896,-17,6,220,0,11,62.04
2848,54.552,-9.4,6,220,0,11,62.04
2849,24.816,-74,7,220,0.8,11,62.04
2850,25.016,-13,7,220,0,11,62.04
2851,25.496,-30,7,220,0,11,62.04
2852,25.896,-17,7,220,0,11,62.04
2853,54.552,-9.4,7,220,0,11,62.04
2854,24.816,-74,8,220,0.8,11,62.04
2855,25.016,-13,8,220,0,11,62.04
2856,25.496,-30,8,220,0,11,62.04
2857,25.896,-17,8,220,0,11,62.04
2858,54.552,-9.4,8,220,0,11,62.04
2859,24.816,-74,9,220,0.8,11,62.04
2860,25.016,-13,9,220,0,11,62.04
2861,25.496,-30,9,220,0,11,62.04
2862,25.896,-17,9,220,0,11,62.04
2863,54.552,-9.4,9,220,0,11,62.04
2864,24.816,-74,10,220,0.8,11,62.04
2865,25.016,-13,10,220,0,11,62.04
2866,25.496,-30,10,220,0,11,62.04
2867,25.896,-17,10,220,0,11,62.04
2868,54.552,-9.4,10,220,0,11,62.04
2869,24.816,-74,11,220,0.8,11,62.04
2870,25.016,-13,11,220,0,11,62.04
2871,25.496,-30,11,220,0,11,62.04
2872,25.896,-17,11,220,0,11,62.04
2873,54.552,-9.4,11,220,0,11,62.04
2874,24.816,-74,12,220,0.8,11,62.04
2875,25.016,-13,12,220,0,11,62.04
2876,25.496,-30,12,220,0,11,62.04
2877,25.896,-17,12,220,0,11,62.04
2878,54.552,-9.4,12,220,0,11,62.04
2879,24.816,-74,13,220,0.8,11,62.04
2880,25.016,-13,13,220,0,11,62.04
2881,25.496,-30,13,220,0,11,62.04
2882,25.896,-17,13,220,0,11,62.04
2883,54.552,-9.4,13,220,0,11,62.04
2884,24.816,-74,14,220,0.8,11,62.04
2885,25.016,-13,14,220,0,11,62.04
2886,25.496,-30,14,220,0,11,62.04
2887,25.896,-17,14,220,0,11,62.04
2888,54.552,-9.4,14,220,0,11,62.04
2889,24.816,-74,15,220,0.8,11,62.04
2890,25.016,-13,15,220,0,11,62.04
2891,25.496,-30,15,220,0,11,62.04
2892,25.896,-17,15,220,0,11,62.04
2893,54.552,-9.4,15,220,0,11,62.04
2894,24.816,-74,16,220,0.8,11,62.04
2895,25.016,-13,16,220,0,11,62.04
2896,25.496,-30,16,220,0,11,62.04
2897,25.896,-17,16,220,0,11,62.04
2898,54.552,-9.4,16,220,0,11,62.04
2899,24.816,-74,17,220,0.8,11,62.04
2900,25.016,-13,17,220,0,11,62.04
2901,25.496,-30,17,220,0,11,62.04
2902,25.896,-17,17,220,0,11,62.04
2903,54.552,-9.4,17,220,0,11,62.04
2904,24.816,-74,18,220,0.8,11,62.04
2905,25.016,-13,18,220,0,11,62.04
2906,25.496,-30,18,220,0,11,62.04
2907,25.896,-17,18,220,0,11,62.04
2908,54.552,-9.4,18,220,0,11,62.04
2909,24.816,-74,19,220,0.8,11,62.04
2910,25.016,-13,19,220,0,11,62.04
2911,25.496,-30,19,220,0,11,62.04
2912,25.896,-17,19,220,0,11,62.04
2913,54.552,-9.4,19,220,0,11,62.04
2914,24.816,-74,20,220,0.8,11,62.04
2915,25.016,-13,20,220,0,11,62.04
2916,25.496,-30,20,220,0,11,62.04
2917,25.896,-17,20,220,0,11,62.04
2918,54.552,-9.4,20,220,0,11,62.04
2919,24.816,-74,21,220,0.8,11,62.04
2920,25.016,-13,21,220,0,11,62.04
2921,25.496,-30,21,220,0,11,62.04
2922,25.896,-17,21,220,0,11,62.04
2923,54.552,-9.4,21,220,0,11,62.04
2924,24.816,-74,22,220,0.8,11,62.04
2925,25.016,-13,22,220,0,11,62.04
2926,25.496,-30,22,220,0,11,62.04
2927,25.896,-17,22,220,0,11,62.04
2928,54.552,-9.4,22,220,0,11,62.04
2929,24.816,-74,23,220,0.8,11,62.04
2930,25.016,-13,23,220,0,11,62.04
2931,25.496,-30,23,220,0,11,62.04
2932,25.896,-17,23,220,0,11,62.04
2933,54.552,-9.4,23,220,0,11,62.04
2934,24.816,-74,24,220,0.8,11,62.04
2935,25.016,-13,24,220,0,11,62.04
2936,25.496,-30,24,220,0,11,62.04
2937,25.896,-17,24,220,0,11,62.04
2938,54.552,-9.4,24,220,0,11,62.04
2939,30.86,-50,1,221,0.8,11,77.15
2940,52.32,-292.4,1,221,0,11,77.15
2941,30.86,-100,2,221,0.8,11,77.15
2942,52.32,-242.4,2,221,0,11,77.15
2943,30.86,-150,3,221,0.8,11,77.15
2944,52.32,-192.4,3,221,0,11,77.15
2945,30.86,-165,4,221,0.8,11,77.15
2946,31.06,-50,4,221,0,11,77.15
2947,31.54,-35,4,221,0,11,77.15
2948,31.94,-81,4,221,0,11,77.15
2949,52.32,-11.4,4,221,0,11,77.15
2950,30.86,-165,5,221,0.8,11,77.15
2951,31.06,-50,5,221,0,11,77.15
2952,31.54,-35,5,221,0,11,77.15
2953,31.94,-81,5,221,0,11,77.15
2954,52.32,-11.4,5,221,0,11,77.15
2955,30.86,-165,6,221,0.8,11,77.15
2956,31.06,-50,6,221,0,11,77.15
2957,31.54,-35,6,221,0,11,77.15
2958,31.94,-81,6,221,0,11,77.15
2959,52.32,-11.4,6,221,0,11,77.15
2960,30.86,-165,7,221,0.8,11,77.15
2961,31.06,-50,7,221,0,11,77.15
2962,31.54,-35,7,221,0,11,77.15
2963,31.94,-81,7,221,0,11,77.15
2964,52.32,-11.4,7,221,0,11,77.15
2965,30.86,-165,8,221,0.8,11,77.15
2966,31.06,-50,8,221,0,11,77.15
2967,31.54,-35,8,221,0,11,77.15
2968,31.94,-81,8,221,0,11,77.15
2969,52.32,-11.4,8,221,0,11,77.15
2970,30.86,-165,9,221,0.8,11,77.15
2971,31.06,-50,9,221,0,11,77.15
2972,31.54,-35,9,221,0,11,77.15
2973,31.94,-81,9,221,0,11,77.15
2974,52.32,-11.4,9,221,0,11,77.15
2975,30.86,-165,10,221,0.8,11,77.15
2976,31.06,-50,10,221,0,11,77.15
2977,31.54,-35,10,221,0,11,77.15
2978,31.94,-81,10,221,0,11,77.15
2979,52.32,-11.4,10,221,0,11,77.15
2980,30.86,-165,11,221,0.8,11,77.15
2981,31.06,-50,11,221,0,11,77.15
2982,31.54,-35,11,221,0,11,77.15
2983,31.94,-81,11,221,0,11,77.15
2984,52.32,-11.4,11,221,0,11,77.15
2985,30.86,-165,12,221,0.8,11,77.15
2986,31.06,-50,12,221,0,11,77.15
2987,31.54,-35,12,221,0,11,77.15
2988,31.94,-81,12,221,0,11,77.15
2989,52.32,-11.4,12,221,0,11,77.15
2990,30.86,-165,13,221,0.8,11,77.15
2991,31.06,-50,13,221,0,11,77.15
2992,31.54,-35,13,221,0,11,77.15
2993,31.94,-81,13,221,0,11,77.15
2994,52.32,-11.4,13,221,0,11,77.15
2995,30.86,-165,14,221,0.8,11,77.15
2996,31.06,-50,14,221,0,11,77.15
2997,31.54,-35,14,221,0,11,77.15
2998,31.94,-81,14,221,0,11,77.15
2999,52.32,-11.4,14,221,0,11,77.15
3000,30.86,-165,15,221,0.8,11,77.15
3001,31.06,-50,15,221,0,11,77.15
3002,31.54,-35,15,221,0,11,77.15
3003,31.94,-81,15,221,0,11,77.15
3004,52.32,-11.4,15,221,0,11,77.15
3005,30.86,-165,16,221,0.8,11,77.15
3006,31.06,-50,16,221,0,11,77.15
3007,31.54,-35,16,221,0,11,77.15
3008,31.94,-81,16,221,0,11,77.15
3009,52.32,-11.4,16,221,0,11,77.15
3010,30.86,-165,17,221,0.8,11,77.15
3011,31.06,-50,17,221,0,11,77.15
3012,31.54,-35,17,221,0,11,77.15
3013,31.94,-81,17,221,0,11,77.15
3014,52.32,-11.4,17,221,0,11,77.15
3015,30.86,-165,18,221,0.8,11,77.15
3016,31.06,-50,18,221,0,11,77.15
3017,31.54,-35,18,221,0,11,77.15
3018,31.94,-81,18,221,0,11,77.15
3019,52.32,-11.4,18,221,0,11,77.15
3020,30.86,-165,19,221,0.8,11,77.15
3021,31.06,-50,19,221,0,11,77.15
3022,31.54,-35,19,221,0,11,77.15
3023,31.94,-81,19,221,0,11,77.15
3024,52.32,-11.4,19,221,0,11,77.15
3025,30.86,-165,20,221,0.8,11,77.15
3026,31.06,-50,20,221,0,11,77.15
3027,31.54,-35,20,221,0,11,77.15
3028,31.94,-81,20,221,0,11,77.15
3029,52.32,-11.4,20,221,0,11,77.15
3030,30.86,-165,21,221,0.8,11,77.15
3031,31.06,-50,21,221,0,11,77.15
3032,31.54,-35,21,221,0,11,77.15
3033,31.94,-81,21,221,0,11,77.15
3034,52.32,-11.4,21,221,0,11,77.15
3035,30.86,-165,22,221,0.8,11,77.15
3036,31.06,-50,22,221,0,11,77.15
3037,31.54,-35,22,221,0,11,77.15
3038,31.94,-81,22,221,0,11,77.15
3039,52.32,-11.4,22,221,0,11,77.15
3040,30.86,-165,23,221,0.8,11,77.15
3041,31.06,-50,23,221,0,11,77.15
3042,31.54,-35,23,221,0,11,77.15
3043,31.94,-81,23,221,0,11,77.15
3044,52.32,-11.4,23,221,0,11,77.15
3045,30.86,-165,24,221,0.8,11,77.15
3046,31.06,-50,24,221,0,11,77.15
3047,31.54,-35,24,221,0,11,77.15
3048,31.94,-81,24,221,0,11,77.15
3049,52.32,-11.4,24,221,0,11,77.15
3050,21.612,-50,1,222,0.8,11,54.03
3051,64,-300,1,222,0,11,54.03
3052,21.612,-100,2,222,0.8,11,54.03
3053,64,-250,2,222,0,11,54.03
3054,21.612,-150,3,222,0.8,11,54.03
3055,64,-200,3,222,0,11,54.03
3056,21.612,-180,4,222,0.8,11,54.03
3057,21.812,-40,4,222,0,11,54.03
3058,22.292,-20,4,222,0,11,54.03
3059,22.692,-93,4,222,0,11,54.03
3060,64,-17,4,222,0,11,54.03
3061,21.612,-180,5,222,0.8,11,54.03
3062,21.812,-40,5,222,0,11,54.03
3063,22.292,-20,5,222,0,11,54.03
3064,22.692,-93,5,222,0,11,54.03
3065,64,-17,5,222,0,11,54.03
3066,21.612,-180,6,222,0.8,11,54.03
3067,21.812,-40,6,222,0,11,54.03
3068,22.292,-20,6,222,0,11,54.03
3069,22.692,-93,6,222,0,11,54.03
3070,64,-17,6,222,0,11,54.03
3071,21.612,-180,7,222,0.8,11,54.03
3072,21.812,-40,7,222,0,11,54.03
3073,22.292,-20,7,222,0,11,54.03
3074,22.692,-93,7,222,0,11,54.03
3075,64,-17,7,222,0,11,54.03
3076,21.612,-180,8,222,0.8,11,54.03
3077,21.812,-40,8,222,0,11,54.03
3078,22.292,-20,8,222,0,11,54.03
3079,22.692,-93,8,222,0,11,54.03
3080,64,-17,8,222,0,11,54.03
3081,21.612,-180,9,222,0.8,11,54.03
3082,21.812,-40,9,222,0,11,54.03
3083,22.292,-20,9,222,0,11,54.03
3084,22.692,-93,9,222,0,11,54.03
3085,64,-17,9,222,0,11,54.03
3086,21.612,-180,10,222,0.8,11,54.03
3087,21.812,-40,10,222,0,11,54.03
3088,22.292,-20,10,222,0,11,54.03
3089,22.692,-93,10,222,0,11,54.03
3090,64,-17,10,222,0,11,54.03
3091,21.612,-180,11,222,0.8,11,54.03
3092,21.812,-40,11,222,0,11,54.03
3093,22.292,-20,11,222,0,11,54.03
3094,22.692,-93,11,222,0,11,54.03
3095,64,-17,11,222,0,11,54.03
3096,21.612,-180,12,222,0.8,11,54.03
3097,21.812,-40,12,222,0,11,54.03
3098,22.292,-20,12,222,0,11,54.03
3099,22.692,-93,12,222,0,11,54.03
3100,64,-17,12,222,0,11,54.03
3101,21.612,-180,13,222,0.8,11,54.03
3102,21.812,-40,13,222,0,11,54.03
3103,22.292,-20,13,222,0,11,54.03
3104,22.692,-93,13,222,0,11,54.03
3105,64,-17,13,222,0,11,54.03
3106,21.612,-180,14,222,0.8,11,54.03
3107,21.812,-40,14,222,0,11,54.03
3108,22.292,-20,14,222,0,11,54.03
3109,22.692,-93,14,222,0,11,54.03
3110,64,-17,14,222,0,11,54.03
3111,21.612,-180,15,222,0.8,11,54.03
3112,21.812,-40,15,222,0,11,54.03
3113,22.292,-20,15,222,0,11,54.03
3114,22.692,-93,15,222,0,11,54.03
3115,64,-17,15,222,0,11,54.03
3116,21.612,-180,16,222,0.8,11,54.03
3117,21.812,-40,16,222,0,11,54.03
3118,22.292,-20,16,222,0,11,54.03
3119,22.692,-93,16,222,0,11,54.03
3120,64,-17,16,222,0,11,54.03
3121,21.612,-180,17,222,0.8,11,54.03
3122,21.812,-40,17,222,0,11,54.03
3123,22.292,-20,17,222,0,11,54.03
3124,22.692,-93,17,222,0,11,54.03
3125,64,-17,17,222,0,11,54.03
3126,21.612,-180,18,222,0.8,11,54.03
3127,21.812,-40,18,222,0,11,54.03
3128,22.292,-20,18,222,0,11,54.03
3129,22.692,-93,18,222,0,11,54.03
3130,64,-17,18,222,0,11,54.03
3131,21.612,-180,19,222,0.8,11,54.03
3132,21.812,-40,19,222,0,11,54.03
3133,22.292,-20,19,222,0,11,54.03
3134,22.692,-93,19,222,0,11,54.03
3135,64,-17,19,222,0,11,54.03
3136,21.612,-180,20,222,0.8,11,54.03
3137,21.812,-40,20,222,0,11,54.03
3138,22.292,-20,20,222,0,11,54.03
3139,22.692,-93,20,222,0,11,54.03
3140,64,-17,20,222,0,11,54.03
3141,21.612,-180,21,222,0.8,11,54.03
3142,21.812,-40,21,222,0,11,54.03
3143,22.292,-20,21,222,0,11,54.03
3144,22.692,-93,21,222,0,11,54.03
3145,64,-17,21,222,0,11,54.03
3146,21.612,-180,22,222,0.8,11,54.03
3147,21.812,-40,22,222,0,11,54.03
3148,22.292,-20,22,222,0,11,54.03
3149,22.692,-93,22,222,0,11,54.03
3150,64,-17,22,222,0,11,54.03
3151,21.612,-180,23,222,0.8,11,54.03
3152,21.812,-40,23,222,0,11,54.03
3153,22.292,-20,23,222,0,11,54.03
3154,22.692,-93,23,222,0,11,54.03
3155,64,-17,23,222,0,11,54.03
3156,21.612,-180,24,222,0.8,11,54.03
3157,21.812,-40,24,222,0,11,54.03
3158,22.292,-20,24,222,0,11,54.03
3159,22.692,-93,24,222,0,11,54.03
3160,64,-17,24,222,0,11,54.03
3161,59.4,-386,1,223,0.8,11,106.01
3162,59.4,-386,2,223,0.8,11,106.01
3163,59.4,-386,3,223,0.8,11,106.01
3164,59.4,-386,4,223,0.8,11,106.01
3165,59.4,-386,5,223,0.8,11,106.01
3166,59.4,-386,6,223,0.8,11,106.01
3167,59.4,-386,7,223,0.8,11,106.01
3168,59.4,-386,8,223,0.8,11,106.01
3169,42.404,-50,9,223,0.8,11,106.01
3170,59.4,-336,9,223,0,11,106.01
3171,42.404,-225,10,223,0.8,11,106.01
3172,42.604,-35,10,223,0,11,106.01
3173,43.084,-40,10,223,0,11,106.01
3174,43.484,-55,10,223,0,11,106.01
3175,59.4,-31,10,223,0,11,106.01
3176,42.404,-225,11,223,0.8,11,106.01
3177,42.604,-35,11,223,0,11,106.01
3178,43.084,-40,11,223,0,11,106.01
3179,43.484,-55,11,223,0,11,106.01
3180,59.4,-31,11,223,0,11,106.01
3181,42.404,-225,12,223,0.8,11,106.01
3182,42.604,-35,12,223,0,11,106.01
3183,43.084,-40,12,223,0,11,106.01
3184,43.484,-55,12,223,0,11,106.01
3185,59.4,-31,12,223,0,11,106.01
3186,42.404,-225,13,223,0.8,11,106.01
3187,42.604,-35,13,223,0,11,106.01
3188,43.084,-40,13,223,0,11,106.01
3189,43.484,-55,13,223,0,11,106.01
3190,59.4,-31,13,223,0,11,106.01
3191,42.404,-225,14,223,0.8,11,106.01
3192,42.604,-35,14,223,0,11,106.01
3193,43.084,-40,14,223,0,11,106.01
3194,43.484,-55,14,223,0,11,106.01
3195,59.4,-31,14,223,0,11,106.01
3196,42.404,-225,15,223,0.8,11,106.01
3197,42.604,-35,15,223,0,11,106.01
3198,43.084,-40,15,223,0,11,106.01
3199,43.484,-55,15,223,0,11,106.01
3200,59.4,-31,15,223,0,11,106.01
3201,42.404,-225,16,223,0.8,11,106.01
3202,42.604,-35,16,223,0,11,106.01
3203,43.084,-40,16,223,0,11,106.01
3204,43.484,-55,16,223,0,11,106.01
3205,59.4,-31,16,223,0,11,106.01
3206,42.404,-225,17,223,0.8,11,106.01
3207,42.604,-35,17,223,0,11,106.01
3208,43.084,-40,17,223,0,11,106.01
3209,43.484,-55,17,223,0,11,106.01
3210,59.4,-31,17,223,0,11,106.01
3211,42.404,-225,18,223,0.8,11,106.01
3212,42.604,-35,18,223,0,11,106.01
3213,43.084,-40,18,223,0,11,106.01
3214,43.484,-55,18,223,0,11,106.01
3215,59.4,-31,18,223,0,11,106.01
3216,42.404,-225,19,223,0.8,11,106.01
3217,42.604,-35,19,223,0,11,106.01
3218,43.084,-40,19,223,0,11,106.01
3219,43.484,-55,19,223,0,11,106.01
3220,59.4,-31,19,223,0,11,106.01
3221,42.404,-225,20,223,0.8,11,106.01
3222,42.604,-35,20,223,0,11,106.01
3223,43.084,-40,20,223,0,11,106.01
3224,43.484,-55,20,223,0,11,106.01
3225,59.4,-31,20,223,0,11,106.01
3226,42.404,-225,21,223,0.8,11,106.01
3227,42.604,-35,21,223,0,11,106.01
3228,43.084,-40,21,223,0,11,106.01
3229,43.484,-55,21,223,0,11,106.01
3230,59.4,-31,21,223,0,11,106.01
3231,42.404,-225,22,223,0.8,11,106.01
3232,42.604,-35,22,223,0,11,106.01
3233,43.084,-40,22,223,0,11,106.01
3234,43.484,-55,22,223,0,11,106.01
3235,59.4,-31,22,223,0,11,106.01
3236,42.404,-225,23,223,0.8,11,106.01
3237,42.604,-35,23,223,0,11,106.01
3238,43.084,-40,23,223,0,11,106.01
3239,43.484,-55,23,223,0,11,106.01
3240,59.4,-31,23,223,0,11,106.01
3241,42.404,-225,24,223,0.8,11,106.01
3242,42.604,-35,24,223,0,11,106.01
3243,43.084,-40,24,223,0,11,106.01
3244,43.484,-55,24,223,0,11,106.01
3245,59.4,-31,24,223,0,11,106.01
3246,59.96,-389.2,1,224,0.8,11,107.34
3247,59.96,-389.2,2,224,0.8,11,107.34
3248,59.96,-389.2,3,224,0.8,11,107.34
3249,59.96,-389.2,4,224,0.8,11,107.34
3250,59.96,-389.2,5,224,0.8,11,107.34
3251,59.96,-389.2,6,224,0.8,11,107.34
3252,59.96,-389.2,7,224,0.8,11,107.34
3253,59.96,-389.2,8,224,0.8,11,107.34
3254,59.96,-389.2,9,224,0.8,11,107.34
3255,59.96,-389.2,10,224,0.8,11,107.34
3256,59.96,-389.2,11,224,0.8,11,107.34
3257,59.96,-389.2,12,224,0.8,11,107.34
3258,59.96,-389.2,13,224,0.8,11,107.34
3259,59.96,-389.2,14,224,0.8,11,107.34
3260,59.96,-389.2,15,224,0.8,11,107.34
3261,42.936,-50,16,224,0.8,11,107.34
3262,59.96,-339.2,16,224,0,11,107.34
3263,42.936,-100,17,224,0.8,11,107.34
3264,59.96,-289.2,17,224,0,11,107.34
3265,42.936,-150,18,224,0.8,11,107.34
3266,59.96,-239.2,18,224,0,11,107.34
3267,42.936,-230,19,224,0.8,11,107.34
3268,43.136,-50,19,224,0,11,107.34
3269,43.616,-30,19,224,0,11,107.34
3270,44.016,-40,19,224,0,11,107.34
3271,59.96,-39.2,19,224,0,11,107.34
3272,42.936,-230,20,224,0.8,11,107.34
3273,43.136,-50,20,224,0,11,107.34
3274,43.616,-30,20,224,0,11,107.34
3275,44.016,-40,20,224,0,11,107.34
3276,59.96,-39.2,20,224,0,11,107.34
3277,42.936,-230,21,224,0.8,11,107.34
3278,43.136,-50,21,224,0,11,107.34
3279,43.616,-30,21,224,0,11,107.34
3280,44.016,-40,21,224,0,11,107.34
3281,59.96,-39.2,21,224,0,11,107.34
3282,42.936,-230,22,224,0.8,11,107.34
3283,43.136,-50,22,224,0,11,107.34
3284,43.616,-30,22,224,0,11,107.34
3285,44.016,-40,22,224,0,11,107.34
3286,59.96,-39.2,22,224,0,11,107.34
3287,42.936,-230,23,224,0.8,11,107.34
3288,43.136,-50,23,224,0,11,107.34
3289,43.616,-30,23,224,0,11,107.34
3290,44.016,-40,23,224,0,11,107.34
3291,59.96,-39.2,23,224,0,11,107.34
3292,42.936,-230,24,224,0.8,11,107.34
3293,43.136,-50,24,224,0,11,107.34
3294,43.616,-30,24,224,0,11,107.34
3295,44.016,-40,24,224,0,11,107.34
3296,59.96,-39.2,24,224,0,11,107.34
3297,60.12,-373.2,1,225,0.8,11,129.44
3298,60.12,-373.2,2,225,0.8,11,129.44
3299,51.776,-50,3,225,0.8,11,129.44
3300,60.12,-323.2,3,225,0,11,129.44
3301,51.776,-100,4,225,0.8,11,129.44
3302,60.12,-273.2,4,225,0,11,129.44
3303,51.776,-150,5,225,0.8,11,129.44
3304,60.12,-223.2,5,225,0,11,129.44
3305,51.776,-230,6,225,0.8,11,129.44
3306,51.976,-45,6,225,0,11,129.44
3307,52.456,-45,6,225,0,11,129.44
3308,52.856,-30,6,225,0,11,129.44
