"I","PI0","PI1","QI","LI","TI"
830,70.04,70.04,-27.5,11,16
831,73.34,73.34,-9.5,11,16
832,73.38,73.38,-27.5,11,16
833,73.5,73.5,-45,11,16
834,75.13,75.13,-45,11,16
835,76.69,76.69,-9.5,11,16
836,76.73,76.73,-27.5,11,16
837,77.4,77.4,-10,11,16
838,79,79,-17,11,16
839,79.5,79.5,-10,11,16
840,80.03,80.03,-9.5,11,16
841,80.07,80.07,-27.5,11,16
842,83.7,83.7,-74.4,11,16
843,99.5,99.5,-739.2,11,16
844,133.1,133.1,-192,11,16
845,145,145,-19,11,16
846,145.01,145.01,-9.3,11,16
847,160,160,-1333.6,11,16
848,180,180,-694.9,11,16
849,180.3,180.3,-468.7,11,16
850,0,0,-16033.9,11,17
851,0.1,0.1,-1,11,17
852,0.5,0.5,-165.9,11,17
853,0.6,0.6,-134.2,11,17
854,0.7,0.7,-59.1,11,17
855,1,1,-109.4,11,17
856,1.5,1.5,-0.7,11,17
857,2,2,-119.6,11,17
858,2.5,2.5,-85.4,11,17
859,3,3,-106.1,11,17
860,4.5,4.5,-21.1,11,17
861,5,5,-406.1,11,17
862,6,6,-10.8,11,17
863,6.03,6.03,-12,11,17
864,7,7,-22.1,11,17
865,8.25,8.25,-4.1,11,17
866,11,11,-137.8,11,17
867,13,13,-1.1,11,17
868,15,15,-0.1,11,17
869,15.5,15.5,-27,11,17
870,16,16,-27.5,11,17
871,18.01,18.01,-20,11,17
872,19,19,-28,11,17
873,20,20,-175.1,11,17
874,20.03,20.03,-34,11,17
875,22.01,22.01,-40,11,17
876,24,24,-4.8,11,17
877,26,26,-4.9,11,17
878,26.8,26.8,-6.8,11,17
879,30,30,-257.2,11,17
880,30.02,30.02,-30,11,17
881,30.03,30.03,-4,11,17
882,32.46,32.46,-125,11,17
883,32.51,32.51,-100,11,17
884,33,33,-8,11,17
885,35,35,-120.8,11,17
886,35.02,35.02,-100,11,17
887,35.96,35.96,-75,11,17
888,37.53,37.53,-100,11,17
889,39.33,39.33,-65,11,17
890,40,40,-135.4,11,17
891,40.1,40.1,-140.1,11,17
892,40.67,40.67,-65,11,17
893,41.96,41.96,-75,11,17
894,42.5,42.5,-0.1,11,17
895,42.52,42.52,-90,11,17
896,43,43,-80,11,17
897,44.03,44.03,-50,11,17
898,44.13,44.13,-50,11,17
899,44.23,44.23,-50,11,17
900,44.33,44.33,-50,11,17
901,44.37,44.37,-90,11,17
902,45,45,-23.6,11,17
903,46.22,46.22,-90,11,17
904,46.71,46.71,-50,11,17
905,46.81,46.81,-50,11,17
906,46.91,46.91,-50,11,17
907,46.96,46.96,-75,11,17
908,47.01,47.01,-50,11,17
909,47.5,47.5,-0.1,11,17
910,48.09,48.09,-90,11,17
911,48.3,48.3,-290.7,11,17
912,49,49,-62,11,17
913,50,50,-103.1,11,17
914,50.02,50.02,-20,11,17
915,50.1,50.1,-290.7,11,17
916,50.11,50.11,-100,11,17
917,50.13,50.13,-45,11,17
918,50.5,50.5,-0.1,11,17
919,51.96,51.96,-50,11,17
920,52.17,52.17,-100,11,17
921,52.35,52.35,-50,11,17
922,52.45,52.45,-50,11,17
923,52.55,52.55,-50,11,17
924,52.65,52.65,-50,11,17
925,53.59,53.59,-68.9,11,17
926,54,54,-85.2,11,17
927,55,55,-44.8,11,17
928,55.01,55.01,-68.9,11,17
929,55.03,55.03,-1,11,17
930,58.48,58.48,-290.7,11,17
931,60,60,-4.9,11,17
932,60.13,60.13,-45,11,17
933,60.8,60.8,-290.7,11,17
934,60.95,60.95,-72.5,11,17
935,63,63,-1.1,11,17
936,63.43,63.43,-72.5,11,17
937,65.5,65.5,-10,11,17
938,65.61,65.61,-82.2,11,17
939,70,70,-9.5,11,17
940,70.04,70.04,-27.5,11,17
941,73.34,73.34,-9.5,11,17
942,73.38,73.38,-27.5,11,17
943,73.5,73.5,-45,11,17
944,75.13,75.13,-45,11,17
945,76.69,76.69,-9.5,11,17
946,76.73,76.73,-27.5,11,17
947,77.4,77.4,-10,11,17
948,79,79,-17,11,17
949,79.5,79.5,-10,11,17
950,80.03,80.03,-9.5,11,17
951,80.07,80.07,-27.5,11,17
952,83.7,83.7,-74.4,11,17
953,99.5,99.5,-590.7,11,17
954,133.1,133.1,-192,11,17
955,145,145,-19,11,17
956,145.01,145.01,-9.3,11,17
957,160,160,-1333.6,11,17
958,180,180,-704.9,11,17
959,180.3,180.3,-458.7,11,17
960,0,0,-15100.8,11,18
961,0.1,0.1,-1,11,18
962,0.5,0.5,-195.9,11,18
963,0.6,0.6,-134.2,11,18
964,0.7,0.7,-59.4,11,18
965,1,1,-102.1,11,18
966,1.5,1.5,-0.1,11,18
967,2,2,-112.1,11,18
968,2.5,2.5,-80.2,11,18
969,3,3,-98.6,11,18
970,4.5,4.5,-19.3,11,18
971,5,5,-398.6,11,18
972,6,6,-13.8,11,18
973,6.03,6.03,-12,11,18
974,7,7,-25.7,11,18
975,8.25,8.25,-4.5,11,18
976,11,11,-139.8,11,18
977,13,13,-1.1,11,18
978,15,15,-0.1,11,18
979,15.5,15.5,-27,11,18
980,16,16,-27.5,11,18
981,18.01,18.01,-20,11,18
982,19,19,-27.8,11,18
983,20,20,-175.1,11,18
984,20.03,20.03,-45,11,18
985,22.01,22.01,-40,11,18
986,24,24,-4.8,11,18
987,26,26,-4.9,11,18
988,26.8,26.8,-6.8,11,18
989,30,30,-183.1,11,18
990,30.02,30.02,-30,11,18
991,30.03,30.03,-4,11,18
992,32.51,32.51,-100,11,18
993,33,33,-8,11,18
994,35,35,-135.7,11,18
995,35.02,35.02,-100,11,18
996,36.79,36.79,-125,11,18
997,37,37,-75,11,18
998,37.53,37.53,-100,11,18
999,39.33,39.33,-65,11,18
1000,40,40,-135.4,11,18
1001,40.1,40.1,-140.1,11,18
1002,40.29,40.29,-75,11,18
1003,40.67,40.67,-65,11,18
1004,42.5,42.5,-0.1,11,18
1005,42.52,42.52,-90,11,18
1006,43,43,-80,11,18
1007,44.03,44.03,-50,11,18
1008,44.13,44.13,-50,11,18
1009,44.23,44.23,-50,11,18
1010,44.33,44.33,-50,11,18
1011,44.37,44.37,-90,11,18
1012,45,45,-23.6,11,18
1013,46.22,46.22,-90,11,18
1014,46.29,46.29,-75,11,18
1015,46.71,46.71,-50,11,18
1016,46.81,46.81,-50,11,18
1017,46.91,46.91,-50,11,18
1018,47.01,47.01,-50,11,18
1019,47.5,47.5,-0.1,11,18
1020,48.09,48.09,-90,11,18
1021,48.3,48.3,-290.7,11,18
1022,49,49,-62,11,18
1023,50,50,-103.1,11,18
1024,50.02,50.02,-20,11,18
1025,50.1,50.1,-290.7,11,18
1026,50.11,50.11,-100,11,18
1027,50.13,50.13,-45,11,18
1028,50.5,50.5,-0.1,11,18
1029,51.29,51.29,-75,11,18
1030,52.17,52.17,-100,11,18
1031,52.35,52.35,-50,11,18
1032,52.45,52.45,-50,11,18
1033,52.55,52.55,-50,11,18
1034,52.65,52.65,-50,11,18
1035,53.59,53.59,-68.9,11,18
1036,54,54,-85.2,11,18
1037,55,55,-59.7,11,18
1038,55.01,55.01,-68.9,11,18
1039,55.03,55.03,-1,11,18
1040,56.29,56.29,-50,11,18
1041,58.48,58.48,-290.7,11,18
1042,60,60,-4.9,11,18
1043,60.13,60.13,-45,11,18
1044,60.8,60.8,-290.7,11,18
1045,60.95,60.95,-72.5,11,18
1046,63,63,-1.1,11,18
1047,63.43,63.43,-72.5,11,18
1048,65.5,65.5,-10,11,18
1049,70,70,-9.5,11,18
1050,70.04,70.04,-27.5,11,18
1051,73.34,73.34,-9.5,11,18
1052,73.38,73.38,-27.5,11,18
1053,73.5,73.5,-45,11,18
1054,75.13,75.13,-45,11,18
1055,76.69,76.69,-9.5,11,18
1056,76.73,76.73,-27.5,11,18
1057,77.4,77.4,-10,11,18
1058,79,79,-17,11,18
1059,79.5,79.5,-10,11,18
1060,80.03,80.03,-9.5,11,18
1061,80.07,80.07,-27.5,11,18
1062,83.7,83.7,-74.4,11,18
1063,99.5,99.5,-596.5,11,18
1064,133.1,133.1,-192,11,18
1065,145,145,-19,11,18
1066,145.01,145.01,-9.3,11,18
1067,160,160,-1295.8,11,18
1068,180,180,-804.9,11,18
1069,180.3,180.3,-358.7,11,18
1070,0,0,-13567.2,11,19
1071,0.1,0.1,-1,11,19
1072,0.5,0.5,-197.2,11,19
1073,0.6,0.6,-134.2,11,19
1074,0.7,0.7,-60.4,11,19
1075,1,1,-83.5,11,19
1076,1.5,1.5,-0.1,11,19
1077,2,2,-93.3,11,19
1078,2.5,2.5,-77.6,11,19
1079,3,3,-79.8,11,19
1080,4.5,4.5,-20.5,11,19
1081,5,5,-379.8,11,19
1082,6,6,-16.8,11,19
1083,6.03,6.03,-12,11,19
1084,7,7,-34.7,11,19
1085,8.25,8.25,-4.3,11,19
1086,11,11,-141.4,11,19
1087,15,15,-0.1,11,19
1088,15.5,15.5,-27,11,19
1089,16,16,-27.5,11,19
1090,18.01,18.01,-20,11,19
1091,19,19,-27.9,11,19
1092,20,20,-175.3,11,19
1093,20.03,20.03,-52,11,19
1094,22.01,22.01,-40,11,19
1095,24,24,-4.8,11,19
1096,26,26,-4.9,11,19
1097,26.8,26.8,-6.8,11,19
1098,30,30,-192.2,11,19
1099,30.02,30.02,-30,11,19
1100,30.03,30.03,-21,11,19
1101,32.51,32.51,-100,11,19
1102,33,33,-8,11,19
1103,33.03,33.03,-30,11,19
1104,35,35,-169.8,11,19
1105,35.02,35.02,-100,11,19
1106,37.53,37.53,-100,11,19
1107,38.03,38.03,-19,11,19
1108,39.33,39.33,-65,11,19
1109,40,40,-130,11,19
1110,40.1,40.1,-140.1,11,19
1111,40.67,40.67,-65,11,19
1112,42.5,42.5,-0.1,11,19
1113,42.52,42.52,-90,11,19
1114,43,43,-80,11,19
1115,44.03,44.03,-50,11,19
1116,44.13,44.13,-50,11,19
1117,44.23,44.23,-50,11,19
1118,44.33,44.33,-50,11,19
1119,44.37,44.37,-90,11,19
1120,45,45,-23.6,11,19
1121,46.22,46.22,-90,11,19
1122,46.71,46.71,-50,11,19
1123,46.81,46.81,-50,11,19
1124,46.91,46.91,-50,11,19
1125,47.01,47.01,-50,11,19
1126,47.5,47.5,-0.1,11,19
1127,48.09,48.09,-90,11,19
1128,48.3,48.3,-290.7,11,19
1129,49,49,-62,11,19
1130,49.62,49.62,-100,11,19
1131,50,50,-103.1,11,19
1132,50.02,50.02,-20,11,19
1133,50.1,50.1,-290.7,11,19
1134,50.11,50.11,-100,11,19
1135,50.13,50.13,-45,11,19
1136,50.5,50.5,-0.1,11,19
1137,52.17,52.17,-100,11,19
1138,52.35,52.35,-50,11,19
1139,52.45,52.45,-50,11,19
1140,52.55,52.55,-50,11,19
1141,52.65,52.65,-50,11,19
1142,53.12,53.12,-75,11,19
1143,53.59,53.59,-68.9,11,19
1144,54,54,-85.2,11,19
1145,55,55,-93.8,11,19
1146,55.01,55.01,-68.9,11,19
1147,55.03,55.03,-1,11,19
1148,56.12,56.12,-75,11,19
1149,58.48,58.48,-290.7,11,19
1150,60,60,-4.9,11,19
1151,60.13,60.13,-45,11,19
1152,60.8,60.8,-290.7,11,19
1153,61.12,61.12,-75,11,19
1154,63,63,-1.1,11,19
1155,65.5,65.5,-10,11,19
1156,66.12,66.12,-75,11,19
1157,70,70,-4.8,11,19
1158,70.04,70.04,-7,11,19
1159,73.34,73.34,-4.8,11,19
1160,73.38,73.38,-7,11,19
1161,73.5,73.5,-35,11,19
1162,75.13,75.13,-45,11,19
1163,76.69,76.69,-4.8,11,19
1164,76.73,76.73,-7,11,19
1165,77.4,77.4,-10,11,19
1166,79,79,-17,11,19
1167,79.5,79.5,-10,11,19
1168,80.03,80.03,-4.6,11,19
1169,80.07,80.07,-7,11,19
1170,83.7,83.7,-74.4,11,19
1171,110,110,-602.9,11,19
1172,133.1,133.1,-192,11,19
1173,145,145,-19,11,19
1174,145.01,145.01,-9.3,11,19
1175,160,160,-1162.8,11,19
1176,180,180,-1084.9,11,19
1177,180.3,180.3,-78.7,11,19
1178,0,0,-12541.2,11,20
1179,0.01,0.01,-10,11,20
1180,0.1,0.1,-1,11,20
1181,0.5,0.5,-197.5,11,20
1182,0.6,0.6,-134.2,11,20
1183,0.7,0.7,-64.4,11,20
1184,1,1,-67.9,11,20
1185,1.5,1.5,-0.1,11,20
1186,2,2,-77.7,11,20
1187,2.5,2.5,-76.1,11,20
1188,3,3,-64.2,11,20
1189,4.5,4.5,-23.2,11,20
1190,5,5,-364.2,11,20
1191,6,6,-19.4,11,20
1192,6.03,6.03,-12,11,20
1193,7,7,-45,11,20
1194,8.25,8.25,-4.3,11,20
1195,11,11,-145.7,11,20
1196,15,15,-0.1,11,20
1197,15.5,15.5,-27,11,20
1198,16,16,-27.5,11,20
1199,18.01,18.01,-20,11,20
1200,19,19,-28.7,11,20
1201,20,20,-175.3,11,20
1202,20.03,20.03,-52,11,20
1203,22.01,22.01,-40,11,20
1204,24,24,-4.8,11,20
1205,26,26,-4.9,11,20
1206,26.8,26.8,-6.8,11,20
1207,30,30,-142.2,11,20
1208,30.02,30.02,-30,11,20
1209,30.03,30.03,-21,11,20
1210,32.51,32.51,-100,11,20
1211,33,33,-8,11,20
1212,33.03,33.03,-37,11,20
1213,35,35,-122.4,11,20
1214,35.02,35.02,-100,11,20
1215,37.53,37.53,-100,11,20
1216,38.03,38.03,-19,11,20
1217,39.33,39.33,-65,11,20
1218,40,40,-80,11,20
1219,40.1,40.1,-140.1,11,20
1220,40.67,40.67,-65,11,20
1221,42.5,42.5,-0.1,11,20
1222,42.52,42.52,-90,11,20
1223,43,43,-80,11,20
1224,43.39,43.39,-10,11,20
1225,44.03,44.03,-50,11,20
1226,44.13,44.13,-50,11,20
1227,44.23,44.23,-50,11,20
1228,44.33,44.33,-50,11,20
1229,44.37,44.37,-90,11,20
1230,45,45,-100,11,20
1231,45.39,45.39,-10,11,20
1232,46.22,46.22,-90,11,20
1233,46.71,46.71,-50,11,20
1234,46.81,46.81,-50,11,20
1235,46.91,46.91,-50,11,20
1236,47.01,47.01,-50,11,20
1237,47.5,47.5,-0.1,11,20
1238,48.09,48.09,-90,11,20
1239,48.3,48.3,-290.7,11,20
1240,49,49,-62,11,20
1241,50,50,-176.7,11,20
1242,50.02,50.02,-20,11,20
1243,50.1,50.1,-290.7,11,20
1244,50.11,50.11,-100,11,20
1245,50.13,50.13,-45,11,20
1246,50.5,50.5,-0.1,11,20
1247,52.17,52.17,-100,11,20
1248,52.35,52.35,-50,11,20
1249,52.45,52.45,-50,11,20
1250,52.55,52.55,-50,11,20
1251,52.65,52.65,-50,11,20
1252,53.45,53.45,-100,11,20
1253,53.59,53.59,-68.9,11,20
1254,54,54,-86.3,11,20
1255,55,55,-96.4,11,20
1256,55.01,55.01,-68.9,11,20
1257,55.03,55.03,-1,11,20
1258,56,56,-75,11,20
1259,56.95,56.95,-75,11,20
1260,58.48,58.48,-290.7,11,20
1261,59.95,59.95,-45,11,20
1262,60,60,-54.9,11,20
1263,60.13,60.13,-45,11,20
1264,60.8,60.8,-290.7,11,20
1265,63,63,-1.1,11,20
1266,65.5,65.5,-10,11,20
1267,70.04,70.04,-7,11,20
1268,73.38,73.38,-7,11,20
1269,73.5,73.5,-35,11,20
1270,75.13,75.13,-45,11,20
1271,76.73,76.73,-7,11,20
1272,77.4,77.4,-10,11,20
1273,79,79,-17,11,20
1274,79.5,79.5,-10,11,20
1275,80.07,80.07,-7,11,20
1276,83.7,83.7,-74.4,11,20
1277,120,120,-559.3,11,20
1278,133.1,133.1,-192,11,20
1279,145,145,-19,11,20
1280,145.01,145.01,-9.3,11,20
1281,160,160,-1139.8,11,20
1282,180,180,-1084.9,11,20
1283,180.3,180.3,-78.7,11,20
1284,0,0,-12420.9,11,21
1285,0.01,0.01,-334,11,21
1286,0.1,0.1,-1,11,21
1287,0.5,0.5,-197.5,11,21
1288,0.6,0.6,-134.2,11,21
1289,0.7,0.7,-70.3,11,21
1290,1,1,-64.5,11,21
1291,1.5,1.5,-0.1,11,21
1292,2,2,-74.5,11,21
1293,2.5,2.5,-74.4,11,21
1294,3,3,-61,11,21
1295,4.5,4.5,-25.9,11,21
1296,5,5,-361,11,21
1297,6,6,-26.1,11,21
1298,6.03,6.03,-12,11,21
1299,7,7,-67.1,11,21
1300,8.25,8.25,-8.2,11,21
1301,11,11,-181.7,11,21
1302,15,15,-0.1,11,21
1303,15.5,15.5,-27,11,21
1304,16,16,-27.5,11,21
1305,18.01,18.01,-20,11,21
1306,19,19,-29.1,11,21
1307,20,20,-175.3,11,21
1308,20.03,20.03,-52,11,21
1309,22.01,22.01,-40,11,21
1310,24,24,-4.8,11,21
1311,26,26,-4.9,11,21
1312,26.8,26.8,-6.8,11,21
1313,30,30,-142.4,11,21
1314,30.02,30.02,-30,11,21
1315,30.03,30.03,-21,11,21
1316,32.51,32.51,-100,11,21
1317,33,33,-8,11,21
1318,33.03,33.03,-37,11,21
1319,35,35,-222.7,11,21
1320,35.02,35.02,-100,11,21
1321,37.53,37.53,-100,11,21
1322,38.03,38.03,-19,11,21
1323,39.33,39.33,-65,11,21
1324,40,40,-80,11,21
1325,40.1,40.1,-140.1,11,21
1326,40.67,40.67,-65,11,21
1327,42,42,-75,11,21
1328,42.5,42.5,-0.1,11,21
1329,42.52,42.52,-90,11,21
1330,43,43,-80,11,21
1331,43.49,43.49,-10,11,21
1332,44.03,44.03,-50,11,21
1333,44.09,44.09,-101,11,21
1334,44.13,44.13,-50,11,21
1335,44.23,44.23,-50,11,21
1336,44.33,44.33,-50,11,21
1337,44.37,44.37,-90,11,21
1338,45,45,-100,11,21
1339,45.49,45.49,-10,11,21
1340,46.22,46.22,-90,11,21
1341,46.71,46.71,-50,11,21
1342,46.81,46.81,-50,11,21
1343,46.91,46.91,-50,11,21
1344,47.01,47.01,-50,11,21
1345,47.5,47.5,-0.1,11,21
1346,47.59,47.59,-50,11,21
1347,48.09,48.09,-90,11,21
1348,48.3,48.3,-290.7,11,21
1349,49,49,-62,11,21
1350,50,50,-176.5,11,21
1351,50.02,50.02,-20,11,21
1352,50.1,50.1,-290.7,11,21
1353,50.11,50.11,-100,11,21
1354,50.13,50.13,-45,11,21
1355,50.5,50.5,-0.1,11,21
1356,52.17,52.17,-100,11,21
1357,52.35,52.35,-50,11,21
1358,52.45,52.45,-50,11,21
1359,52.55,52.55,-50,11,21
1360,52.65,52.65,-50,11,21
1361,53.59,53.59,-68.9,11,21
1362,54,54,-86.3,11,21
1363,55,55,-96.7,11,21
1364,55.01,55.01,-68.9,11,21
1365,55.03,55.03,-1,11,21
1366,58.48,58.48,-290.7,11,21
1367,60,60,-54.9,11,21
1368,60.13,60.13,-45,11,21
1369,60.8,60.8,-290.7,11,21
1370,63,63,-1.1,11,21
1371,65.5,65.5,-10,11,21
1372,70.04,70.04,-7,11,21
1373,73.38,73.38,-7,11,21
1374,73.5,73.5,-35,11,21
1375,75.13,75.13,-45,11,21
1376,76.73,76.73,-7,11,21
1377,77.4,77.4,-10,11,21
1378,79,79,-17,11,21
1379,79.5,79.5,-10,11,21
1380,80.07,80.07,-7,11,21
1381,83.7,83.7,-74.4,11,21
1382,120,120,-560.3,11,21
1383,133.1,133.1,-192,11,21
1384,145,145,-19,11,21
1385,145.01,145.01,-9.3,11,21
1386,160,160,-952.3,11,21
1387,180,180,-1084.9,11,21
1388,180.3,180.3,-78.7,11,21
1389,0,0,-12699.7,11,22
1390,0.01,0.01,-100,11,22
1391,0.1,0.1,-1,11,22
1392,0.5,0.5,-197,11,22
1393,0.6,0.6,-134.2,11,22
1394,0.7,0.7,-77.4,11,22
1395,1,1,-63.9,11,22
1396,1.5,1.5,-0.2,11,22
1397,2,2,-74.3,11,22
1398,2.5,2.5,-73.1,11,22
1399,3,3,-60.8,11,22
1400,4.5,4.5,-26.8,11,22
1401,5,5,-360.8,11,22
1402,6,6,-33.1,11,22
1403,6.03,6.03,-12,11,22
1404,7,7,-81.9,11,22
1405,8.25,8.25,-8.4,11,22
1406,11,11,-203.9,11,22
1407,15,15,-0.1,11,22
1408,15.5,15.5,-27,11,22
1409,16,16,-27.5,11,22
1410,18.01,18.01,-20,11,22
1411,19,19,-29.2,11,22
1412,20,20,-175.3,11,22
1413,20.03,20.03,-52,11,22
1414,22.01,22.01,-40,11,22
1415,24,24,-4.8,11,22
1416,26,26,-4.9,11,22
1417,26.8,26.8,-6.8,11,22
1418,30,30,-140,11,22
1419,30.02,30.02,-30,11,22
1420,30.03,30.03,-21,11,22
1421,32.51,32.51,-100,11,22
1422,33,33,-8,11,22
1423,33.03,33.03,-37,11,22
1424,35,35,-210.3,11,22
1425,35.02,35.02,-100,11,22
1426,36,36,-75,11,22
1427,37.53,37.53,-100,11,22
1428,38.03,38.03,-19,11,22
1429,38.1,38.1,-80,11,22
1430,39.33,39.33,-65,11,22
1431,40,40,-80,11,22
1432,40.1,40.1,-140.1,11,22
1433,40.67,40.67,-65,11,22
1434,41,41,-1.1,11,22
1435,41.6,41.6,-50,11,22
1436,41.89,41.89,-10,11,22
1437,42.5,42.5,-0.1,11,22
1438,42.52,42.52,-90,11,22
1439,43,43,-80,11,22
1440,43.89,43.89,-10,11,22
1441,44.03,44.03,-50,11,22
1442,44.13,44.13,-50,11,22
1443,44.23,44.23,-50,11,22
1444,44.33,44.33,-50,11,22
1445,44.37,44.37,-90,11,22
1446,45,45,-50,11,22
1447,46.22,46.22,-90,11,22
1448,46.71,46.71,-50,11,22
1449,46.81,46.81,-50,11,22
1450,46.91,46.91,-50,11,22
1451,47.01,47.01,-50,11,22
1452,47.5,47.5,-0.1,11,22
1453,48.09,48.09,-90,11,22
1454,48.3,48.3,-290.7,11,22
1455,49,49,-62,11,22
1456,50,50,-176.9,11,22
1457,50.02,50.02,-20,11,22
1458,50.1,50.1,-290.7,11,22
1459,50.11,50.11,-100,11,22
1460,50.13,50.13,-45,11,22
1461,50.5,50.5,-0.1,11,22
1462,52.17,52.17,-100,11,22
1463,52.35,52.35,-50,11,22
1464,52.45,52.45,-50,11,22
1465,52.55,52.55,-50,11,22
1466,52.65,52.65,-50,11,22
1467,53.59,53.59,-68.9,11,22
1468,54,54,-86.3,11,22
1469,55,55,-84.3,11,22
1470,55.01,55.01,-68.9,11,22
1471,55.03,55.03,-1,11,22
1472,58.48,58.48,-290.7,11,22
1473,60,60,-54.9,11,22
1474,60.13,60.13,-45,11,22
1475,60.8,60.8,-290.7,11,22
1476,63,63,-1.1,11,22
1477,65.5,65.5,-10,11,22
1478,70.04,70.04,-7,11,22
1479,73.38,73.38,-7,11,22
1480,73.5,73.5,-35,11,22
1481,75.13,75.13,-45,11,22
1482,76.73,76.73,-7,11,22
1483,77.4,77.4,-10,11,22
1484,79,79,-17,11,22
1485,79.5,79.5,-10,11,22
1486,80.07,80.07,-7,11,22
1487,83.7,83.7,-74.4,11,22
1488,110,110,-609.9,11,22
1489,133.1,133.1,-192,11,22
1490,145,145,-19,11,22
1491,145.01,145.01,-9.3,11,22
1492,160,160,-952.3,11,22
1493,180,180,-1084.9,11,22
1494,180.3,180.3,-78.7,11,22
1495,0,0,-12810.7,11,23
1496,0.01,0.01,-130,11,23
1497,0.1,0.1,-1,11,23
1498,0.5,0.5,-197.2,11,23
1499,0.6,0.6,-134.2,11,23
1500,0.7,0.7,-79.9,11,23
1501,1,1,-67.8,11,23
1502,1.5,1.5,-0.4,11,23
1503,2,2,-78.3,11,23
1504,2.5,2.5,-72.5,11,23
1505,3,3,-64.8,11,23
1506,4.5,4.5,-30,11,23
1507,5,5,-364.8,11,23
1508,6,6,-36.2,11,23
1509,6.03,6.03,-12,11,23
1510,7,7,-82.6,11,23
1511,8.25,8.25,-11.8,11,23
1512,11,11,-229.7,11,23
1513,15,15,-0.1,11,23
1514,15.5,15.5,-27,11,23
1515,16,16,-27.5,11,23
1516,18.01,18.01,-20,11,23
1517,19,19,-28.9,11,23
1518,20,20,-175.3,11,23
1519,20.03,20.03,-52,11,23
1520,22.01,22.01,-40,11,23
1521,24,24,-4.8,11,23
1522,26,26,-4.9,11,23
1523,26.8,26.8,-6.8,11,23
1524,28,28,-60,11,23
1525,30,30,-200.1,11,23
1526,30.02,30.02,-30,11,23
1527,30.03,30.03,-21,11,23
1528,32.51,32.51,-100,11,23
1529,33,33,-8,11,23
1530,33.03,33.03,-30,11,23
1531,35,35,-167.5,11,23
1532,35.02,35.02,-100,11,23
1533,37.53,37.53,-100,11,23
1534,38.03,38.03,-19,11,23
1535,39.33,39.33,-65,11,23
1536,40,40,-130,11,23
1537,40.1,40.1,-140.1,11,23
1538,40.15,40.15,-125,11,23
1539,40.67,40.67,-65,11,23
1540,41,41,-1.1,11,23
1541,42.5,42.5,-0.1,11,23
1542,42.52,42.52,-90,11,23
1543,43,43,-80,11,23
1544,43.65,43.65,-75,11,23
1545,44.03,44.03,-50,11,23
1546,44.13,44.13,-50,11,23
1547,44.23,44.23,-50,11,23
1548,44.33,44.33,-50,11,23
1549,44.37,44.37,-90,11,23
1550,45,45,-98.6,11,23
1551,46.22,46.22,-90,11,23
1552,46.65,46.65,-75,11,23
1553,46.71,46.71,-50,11,23
1554,46.81,46.81,-50,11,23
1555,46.91,46.91,-50,11,23
1556,47.01,47.01,-50,11,23
1557,47.5,47.5,-0.1,11,23
1558,48.09,48.09,-90,11,23
1559,48.3,48.3,-290.7,11,23
1560,49,49,-62,11,23
1561,50,50,-102.9,11,23
1562,50.02,50.02,-20,11,23
1563,50.1,50.1,-290.7,11,23
1564,50.11,50.11,-100,11,23
1565,50.13,50.13,-45,11,23
1566,50.5,50.5,-0.1,11,23
1567,51.65,51.65,-47,11,23
1568,52.17,52.17,-100,11,23
1569,52.35,52.35,-50,11,23
1570,52.45,52.45,-50,11,23
1571,52.55,52.55,-50,11,23
1572,52.65,52.65,-50,11,23
1573,53.59,53.59,-68.9,11,23
1574,54,54,-88.4,11,23
1575,55,55,-91.5,11,23
1576,55.01,55.01,-68.9,11,23
1577,55.03,55.03,-1,11,23
1578,58.48,58.48,-290.7,11,23
1579,60,60,-4.9,11,23
1580,60.13,60.13,-45,11,23
1581,60.8,60.8,-290.7,11,23
1582,63,63,-1.1,11,23
1583,65.5,65.5,-10,11,23
1584,70.04,70.04,-7,11,23
1585,73.38,73.38,-7,11,23
1586,73.5,73.5,-35,11,23
1587,75.13,75.13,-45,11,23
1588,76.73,76.73,-7,11,23
1589,77.4,77.4,-10,11,23
1590,79,79,-17,11,23
1591,79.5,79.5,-10,11,23
1592,80.07,80.07,-7,11,23
1593,83.7,83.7,-74.4,11,23
1594,99.5,99.5,-610.6,11,23
1595,133.1,133.1,-192,11,23
1596,145,145,-19,11,23
1597,145.01,145.01,-9.3,11,23
1598,160,160,-952.3,11,23
1599,180,180,-844.9,11,23
1600,180.3,180.3,-318.7,11,23
1601,0,0,-12780.9,11,24
1602,0.01,0.01,-80,11,24
1603,0.1,0.1,-1,11,24
1604,0.5,0.5,-163.5,11,24
1605,0.6,0.6,-134.2,11,24
1606,0.7,0.7,-78.8,11,24
1607,1,1,-64.5,11,24
1608,1.5,1.5,-0.8,11,24
1609,2,2,-75.1,11,24
1610,2.5,2.5,-74.1,11,24
1611,3,3,-61.6,11,24
1612,4.5,4.5,-32.5,11,24
1613,5,5,-361.6,11,24
1614,6,6,-32.2,11,24
1615,6.03,6.03,-12,11,24
1616,7,7,-80.4,11,24
1617,8.25,8.25,-14.2,11,24
1618,11,11,-228.8,11,24
1619,15,15,-0.1,11,24
1620,15.5,15.5,-27,11,24
1621,16,16,-27.5,11,24
1622,18.01,18.01,-20,11,24
1623,19,19,-28.7,11,24
1624,20,20,-175.3,11,24
1625,20.03,20.03,-45,11,24
1626,22.01,22.01,-40,11,24
