"I","PI0","PI1","QI","LI","TI"
924,100,100,254.4,11,19
925,99,99,68.3,11,19
926,90,90,193.2,11,19
927,89.99,89.99,200,11,19
928,84.98,84.98,300,11,19
929,84.08,84.08,0.2,11,19
930,80,80,0.1,11,19
931,75,75,88.8,11,19
932,70,70,6.9,11,19
933,55,55,3.5,11,19
934,52.06,52.06,0.1,11,19
935,50,50,9.6,11,19
936,47,47,13.3,11,19
937,45.46,45.46,71,11,19
938,45,45,6.8,11,19
939,43.4,43.4,20,11,19
940,40.4,40.4,20,11,19
941,40,40,22.4,11,19
942,38.4,38.4,10,11,19
943,35,35,0.8,11,19
944,34,34,54,11,19
945,32,32,40.5,11,19
946,30,30,43.8,11,19
947,29,29,0.3,11,19
948,28,28,40.5,11,19
949,25,25,104.2,11,19
950,20,20,41.1,11,19
951,19.31,19.31,52,11,19
952,18.19,18.19,52.8,11,19
953,15,15,114,11,19
954,10.1,10.1,225,11,19
955,10,10,94.6,11,19
956,7,7,50,11,19
957,5.1,5.1,224.9,11,19
958,5,5,134,11,19
959,3,3,194.1,11,19
960,2,2,290,11,19
961,1,1,217.1,11,19
962,0.99,0.99,68.3,11,19
963,0.5,0.5,101.1,11,19
964,0.2,0.2,5.8,11,19
965,0.1,0.1,148.5,11,19
966,0,0,10360.7,11,19
967,180.3,180.3,14484.3,11,20
968,180,180,402.5,11,20
969,164.43,164.43,51.5,11,20
970,157.98,157.98,186.7,11,20
971,150,150,8.8,11,20
972,140,140,14.3,11,20
973,134.6,134.6,749.8,11,20
974,130,130,2,11,20
975,120,120,208.1,11,20
976,113.92,113.92,10.7,11,20
977,110.78,110.78,17.3,11,20
978,110,110,456.3,11,20
979,100,100,15,11,20
980,99,99,69.3,11,20
981,95,95,79.2,11,20
982,90,90,124.9,11,20
983,89.99,89.99,200,11,20
984,87.54,87.54,0.2,11,20
985,84.98,84.98,300,11,20
986,80,80,0.1,11,20
987,75,75,88.8,11,20
988,70,70,6.9,11,20
989,68.55,68.55,49.9,11,20
990,55,55,3.2,11,20
991,52.06,52.06,0.1,11,20
992,50,50,9.9,11,20
993,47,47,13.6,11,20
994,45,45,6.7,11,20
995,44,44,55.3,11,20
996,43.4,43.4,20,11,20
997,42,42,41.5,11,20
998,40.4,40.4,20,11,20
999,40,40,22.9,11,20
1000,39,39,0.3,11,20
1001,38.4,38.4,10,11,20
1002,38,38,41.5,11,20
1003,35,35,42.3,11,20
1004,32,32,50,11,20
1005,30,30,85.3,11,20
1006,25,25,69.6,11,20
1007,24,24,50,11,20
1008,20,20,0.5,11,20
1009,19.36,19.36,0.9,11,20
1010,19.31,19.31,52,11,20
1011,18.55,18.55,191.5,11,20
1012,18.19,18.19,52,11,20
1013,15,15,60,11,20
1014,13.55,13.55,191.5,11,20
1015,10,10,94.7,11,20
1016,5,5,134,11,20
1017,3,3,194.3,11,20
1018,2,2,290,11,20
1019,1,1,217.7,11,20
1020,0.99,0.99,69.3,11,20
1021,0.5,0.5,100.9,11,20
1022,0.2,0.2,5.4,11,20
1023,0.1,0.1,148.3,11,20
1024,0,0,10693.9,11,20
1025,180.3,180.3,15117.7,11,21
1026,180,180,367.2,11,21
1027,164.43,164.43,51.6,11,21
1028,157.97,157.97,186.7,11,21
1029,150,150,9,11,21
1030,140,140,15.5,11,21
1031,134.98,134.98,691.2,11,21
1032,130,130,2.1,11,21
1033,120,120,204,11,21
1034,114.36,114.36,10.2,11,21
1035,110.77,110.77,3.2,11,21
1036,110,110,460.2,11,21
1037,100,100,15.6,11,21
1038,99,99,69.8,11,21
1039,95,95,78.6,11,21
1040,92.97,92.97,0.2,11,21
1041,90,90,130.3,11,21
1042,89.99,89.99,200,11,21
1043,84.98,84.98,300,11,21
1044,80,80,0.1,11,21
1045,75,75,88.8,11,21
1046,70,70,6.9,11,21
1047,69,69,55.2,11,21
1048,67,67,41.4,11,21
1049,63,63,41.4,11,21
1050,60,60,41.4,11,21
1051,55,55,44.6,11,21
1052,52.06,52.06,0.1,11,21
1053,50,50,65,11,21
1054,47,47,13.6,11,21
1055,45,45,6.9,11,21
1056,43.4,43.4,20,11,21
1057,40.4,40.4,20,11,21
1058,40,40,21.8,11,21
1059,39,39,0.3,11,21
1060,38.4,38.4,10,11,21
1061,35,35,0.9,11,21
1062,30,30,43.8,11,21
1063,25.28,25.28,224.9,11,21
1064,25,25,14,11,21
1065,22,22,50,11,21
1066,20.28,20.28,224.9,11,21
1067,20.19,20.19,0.9,11,21
1068,20,20,0.6,11,21
1069,19.31,19.31,52,11,21
1070,18.19,18.19,52,11,21
1071,15,15,60,11,21
1072,10,10,94.5,11,21
1073,5,5,134,11,21
1074,3,3,194.2,11,21
1075,2,2,290,11,21
1076,1,1,267.7,11,21
1077,0.99,0.99,69.8,11,21
1078,0.5,0.5,101,11,21
1079,0.2,0.2,4.6,11,21
1080,0.1,0.1,148.3,11,21
1081,0,0,11242.8,11,21
1082,180.3,180.3,15628.2,11,22
1083,180,180,372.4,11,22
1084,164.43,164.43,51.5,11,22
1085,157.98,157.98,186.7,11,22
1086,150,150,9,11,22
1087,140,140,16.6,11,22
1088,130,130,687.9,11,22
1089,120,120,205.4,11,22
1090,114.83,114.83,9.9,11,22
1091,110.78,110.78,17.3,11,22
1092,110,110,464.2,11,22
1093,100,100,15.5,11,22
1094,99,99,69.5,11,22
1095,95,95,75.4,11,22
1096,94.38,94.38,0.2,11,22
1097,90,90,134.9,11,22
1098,89.99,89.99,200,11,22
1099,84.98,84.98,300,11,22
1100,80,80,0.1,11,22
1101,75,75,88.8,11,22
1102,70,70,7.1,11,22
1103,64,64,53.3,11,22
1104,62,62,39.9,11,22
1105,58,58,39.9,11,22
1106,55,55,45.5,11,22
1107,53,53,2.7,11,22
1108,52.06,52.06,0.1,11,22
1109,50,50,48,11,22
1110,47,47,13.2,11,22
1111,45,45,53.3,11,22
1112,43.4,43.4,20,11,22
1113,43,43,2.7,11,22
1114,40.4,40.4,20,11,22
1115,40,40,21.6,11,22
1116,39,39,0.3,11,22
1117,38.4,38.4,10,11,22
1118,35,35,0.9,11,22
1119,30,30,44,11,22
1120,26.31,26.31,225,11,22
1121,25,25,6,11,22
1122,23,23,58.1,11,22
1123,21.31,21.31,224.9,11,22
1124,20.83,20.83,0.9,11,22
1125,20,20,0.6,11,22
1126,19.31,19.31,52,11,22
1127,18.19,18.19,52,11,22
1128,15,15,60,11,22
1129,10,10,94.4,11,22
1130,5,5,134,11,22
1131,3,3,194.1,11,22
1132,2,2,290,11,22
1133,1,1,216.7,11,22
1134,0.99,0.99,69.5,11,22
1135,0.5,0.5,101.3,11,22
1136,0.2,0.2,4.2,11,22
1137,0.1,0.1,148.6,11,22
1138,0.01,0.01,53,11,22
1139,0,0,11546.6,11,22
1140,180.3,180.3,15470.5,11,23
1141,180,180,388.3,11,23
1142,164.43,164.43,52.3,11,23
1143,160,160,0.1,11,23
1144,157.98,157.98,153,11,23
1145,150,150,8.6,11,23
1146,140,140,17.3,11,23
1147,120,120,229.1,11,23
1148,110,110,463.2,11,23
1149,107.11,107.11,9.5,11,23
1150,106.31,106.31,968.1,11,23
1151,100,100,15.8,11,23
1152,99,99,64.7,11,23
1153,95,95,87,11,23
1154,91.4,91.4,0.2,11,23
1155,90,90,130.2,11,23
1156,89.99,89.99,200,11,23
1157,84.98,84.98,300,11,23
1158,80,80,0.3,11,23
1159,75,75,0.2,11,23
1160,70,70,6.8,11,23
1161,67.84,67.84,49.9,11,23
1162,60,60,88.6,11,23
1163,55,55,6,11,23
1164,52.06,52.06,0.1,11,23
1165,51,51,2.6,11,23
1166,50,50,8.4,11,23
1167,47,47,12.9,11,23
1168,43.4,43.4,20,11,23
1169,41,41,2.6,11,23
1170,40.4,40.4,20,11,23
1171,40,40,20.9,11,23
1172,39.69,39.69,51.8,11,23
1173,38.4,38.4,10,11,23
1174,37.69,37.69,38.8,11,23
1175,35,35,1,11,23
1176,33.69,33.69,38.8,11,23
1177,30.69,30.69,38.8,11,23
1178,30,30,44.1,11,23
1179,29,29,0.3,11,23
1180,25.69,25.69,38.8,11,23
1181,25,25,6.3,11,23
1182,22,22,50,11,23
1183,21,21,7.8,11,23
1184,20.69,20.69,51.8,11,23
1185,20,20,0.5,11,23
1186,19.79,19.79,0.9,11,23
1187,19.31,19.31,52,11,23
1188,18.19,18.19,52,11,23
1189,17.84,17.84,34.9,11,23
1190,15,15,60,11,23
1191,12.84,12.84,34.9,11,23
1192,10,10,94.4,11,23
1193,5,5,134,11,23
1194,3,3,194,11,23
1195,2,2,290,11,23
1196,1,1,216,11,23
1197,0.99,0.99,64.7,11,23
1198,0.5,0.5,101.5,11,23
1199,0.2,0.2,3.4,11,23
1200,0.1,0.1,148.9,11,23
1201,0,0,11590.5,11,23
1202,180.3,180.3,14660.9,11,24
1203,180,180,511.4,11,24
1204,164.43,164.43,53.8,11,24
1205,150,150,8.7,11,24
1206,140,140,16.7,11,24
1207,120,120,227.1,11,24
1208,110.79,110.79,102,11,24
1209,110,110,454.9,11,24
1210,105.06,105.06,1088.4,11,24
1211,100,100,16,11,24
1212,99,99,65.5,11,24
1213,96.55,96.55,9,11,24
1214,90,90,195.1,11,24
1215,89.99,89.99,200,11,24
1216,85.24,85.24,0.2,11,24
1217,84.98,84.98,300,11,24
1218,75,75,0.2,11,24
1219,70,70,6.5,11,24
1220,60,60,0.2,11,24
1221,54,54,2.7,11,24
1222,52.06,52.06,0.1,11,24
1223,51.1,51.1,48,11,24
1224,50,50,98.5,11,24
1225,48,48,4.1,11,24
1226,47,47,12.2,11,24
1227,46.1,46.1,36,11,24
1228,45.08,45.08,100,11,24
1229,44,44,2.7,11,24
1230,43.4,43.4,20,11,24
1231,43,43,1.4,11,24
1232,40.4,40.4,20,11,24
1233,40,40,16,11,24
1234,39.48,39.48,99.9,11,24
1235,38.4,38.4,10,11,24
1236,37.1,37.1,36,11,24
1237,37,37,0.9,11,24
1238,34.1,34.1,36,11,24
1239,30.1,30.1,36,11,24
1240,30,30,44.1,11,24
1241,27.1,27.1,48,11,24
1242,25,25,5.9,11,24
1243,24,24,6.9,11,24
1244,20,20,50.5,11,24
1245,19.31,19.31,52,11,24
1246,18.19,18.19,52,11,24
1247,17.95,17.95,0.9,11,24
1248,15,15,60,11,24
1249,10,10,94.4,11,24
1250,5,5,134.1,11,24
1251,3,3,194.1,11,24
1252,2,2,290,11,24
1253,1,1,214.1,11,24
1254,0.99,0.99,65.5,11,24
1255,0.5,0.5,102,11,24
1256,0.2,0.2,3.8,11,24
1257,0.1,0.1,149.4,11,24
1258,0,0,11007.5,11,24
1259,0,0,-20707,11,1
1260,0.01,0.01,-100,11,1
1261,0.1,0.1,-142.2,11,1
1262,0.4,0.4,-50,11,1
1263,0.5,0.5,-399.2,11,1
1264,0.6,0.6,-147.8,11,1
1265,1,1,-40.6,11,1
1266,1.12,1.12,-50,11,1
1267,2,2,-234.9,11,1
1268,2.23,2.23,-50,11,1
1269,2.36,2.36,-50,11,1
1270,3.1,3.1,-50,11,1
1271,3.98,3.98,-50,11,1
1272,4,4,-31.6,11,1
1273,5,5,-165.4,11,1
1274,5.32,5.32,-50,11,1
1275,5.5,5.5,-0.6,11,1
1276,5.87,5.87,-50,11,1
1277,6.62,6.62,-57.8,11,1
1278,6.99,6.99,-10,11,1
1279,8,8,-5.5,11,1
1280,9.3,9.3,-72.7,11,1
1281,9.99,9.99,-10,11,1
1282,10.8,10.8,-72.7,11,1
1283,11.3,11.3,-82.2,11,1
1284,12,12,-50,11,1
1285,12.2,12.2,-121.7,11,1
1286,12.5,12.5,-50,11,1
1287,13,13,-171.7,11,1
1288,13.5,13.5,-50,11,1
1289,14,14,-121.7,11,1
1290,14.01,14.01,-200,11,1
1291,15,15,-75.4,11,1
1292,15.5,15.5,-50,11,1
1293,15.6,15.6,-65,11,1
1294,15.99,15.99,-10,11,1
1295,16,16,-78.5,11,1
1296,16.22,16.22,-65,11,1
1297,16.5,16.5,-50,11,1
1298,17.05,17.05,-90,11,1
1299,18,18,-150,11,1
1300,18.5,18.5,-50,11,1
1301,19,19,-50,11,1
1302,19.24,19.24,-65,11,1
1303,19.5,19.5,-50,11,1
1304,19.55,19.55,-90,11,1
1305,19.88,19.88,-90,11,1
1306,20.2,20.2,-90,11,1
1307,20.53,20.53,-100,11,1
1308,20.76,20.76,-68.9,11,1
1309,21.01,21.01,-68.9,11,1
1310,24,24,-26,11,1
1311,25,25,-121.7,11,1
1312,26,26,-4.8,11,1
1313,28,28,-4.9,11,1
1314,28.2,28.2,-6.8,11,1
1315,30,30,-4.1,11,1
1316,31.1,31.1,-72.7,11,1
1317,38.13,38.13,-45,11,1
1318,40.03,40.03,-8,11,1
1319,42,42,-139.5,11,1
1320,42.5,42.5,-20,11,1
1321,47,47,-139.5,11,1
1322,47.5,47.5,-0.1,11,1
1323,49,49,-62,11,1
1324,50,50,-80,11,1
1325,50.5,50.5,-0.1,11,1
1326,55,55,-80,11,1
1327,55.13,55.13,-45,11,1
1328,60,60,-80,11,1
1329,60.01,60.01,-34.5,11,1
1330,60.02,60.02,-20.5,11,1
1331,60.03,60.03,-22,11,1
1332,63.35,63.35,-34.5,11,1
1333,63.36,63.36,-20.5,11,1
1334,65,65,-80,11,1
1335,65.5,65.5,-35,11,1
1336,66.7,66.7,-34.5,11,1
1337,66.71,66.71,-20.5,11,1
1338,70.04,70.04,-34.5,11,1
1339,70.05,70.05,-20.6,11,1
1340,71.2,71.2,-51.5,11,1
1341,72.8,72.8,-51.5,11,1
1342,73.1,73.1,-51.5,11,1
1343,73.13,73.13,-45,11,1
1344,73.5,73.5,-10,11,1
1345,75.7,75.7,-74.3,11,1
1346,79,79,-17,11,1
1347,79.5,79.5,-10,11,1
1348,145.01,145.01,-28.3,11,1
1349,160,160,-1298.3,11,1
1350,180,180,-1054.9,11,1
1351,180.3,180.3,-116.9,11,1
1352,0,0,-20161.8,11,2
1353,0.01,0.01,-100,11,2
1354,0.1,0.1,-134.6,11,2
1355,0.4,0.4,-50,11,2
1356,0.5,0.5,-407.4,11,2
1357,0.6,0.6,-147.8,11,2
1358,1,1,-40.6,11,2
1359,1.12,1.12,-50,11,2
1360,2,2,-212.8,11,2
1361,2.23,2.23,-50,11,2
1362,2.36,2.36,-50,11,2
1363,3.1,3.1,-50,11,2
1364,3.98,3.98,-50,11,2
1365,4,4,-36,11,2
1366,5,5,-167.2,11,2
1367,5.32,5.32,-50,11,2
1368,5.5,5.5,-0.5,11,2
1369,5.87,5.87,-50,11,2
1370,6.62,6.62,-57.8,11,2
1371,6.99,6.99,-10,11,2
1372,8,8,-5.5,11,2
1373,9.3,9.3,-72.7,11,2
1374,9.99,9.99,-10,11,2
1375,10.8,10.8,-72.7,11,2
1376,11.3,11.3,-82.2,11,2
1377,12,12,-50,11,2
1378,12.2,12.2,-121.7,11,2
1379,12.5,12.5,-50,11,2
1380,13,13,-171.7,11,2
1381,13.5,13.5,-50,11,2
1382,14,14,-121.7,11,2
1383,14.01,14.01,-199.2,11,2
1384,15,15,-75.4,11,2
1385,15.5,15.5,-50,11,2
1386,15.6,15.6,-65,11,2
1387,15.99,15.99,-10,11,2
1388,16,16,-78.5,11,2
1389,16.22,16.22,-65,11,2
1390,16.5,16.5,-50,11,2
1391,17.05,17.05,-90,11,2
1392,18,18,-150,11,2
1393,18.5,18.5,-50,11,2
1394,19,19,-50,11,2
1395,19.24,19.24,-65,11,2
1396,19.5,19.5,-50,11,2
1397,19.55,19.55,-90,11,2
1398,19.88,19.88,-90,11,2
1399,20.2,20.2,-90,11,2
1400,20.53,20.53,-100,11,2
1401,20.76,20.76,-68.9,11,2
1402,21.01,21.01,-68.9,11,2
1403,23.2,23.2,-6.8,11,2
1404,24,24,-26,11,2
1405,25,25,-121.7,11,2
1406,26,26,-4.8,11,2
1407,28,28,-4.9,11,2
1408,30,30,-4.1,11,2
1409,31.1,31.1,-72.7,11,2
1410,38.13,38.13,-45,11,2
1411,42,42,-139.5,11,2
1412,42.5,42.5,-20,11,2
1413,47,47,-139.5,11,2
1414,47.5,47.5,-0.1,11,2
1415,49,49,-62,11,2
1416,50,50,-80,11,2
1417,50.5,50.5,-0.1,11,2
1418,55,55,-80,11,2
1419,55.13,55.13,-45,11,2
1420,60,60,-80,11,2
1421,60.01,60.01,-34.5,11,2
1422,60.02,60.02,-20.5,11,2
1423,63.35,63.35,-34.5,11,2
1424,63.36,63.36,-20.5,11,2
1425,65,65,-80,11,2
1426,65.5,65.5,-35,11,2
1427,66.7,66.7,-34.5,11,2
1428,66.71,66.71,-20.5,11,2
1429,70.04,70.04,-34.5,11,2
1430,70.05,70.05,-20.6,11,2
1431,71.2,71.2,-51.5,11,2
1432,72.8,72.8,-51.5,11,2
1433,73.1,73.1,-51.5,11,2
1434,73.13,73.13,-45,11,2
1435,73.5,73.5,-10,11,2
1436,75.7,75.7,-74.3,11,2
1437,79,79,-17,11,2
1438,79.5,79.5,-10,11,2
1439,145.01,145.01,-28.3,11,2
1440,160,160,-1298.3,11,2
1441,180,180,-1054.9,11,2
1442,180.3,180.3,-116.5,11,2
1443,0,0,-19831.8,11,3
1444,0.01,0.01,-100,11,3
1445,0.1,0.1,-124.1,11,3
1446,0.4,0.4,-50,11,3
1447,0.5,0.5,-427.5,11,3
1448,0.6,0.6,-147.8,11,3
1449,1,1,-40.6,11,3
1450,1.12,1.12,-50,11,3
1451,2,2,-221.7,11,3
1452,2.23,2.23,-50,11,3
1453,2.36,2.36,-50,11,3
1454,3.1,3.1,-50,11,3
1455,3.98,3.98,-50,11,3
1456,4,4,-41.7,11,3
1457,5,5,-168.1,11,3
1458,5.32,5.32,-50,11,3
1459,5.5,5.5,-0.6,11,3
1460,5.87,5.87,-50,11,3
1461,6.62,6.62,-57.8,11,3
1462,6.99,6.99,-10,11,3
1463,8,8,-5.5,11,3
1464,9.3,9.3,-72.7,11,3
1465,9.99,9.99,-10,11,3
1466,10.8,10.8,-72.7,11,3
1467,11.3,11.3,-82.2,11,3
1468,12,12,-50,11,3
1469,12.2,12.2,-121.7,11,3
1470,12.5,12.5,-50,11,3
1471,13,13,-171.7,11,3
1472,13.5,13.5,-50,11,3
1473,14,14,-121.7,11,3
1474,14.01,14.01,-188.3,11,3
1475,15,15,-75.4,11,3
1476,15.5,15.5,-50,11,3
1477,15.6,15.6,-65,11,3
1478,15.99,15.99,-10,11,3
1479,16,16,-78.5,11,3
1480,16.22,16.22,-65,11,3
1481,16.5,16.5,-50,11,3
1482,17.05,17.05,-90,11,3
1483,18,18,-150,11,3
1484,18.5,18.5,-50,11,3
1485,19,19,-50,11,3
1486,19.24,19.24,-65,11,3
1487,19.5,19.5,-50,11,3
1488,19.55,19.55,-90,11,3
1489,19.88,19.88,-90,11,3
1490,20.2,20.2,-90,11,3
1491,20.53,20.53,-100,11,3
1492,20.76,20.76,-68.9,11,3
1493,21.01,21.01,-68.9,11,3
1494,23.2,23.2,-6.8,11,3
1495,24,24,-26,11,3
1496,25,25,-121.7,11,3
1497,26,26,-4.8,11,3
1498,28,28,-4.9,11,3
1499,30,30,-4.1,11,3
1500,30.03,30.03,-23,11,3
1501,31.1,31.1,-72.7,11,3
1502,38.13,38.13,-45,11,3
1503,42,42,-139.5,11,3
1504,42.5,42.5,-20,11,3
1505,47,47,-139.5,11,3
1506,47.5,47.5,-0.1,11,3
1507,49,49,-62,11,3
1508,50,50,-80,11,3
1509,50.5,50.5,-0.1,11,3
1510,55,55,-80,11,3
1511,55.13,55.13,-45,11,3
1512,60,60,-80,11,3
1513,60.01,60.01,-34.5,11,3
1514,60.02,60.02,-20.5,11,3
1515,63.35,63.35,-34.5,11,3
1516,63.36,63.36,-20.5,11,3
1517,65,65,-80,11,3
1518,65.5,65.5,-35,11,3
1519,66.7,66.7,-34.5,11,3
1520,66.71,66.71,-20.5,11,3
1521,70.04,70.04,-34.5,11,3
1522,70.05,70.05,-20.6,11,3
1523,71.2,71.2,-51.5,11,3
1524,72.8,72.8,-51.5,11,3
1525,73.1,73.1,-51.5,11,3
1526,73.13,73.13,-45,11,3
1527,73.5,73.5,-10,11,3
1528,75.7,75.7,-74.3,11,3
1529,79,79,-17,11,3
1530,79.5,79.5,-10,11,3
1531,145.01,145.01,-28.3,11,3
1532,160,160,-1298.3,11,3
1533,180,180,-1054.9,11,3
1534,180.3,180.3,-116.5,11,3
1535,0,0,-19494.2,11,4
1536,0.1,0.1,-123.3,11,4
1537,0.4,0.4,-50,11,4
1538,0.5,0.5,-454.4,11,4
1539,0.6,0.6,-147.8,11,4
1540,1,1,-40.6,11,4
1541,1.12,1.12,-50,11,4
1542,2,2,-238.6,11,4
1543,2.23,2.23,-50,11,4
1544,2.36,2.36,-50,11,4
1545,3.1,3.1,-50,11,4
1546,3.98,3.98,-50,11,4
1547,4,4,-47.1,11,4
1548,5,5,-169.6,11,4
1549,5.32,5.32,-50,11,4
1550,5.5,5.5,-0.8,11,4
1551,5.87,5.87,-50,11,4
1552,6.62,6.62,-57.8,11,4
1553,6.99,6.99,-10,11,4
1554,8,8,-5.5,11,4
1555,9.3,9.3,-72.7,11,4
1556,9.99,9.99,-10,11,4
1557,10.8,10.8,-72.7,11,4
1558,11.3,11.3,-82.2,11,4
1559,12,12,-50,11,4
1560,12.2,12.2,-121.7,11,4
1561,12.5,12.5,-50,11,4
1562,13,13,-171.7,11,4
1563,13.5,13.5,-50,11,4
1564,14,14,-121.7,11,4
1565,14.01,14.01,-193.7,11,4
1566,15,15,-75.4,11,4
1567,15.5,15.5,-50,11,4
1568,15.6,15.6,-65,11,4
1569,15.99,15.99,-10,11,4
1570,16,16,-78.5,11,4
1571,16.22,16.22,-65,11,4
1572,16.5,16.5,-50,11,4
1573,17.05,17.05,-90,11,4
1574,18,18,-150,11,4
1575,18.5,18.5,-50,11,4
1576,19,19,-50,11,4
1577,19.24,19.24,-65,11,4
1578,19.5,19.5,-50,11,4
1579,19.55,19.55,-90,11,4
1580,19.88,19.88,-90,11,4
1581,20.2,20.2,-90,11,4
1582,20.53,20.53,-100,11,4
1583,20.76,20.76,-68.9,11,4
1584,21.01,21.01,-68.9,11,4
1585,23.2,23.2,-6.8,11,4
1586,24,24,-26,11,4
1587,25,25,-121.7,11,4
1588,26,26,-4.8,11,4
1589,28,28,-4.9,11,4
1590,30,30,-4.1,11,4
1591,30.03,30.03,-23,11,4
1592,31.1,31.1,-72.7,11,4
1593,38.13,38.13,-45,11,4
1594,42,42,-139.5,11,4
1595,42.5,42.5,-20,11,4
1596,47,47,-139.5,11,4
1597,47.5,47.5,-0.1,11,4
1598,49,49,-62,11,4
1599,50,50,-80,11,4
1600,50.5,50.5,-0.1,11,4
1601,55,55,-80,11,4
1602,55.13,55.13,-45,11,4
1603,60,60,-80,11,4
1604,60.01,60.01,-34.5,11,4
1605,60.02,60.02,-20.5,11,4
1606,63.35,63.35,-34.5,11,4
1607,63.36,63.36,-20.5,11,4
1608,65,65,-80,11,4
1609,65.5,65.5,-35,11,4
1610,66.7,66.7,-34.5,11,4
1611,66.71,66.71,-20.5,11,4
1612,70.04,70.04,-34.5,11,4
1613,70.05,70.05,-20.6,11,4
1614,71.2,71.2,-51.5,11,4
1615,72.8,72.8,-51.5,11,4
1616,73.1,73.1,-51.5,11,4
1617,73.13,73.13,-45,11,4
1618,73.5,73.5,-10,11,4
1619,75.7,75.7,-74.3,11,4
1620,79,79,-17,11,4
1621,79.5,79.5,-10,11,4
1622,145.01,145.01,-28.3,11,4
1623,160,160,-1298.3,11,4
1624,180,180,-1054.9,11,4
1625,180.3,180.3,-116.5,11,4
1626,0,0,-19728.3,11,5
1627,0.1,0.1,-122.9,11,5
1628,0.4,0.4,-50,11,5
1629,0.5,0.5,-474.9,11,5
1630,0.6,0.6,-147.8,11,5
1631,1,1,-40.6,11,5
1632,1.12,1.12,-50,11,5
1633,2,2,-254.3,11,5
1634,2.23,2.23,-50,11,5
1635,2.36,2.36,-50,11,5
1636,3.1,3.1,-50,11,5
1637,3.98,3.98,-50,11,5
1638,4,4,-49.4,11,5
1639,5,5,-170.3,11,5
1640,5.32,5.32,-50,11,5
1641,5.5,5.5,-1,11,5
1642,5.87,5.87,-50,11,5
1643,6.62,6.62,-57.8,11,5
1644,6.99,6.99,-10,11,5
1645,8,8,-5.5,11,5
1646,9.3,9.3,-72.7,11,5
1647,9.99,9.99,-10,11,5
1648,10.8,10.8,-72.7,11,5
1649,11.3,11.3,-82.2,11,5
1650,12,12,-50,11,5
1651,12.2,12.2,-121.7,11,5
1652,12.5,12.5,-50,11,5
1653,13,13,-171.7,11,5
1654,13.5,13.5,-50,11,5
1655,14,14,-121.7,11,5
1656,14.01,14.01,-202.4,11,5
1657,15,15,-75.4,11,5
1658,15.5,15.5,-50,11,5
1659,15.6,15.6,-65,11,5
1660,15.99,15.99,-10,11,5
1661,16,16,-78.5,11,5
1662,16.22,16.22,-65,11,5
1663,16.5,16.5,-50,11,5
1664,17.05,17.05,-90,11,5
1665,18,18,-150,11,5
1666,18.5,18.5,-50,11,5
1667,19,19,-50,11,5
1668,19.24,19.24,-65,11,5
1669,19.5,19.5,-50,11,5
1670,19.55,19.55,-90,11,5
1671,19.88,19.88,-90,11,5
1672,20.2,20.2,-90,11,5
1673,20.53,20.53,-100,11,5
1674,20.76,20.76,-68.9,11,5
1675,21.01,21.01,-68.9,11,5
1676,23.2,23.2,-6.8,11,5
1677,24,24,-26,11,5
1678,25,25,-121.7,11,5
1679,26,26,-4.8,11,5
1680,28,28,-4.9,11,5
1681,30,30,-4.1,11,5
1682,30.03,30.03,-23,11,5
1683,31.1,31.1,-72.7,11,5
1684,38.13,38.13,-45,11,5
1685,42,42,-139.5,11,5
1686,42.5,42.5,-20,11,5
1687,47,47,-139.5,11,5
1688,47.5,47.5,-0.1,11,5
1689,49,49,-62,11,5
1690,50,50,-80,11,5
1691,50.5,50.5,-0.1,11,5
1692,55,55,-80,11,5
1693,55.13,55.13,-45,11,5
1694,60,60,-80,11,5
1695,60.01,60.01,-34.5,11,5
1696,60.02,60.02,-20.5,11,5
1697,63.35,63.35,-34.5,11,5
1698,63.36,63.36,-20.5,11,5
1699,65,65,-80,11,5
1700,65.5,65.5,-35,11,5
1701,66.7,66.7,-34.5,11,5
1702,66.71,66.71,-20.5,11,5
1703,70.04,70.04,-34.5,11,5
1704,70.05,70.05,-20.6,11,5
1705,71.2,71.2,-51.5,11,5
1706,72.8,72.8,-51.5,11,5
1707,73.1,73.1,-51.5,11,5
1708,73.13,73.13,-45,11,5
1709,73.5,73.5,-10,11,5
1710,75.7,75.7,-74.3,11,5
1711,79,79,-17,11,5
1712,79.5,79.5,-10,11,5
1713,145.01,145.01,-28.3,11,5
1714,160,160,-1298.3,11,5
1715,180,180,-1054.9,11,5
1716,180.3,180.3,-116.5,11,5
1717,0,0,-19589.9,11,6
1718,0.1,0.1,-122.7,11,6
1719,0.4,0.4,-50,11,6
1720,0.5,0.5,-482.7,11,6
1721,0.6,0.6,-147.8,11,6
1722,1,1,-40.6,11,6
1723,1.12,1.12,-50,11,6
1724,2,2,-254.9,11,6
1725,2.23,2.23,-50,11,6
1726,2.36,2.36,-50,11,6
1727,3.1,3.1,-50,11,6
1728,3.98,3.98,-50,11,6
1729,4,4,-52.6,11,6
1730,5,5,-168.2,11,6
1731,5.32,5.32,-50,11,6
1732,5.5,5.5,-0.8,11,6
1733,5.87,5.87,-50,11,6
1734,6.62,6.62,-57.8,11,6
1735,6.99,6.99,-10,11,6
1736,8,8,-5.5,11,6
1737,9.3,9.3,-72.7,11,6
1738,9.99,9.99,-10,11,6
1739,10.8,10.8,-72.7,11,6
1740,11.3,11.3,-82.2,11,6
1741,12,12,-50,11,6
1742,12.2,12.2,-121.7,11,6
1743,12.5,12.5,-50,11,6
