"I","PI0","PI1","QI","LI","TI"
872,34.38,34.38,73.3,11,7
873,30,30,161,11,7
874,25.99,25.99,1.2,11,7
875,25,25,71.2,11,7
876,24,24,50,11,7
877,20,20,41.9,11,7
878,18,18,0.9,11,7
879,15,15,0.6,11,7
880,12,12,90,11,7
881,10,10,14.7,11,7
882,9,9,0.4,11,7
883,7,7,90,11,7
884,5,5,8,11,7
885,3.5,3.5,99.9,11,7
886,3.13,3.13,52,11,7
887,3,3,283.4,11,7
888,2,2,200,11,7
889,1,1,298.7,11,7
890,0.9,0.9,93,11,7
891,0.5,0.5,68.8,11,7
892,0.4,0.4,73,11,7
893,0.3,0.3,100,11,7
894,0.2,0.2,113.4,11,7
895,0.1,0.1,191.1,11,7
896,0,0,758,11,7
897,180.3,180.3,20155.9,11,8
898,180,180,737.9,11,8
899,160,160,0.1,11,8
900,150,150,11.5,11,8
901,140,140,10.7,11,8
902,120,120,71.5,11,8
903,117.1,117.1,102,11,8
904,110,110,270.8,11,8
905,103.69,103.69,1142.2,11,8
906,102,102,2.7,11,8
907,100,100,123.5,11,8
908,98,98,1.6,11,8
909,95,95,0.1,11,8
910,91,91,0.2,11,8
911,90.37,90.37,16.7,11,8
912,90,90,568,11,8
913,89.99,89.99,200,11,8
914,88.5,88.5,119.7,11,8
915,88,88,0.2,11,8
916,84.98,84.98,300,11,8
917,80,80,0.6,11,8
918,75,75,134,11,8
919,72.84,72.84,0.1,11,8
920,70,70,11,11,8
921,65,65,1,11,8
922,58.5,58.5,6.4,11,8
923,57.01,57.01,150,11,8
924,54.51,54.51,85.5,11,8
925,53.7,53.7,15,11,8
926,52.06,52.06,0.1,11,8
927,50,50,7.4,11,8
928,48.51,48.51,64.2,11,8
929,47,47,19.1,11,8
930,44.51,44.51,64.2,11,8
931,43.5,43.5,6.4,11,8
932,43.4,43.4,20,11,8
933,42.51,42.51,64.2,11,8
934,40.4,40.4,20,11,8
935,40,40,40.1,11,8
936,38.51,38.51,64.2,11,8
937,38.4,38.4,10,11,8
938,35,35,4.6,11,8
939,33,33,3.2,11,8
940,32.51,32.51,85.5,11,8
941,32,32,50,11,8
942,31.01,31.01,1.4,11,8
943,30,30,113.1,11,8
944,27,27,0.7,11,8
945,25,25,2.6,11,8
946,22,22,50,11,8
947,20,20,41.5,11,8
948,18.5,18.5,10.1,11,8
949,12,12,90,11,8
950,10,10,16.9,11,8
951,7,7,90,11,8
952,5,5,8,11,8
953,3.5,3.5,84.9,11,8
954,3.13,3.13,52,11,8
955,3,3,282.4,11,8
956,2,2,200,11,8
957,1,1,304.9,11,8
958,0.9,0.9,107.5,11,8
959,0.5,0.5,273.6,11,8
960,0.4,0.4,73,11,8
961,0.3,0.3,100,11,8
962,0.2,0.2,111.4,11,8
963,0.1,0.1,218.9,11,8
964,0,0,4660.6,11,8
965,180.3,180.3,16964.1,11,9
966,180,180,786.6,11,9
967,160,160,0.1,11,9
968,150,150,11.6,11,9
969,140,140,11.8,11,9
970,138.65,138.65,124.3,11,9
971,120,120,81.9,11,9
972,117.1,117.1,98.3,11,9
973,110,110,312.7,11,9
974,108.03,108.03,902.9,11,9
975,105.42,105.42,54.7,11,9
976,102,102,5.7,11,9
977,100,100,145.3,11,9
978,98,98,1.7,11,9
979,95,95,0.7,11,9
980,93.06,93.06,21.9,11,9
981,91,91,0.9,11,9
982,90,90,511.5,11,9
983,89.99,89.99,200,11,9
984,88,88,0.8,11,9
985,84.98,84.98,300,11,9
986,80,80,196,11,9
987,75.77,75.77,0.1,11,9
988,75,75,0.2,11,9
989,70,70,12.3,11,9
990,69,69,6.5,11,9
991,65,65,7.5,11,9
992,60.01,60.01,150,11,9
993,57.5,57.5,15,11,9
994,57.49,57.49,49.9,11,9
995,54,54,6.5,11,9
996,52.72,52.72,96.3,11,9
997,52.06,52.06,0.1,11,9
998,50,50,2.3,11,9
999,48.72,48.72,72.2,11,9
1000,47,47,22.9,11,9
1001,46.72,46.72,72.2,11,9
1002,43.4,43.4,20,11,9
1003,42.72,42.72,72.2,11,9
1004,42,42,5.2,11,9
1005,40.72,40.72,72.2,11,9
1006,40.4,40.4,20,11,9
1007,40,40,52,11,9
1008,38.4,38.4,10,11,9
1009,37,37,1.3,11,9
1010,36.72,36.72,96.3,11,9
1011,36,36,50,11,9
1012,32,32,0.8,11,9
1013,31.62,31.62,1.1,11,9
1014,30,30,46.6,11,9
1015,29,29,13,11,9
1016,25,25,3,11,9
1017,24,24,50,11,9
1018,20,20,42.8,11,9
1019,12,12,90,11,9
1020,10.13,10.13,52,11,9
1021,10,10,16.2,11,9
1022,9,9,17,11,9
1023,7,7,90,11,9
1024,5.5,5.5,17,11,9
1025,5,5,8,11,9
1026,3,3,282,11,9
1027,2,2,200,11,9
1028,1,1,310.1,11,9
1029,0.9,0.9,103.3,11,9
1030,0.5,0.5,227.9,11,9
1031,0.2,0.2,5,11,9
1032,0.13,0.13,52,11,9
1033,0.1,0.1,142.6,11,9
1034,0,0,10070.1,11,9
1035,180.3,180.3,17811.3,11,10
1036,180,180,821.3,11,10
1037,160,160,0.2,11,10
1038,150,150,13.3,11,10
1039,140,140,13.2,11,10
1040,138.65,138.65,125.1,11,10
1041,120,120,100,11,10
1042,117.1,117.1,103.5,11,10
1043,112.1,112.1,850.7,11,10
1044,110,110,376,11,10
1045,105.42,105.42,49.5,11,10
1046,102,102,6.1,11,10
1047,100,100,187.3,11,10
1048,98,98,1.7,11,10
1049,97.85,97.85,28.1,11,10
1050,95,95,0.7,11,10
1051,91,91,1,11,10
1052,90,90,574.5,11,10
1053,89.99,89.99,200,11,10
1054,88,88,0.8,11,10
1055,84.98,84.98,300,11,10
1056,80.77,80.77,0.2,11,10
1057,80,80,272.8,11,10
1058,75,75,0.2,11,10
1059,70,70,15.3,11,10
1060,69,69,8.4,11,10
1061,65,65,9.1,11,10
1062,61.85,61.85,50,11,10
1063,58.61,58.61,150,11,10
1064,54.7,54.7,35,11,10
1065,54,54,8.4,11,10
1066,53.96,53.96,113.9,11,10
1067,52.06,52.06,0.1,11,10
1068,50,50,2.8,11,10
1069,49.96,49.96,85.5,11,10
1070,47.96,47.96,85.5,11,10
1071,47,47,31.5,11,10
1072,43.96,43.96,85.5,11,10
1073,43.4,43.4,20,11,10
1074,42,42,6.3,11,10
1075,41.96,41.96,85.5,11,10
1076,40.4,40.4,20,11,10
1077,40,40,56.4,11,10
1078,38.4,38.4,10,11,10
1079,37.96,37.96,113.9,11,10
1080,37,37,1.5,11,10
1081,33.67,33.67,1.7,11,10
1082,32,32,1,11,10
1083,30,30,80,11,10
1084,29,29,16.5,11,10
1085,25,25,3.1,11,10
1086,22,22,50,11,10
1087,20,20,9.2,11,10
1088,12,12,90,11,10
1089,10.13,10.13,52,11,10
1090,10,10,14.6,11,10
1091,9,9,13.5,11,10
1092,7,7,140,11,10
1093,5.5,5.5,13.4,11,10
1094,5,5,8,11,10
1095,3,3,281.9,11,10
1096,2,2,200,11,10
1097,1,1,319,11,10
1098,0.9,0.9,122.5,11,10
1099,0.5,0.5,192.1,11,10
1100,0.2,0.2,2.8,11,10
1101,0.13,0.13,52,11,10
1102,0.1,0.1,138.9,11,10
1103,0,0,10413.9,11,10
1104,180.3,180.3,18199.4,11,11
1105,180,180,810.8,11,11
1106,160,160,0.2,11,11
1107,150,150,13.7,11,11
1108,140,140,13.4,11,11
1109,138.65,138.65,125,11,11
1110,120,120,104.3,11,11
1111,117.1,117.1,86.3,11,11
1112,110,110,388.3,11,11
1113,107.13,107.13,680.1,11,11
1114,105.42,105.42,66.7,11,11
1115,102,102,6,11,11
1116,100,100,198.2,11,11
1117,98.58,98.58,29.5,11,11
1118,98,98,1.6,11,11
1119,95,95,0.7,11,11
1120,91,91,0.9,11,11
1121,90,90,584,11,11
1122,89.99,89.99,200,11,11
1123,88,88,0.9,11,11
1124,84.98,84.98,300,11,11
1125,80.52,80.52,0.2,11,11
1126,80,80,290.2,11,11
1127,75,75,0.2,11,11
1128,70,70,15.9,11,11
1129,69,69,8.6,11,11
1130,65,65,9.3,11,11
1131,59.05,59.05,49.9,11,11
1132,54,54,8.6,11,11
1133,53.64,53.64,116.6,11,11
1134,52.99,52.99,98,11,11
1135,52.06,52.06,0.1,11,11
1136,50,50,3.2,11,11
1137,49.64,49.64,87.5,11,11
1138,48.2,48.2,35,11,11
1139,47.64,47.64,87.5,11,11
1140,47,47,33.1,11,11
1141,45,45,56.4,11,11
1142,43.64,43.64,87.5,11,11
1143,43.4,43.4,20,11,11
1144,42,42,4.5,11,11
1145,41.64,41.64,87.5,11,11
1146,41,41,50,11,11
1147,40.4,40.4,20,11,11
1148,40,40,55.8,11,11
1149,38.4,38.4,10,11,11
1150,37.64,37.64,116.6,11,11
1151,37.5,37.5,1.5,11,11
1152,34.74,34.74,1.7,11,11
1153,33,33,1,11,11
1154,30,30,71.6,11,11
1155,29,29,17,11,11
1156,25,25,3.4,11,11
1157,20,20,9.4,11,11
1158,12,12,90,11,11
1159,10.13,10.13,52,11,11
1160,10,10,13.8,11,11
1161,9,9,30,11,11
1162,7,7,90,11,11
1163,5.5,5.5,29.9,11,11
1164,5,5,8,11,11
1165,3,3,281.6,11,11
1166,2,2,200,11,11
1167,1,1,248.4,11,11
1168,0.9,0.9,128.4,11,11
1169,0.5,0.5,144.5,11,11
1170,0.2,0.2,2.6,11,11
1171,0.13,0.13,52,11,11
1172,0.1,0.1,138.5,11,11
1173,0,0,10495,11,11
1174,180.3,180.3,18471.9,11,12
1175,180,180,795.6,11,12
1176,160,160,0.2,11,12
1177,150,150,13.3,11,12
1178,140,140,13.8,11,12
1179,138.65,138.65,124.3,11,12
1180,120,120,109.8,11,12
1181,117.1,117.1,85,11,12
1182,110,110,35,11,12
1183,105.42,105.42,68,11,12
1184,105.03,105.03,633.9,11,12
1185,102,102,6.1,11,12
1186,100,100,449,11,12
1187,98,98,1.8,11,12
1188,97.31,97.31,29.7,11,12
1189,90,90,341.2,11,12
1190,89.99,89.99,200,11,12
1191,84.98,84.98,300,11,12
1192,80,80,280.7,11,12
1193,77.06,77.06,0.2,11,12
1194,75,75,0.2,11,12
1195,72.5,72.5,176.5,11,12
1196,70,70,16.1,11,12
1197,69,69,7.8,11,12
1198,67.5,67.5,136.5,11,12
1199,65,65,9.1,11,12
1200,57.43,57.43,50,11,12
1201,54,54,7.7,11,12
1202,52.06,52.06,0.1,11,12
1203,50.21,50.21,116.5,11,12
1204,50,50,3.2,11,12
1205,47.45,47.45,25,11,12
1206,47,47,33.5,11,12
1207,46.21,46.21,87.4,11,12
1208,46,46,6.5,11,12
1209,45,45,10,11,12
1210,44.21,44.21,87.4,11,12
1211,43.4,43.4,20,11,12
1212,42,42,4.6,11,12
1213,41,41,50,11,12
1214,40.4,40.4,20,11,12
1215,40.21,40.21,87.4,11,12
1216,40,40,85.6,11,12
1217,38.4,38.4,10,11,12
1218,38.21,38.21,87.4,11,12
1219,38,38,1.6,11,12
1220,34.21,34.21,116.5,11,12
1221,34.07,34.07,1.7,11,12
1222,33,33,1,11,12
1223,30,30,121.9,11,12
1224,29,29,18.7,11,12
1225,25,25,3.3,11,12
1226,20,20,9.7,11,12
1227,12,12,90,11,12
1228,10.13,10.13,52,11,12
1229,10,10,13.6,11,12
1230,9,9,50.5,11,12
1231,7,7,90,11,12
1232,5.5,5.5,50.5,11,12
1233,5,5,8,11,12
1234,3,3,281.7,11,12
1235,2,2,200,11,12
1236,1,1,248.3,11,12
1237,0.9,0.9,130.9,11,12
1238,0.5,0.5,144.5,11,12
1239,0.2,0.2,2.3,11,12
1240,0.13,0.13,52,11,12
1241,0.1,0.1,138.5,11,12
1242,0,0,10631,11,12
1243,180.3,180.3,19329,11,13
1244,180,180,793.3,11,13
1245,160,160,0.2,11,13
1246,150,150,13.6,11,13
1247,140,140,14.9,11,13
1248,138.65,138.65,125.5,11,13
1249,120,120,109.6,11,13
1250,117.1,117.1,84.6,11,13
1251,110,110,44.1,11,13
1252,107.13,107.13,656.5,11,13
1253,105.42,105.42,68.4,11,13
1254,102,102,6.2,11,13
1255,100,100,452.1,11,13
1256,99.23,99.23,28.9,11,13
1257,98,98,1.6,11,13
1258,90,90,343.5,11,13
1259,89.99,89.99,200,11,13
1260,84.98,84.98,300,11,13
1261,80,80,272.5,11,13
1262,79.64,79.64,0.2,11,13
1263,78,78,174.5,11,13
1264,75,75,0.2,11,13
1265,73,73,134.5,11,13
1266,70,70,16.1,11,13
1267,65,65,8.9,11,13
1268,64,64,7.4,11,13
1269,60.05,60.05,50,11,13
1270,52.06,52.06,0.1,11,13
1271,50,50,3.2,11,13
1272,49,49,7.4,11,13
1273,48.17,48.17,114.1,11,13
1274,47,47,32.6,11,13
1275,46.52,46.52,2,11,13
1276,46,46,50,11,13
1277,45,45,16.7,11,13
1278,44.17,44.17,85.6,11,13
1279,43.4,43.4,20,11,13
1280,42.17,42.17,85.6,11,13
1281,42,42,4.7,11,13
1282,40.4,40.4,20,11,13
1283,40,40,87.3,11,13
1284,39,39,50,11,13
1285,38.4,38.4,10,11,13
1286,38.17,38.17,85.6,11,13
1287,38,38,1.6,11,13
1288,36.17,36.17,85.6,11,13
1289,34.8,34.8,1.7,11,13
1290,33,33,1.1,11,13
1291,32.17,32.17,114.1,11,13
1292,30,30,72,11,13
1293,29,29,0.4,11,13
1294,25,25,2.9,11,13
1295,24,24,18.2,11,13
1296,20,20,9.7,11,13
1297,12,12,90,11,13
1298,10.13,10.13,52,11,13
1299,10,10,13.8,11,13
1300,9,9,34.9,11,13
1301,7,7,90,11,13
1302,5.5,5.5,34.9,11,13
1303,5,5,8,11,13
1304,3,3,282.1,11,13
1305,2,2,200,11,13
1306,1,1,247.2,11,13
1307,0.9,0.9,131.6,11,13
1308,0.5,0.5,136.8,11,13
1309,0.2,0.2,1.9,11,13
1310,0.13,0.13,52,11,13
1311,0.1,0.1,138.9,11,13
1312,0,0,11224.2,11,13
1313,180.3,180.3,19222.3,11,14
1314,180,180,768.3,11,14
1315,160,160,0.1,11,14
1316,150,150,11.6,11,14
1317,140,140,14.8,11,14
1318,138.65,138.65,124.3,11,14
1319,120,120,95.7,11,14
1320,117.1,117.1,84.3,11,14
1321,110,110,101.5,11,14
1322,105.42,105.42,68.7,11,14
1323,105,105,746,11,14
1324,102,102,4.8,11,14
1325,100,100,420.9,11,14
1326,98,98,1.4,11,14
1327,97.6,97.6,22.3,11,14
1328,90,90,296.2,11,14
1329,89.99,89.99,200,11,14
1330,84.98,84.98,300,11,14
1331,80,80,210.4,11,14
1332,76.33,76.33,0.2,11,14
1333,75,75,0.2,11,14
1334,70.13,70.13,146.5,11,14
1335,70,70,14,11,14
1336,65.13,65.13,106.5,11,14
1337,65,65,8,11,14
1338,64,64,6.3,11,14
1339,56.54,56.54,50,11,14
1340,55.54,55.54,99.7,11,14
1341,52.06,52.06,0.1,11,14
1342,50,50,2.5,11,14
1343,49.54,49.54,74.8,11,14
1344,49,49,6.2,11,14
1345,47,47,25,11,14
1346,45.54,45.54,74.8,11,14
1347,45,45,16.2,11,14
1348,43.54,43.54,74.8,11,14
1349,43.4,43.4,20,11,14
1350,42,42,4.3,11,14
1351,41,41,50,11,14
1352,40.4,40.4,20,11,14
1353,40,40,80.4,11,14
1354,39.54,39.54,74.8,11,14
1355,38.4,38.4,10,11,14
1356,38,38,1.5,11,14
1357,34.31,34.31,1.3,11,14
1358,34,34,50,11,14
1359,33.54,33.54,99.7,11,14
1360,33,33,1,11,14
1361,31,31,0.4,11,14
1362,30,30,75.7,11,14
1363,25,25,2.3,11,14
1364,24,24,15.1,11,14
1365,20,20,8.5,11,14
1366,12,12,90,11,14
1367,10.13,10.13,52,11,14
1368,10,10,15.7,11,14
1369,9,9,48.4,11,14
1370,8,8,18.9,11,14
1371,7,7,90,11,14
1372,5,5,26.9,11,14
1373,3,3,282.7,11,14
1374,2,2,200,11,14
1375,1,1,240,11,14
1376,0.9,0.9,112.3,11,14
1377,0.5,0.5,94.2,11,14
1378,0.2,0.2,3,11,14
1379,0.13,0.13,52,11,14
1380,0.1,0.1,141.6,11,14
1381,0,0,11322.9,11,14
1382,180.3,180.3,18715.9,11,15
1383,180,180,765.7,11,15
1384,160,160,0.1,11,15
1385,150,150,11.2,11,15
1386,140,140,14.9,11,15
1387,138.65,138.65,122.3,11,15
1388,120,120,91.5,11,15
1389,117.1,117.1,83,11,15
1390,110,110,33,11,15
1391,105.42,105.42,70,11,15
1392,103.69,103.69,715.9,11,15
1393,102,102,5.9,11,15
1394,100,100,412.1,11,15
1395,98,98,1.1,11,15
1396,96.07,96.07,21.2,11,15
1397,90,90,276,11,15
1398,89.99,89.99,200,11,15
1399,84.98,84.98,300,11,15
1400,80,80,187.5,11,15
1401,75,75,0.2,11,15
1402,73.6,73.6,0.1,11,15
1403,70,70,12.9,11,15
1404,65,65,7.9,11,15
1405,64.24,64.24,133.5,11,15
1406,64,64,5.8,11,15
1407,59.24,59.24,93.5,11,15
1408,55.37,55.37,92.8,11,15
1409,55.1,55.1,50,11,15
1410,52.06,52.06,0.1,11,15
1411,50,50,2.4,11,15
1412,49.37,49.37,69.6,11,15
1413,49,49,5.8,11,15
1414,47,47,22.4,11,15
1415,45.37,45.37,69.6,11,15
1416,45,45,10,11,15
1417,44.27,44.27,25,11,15
1418,44,44,6,11,15
1419,43.4,43.4,20,11,15
1420,43.37,43.37,69.6,11,15
1421,42,42,50,11,15
1422,41,41,4.2,11,15
1423,40.4,40.4,20,11,15
1424,40,40,75.7,11,15
1425,39.37,39.37,69.6,11,15
1426,38.4,38.4,10,11,15
1427,37,37,1.4,11,15
1428,33.37,33.37,92.8,11,15
1429,33,33,50,11,15
1430,32.72,32.72,1.3,11,15
1431,32,32,1,11,15
1432,30,30,75,11,15
1433,25,25,2.5,11,15
1434,24,24,14,11,15
1435,20,20,8,11,15
1436,19,19,0.4,11,15
1437,12,12,90,11,15
1438,10.13,10.13,52,11,15
1439,10,10,15.9,11,15
1440,9,9,138.7,11,15
1441,8,8,36.5,11,15
1442,7,7,90,11,15
1443,5,5,44.5,11,15
1444,3,3,282.5,11,15
1445,2,2,200,11,15
1446,1,1,236.4,11,15
1447,0.9,0.9,102.3,11,15
1448,0.5,0.5,95.2,11,15
1449,0.2,0.2,3.4,11,15
1450,0.13,0.13,52,11,15
1451,0.1,0.1,142.6,11,15
1452,0,0,11293.9,11,15
1453,180.3,180.3,17723.6,11,16
1454,180,180,761.9,11,16
1455,160,160,0.1,11,16
1456,150,150,11.6,11,16
1457,140,140,14.1,11,16
1458,138.65,138.65,122.1,11,16
1459,120,120,58.1,11,16
1460,117.1,117.1,88.1,11,16
1461,110,110,32.9,11,16
1462,105.42,105.42,64.9,11,16
1463,102,102,6.1,11,16
1464,101,101,740.2,11,16
1465,100,100,410.6,11,16
1466,98,98,0.9,11,16
1467,92.7,92.7,20.2,11,16
1468,90,90,273.5,11,16
1469,89.99,89.99,200,11,16
1470,84.98,84.98,300,11,16
1471,80,80,185.9,11,16
1472,75,75,0.2,11,16
1473,71.36,71.36,0.1,11,16
1474,70,70,12.7,11,16
1475,65,65,7.5,11,16
1476,62,62,4.3,11,16
1477,60.97,60.97,269,11,16
1478,54.13,54.13,94.2,11,16
1479,52.59,52.59,50,11,16
1480,52.06,52.06,0.1,11,16
1481,50,50,2.5,11,16
1482,48.13,48.13,70.6,11,16
1483,47,47,26.5,11,16
1484,44.13,44.13,70.6,11,16
1485,44,44,5.7,11,16
1486,43.4,43.4,20,11,16
1487,42.13,42.13,70.6,11,16
1488,41.83,41.83,150,11,16
1489,41,41,4,11,16
1490,40.4,40.4,20,11,16
1491,40,40,44.4,11,16
1492,38.4,38.4,10,11,16
1493,38.13,38.13,70.6,11,16
1494,37,37,1.4,11,16
1495,34,34,50,11,16
1496,32.13,32.13,94.2,11,16
1497,32,32,0.9,11,16
1498,31.52,31.52,1.2,11,16
1499,30,30,63.8,11,16
1500,29,29,50.5,11,16
1501,25,25,2.7,11,16
1502,22,22,15.9,11,16
1503,20,20,7.7,11,16
1504,12,12,90,11,16
1505,10.13,10.13,52,11,16
1506,10,10,15.7,11,16
1507,9,9,138.7,11,16
1508,8.9,8.9,3.6,11,16
1509,8,8,25,11,16
1510,7,7,90,11,16
1511,5,5,32.9,11,16
1512,3,3,282.3,11,16
1513,2,2,200,11,16
1514,1,1,237.1,11,16
1515,0.9,0.9,103.3,11,16
1516,0.5,0.5,95.8,11,16
1517,0.2,0.2,4,11,16
1518,0.13,0.13,52,11,16
1519,0.1,0.1,143.2,11,16
1520,0,0,10983.7,11,16
1521,180.3,180.3,17368.8,11,17
1522,180,180,777.2,11,17
1523,160,160,0.1,11,17
1524,150,150,11.7,11,17
1525,140,140,14.2,11,17
1526,138.65,138.65,121,11,17
1527,120,120,58.3,11,17
1528,117.1,117.1,89.8,11,17
1529,110,110,33.1,11,17
1530,105.42,105.42,63.2,11,17
1531,102,102,6.1,11,17
1532,100.69,100.69,716.4,11,17
1533,100,100,411.4,11,17
1534,98,98,1,11,17
1535,92.48,92.48,20.3,11,17
1536,90,90,277,11,17
1537,89.99,89.99,200,11,17
1538,84.98,84.98,300,11,17
1539,80,80,190.1,11,17
1540,75,75,0.2,11,17
1541,71.78,71.78,0.1,11,17
1542,70,70,13.1,11,17
1543,65,65,282.1,11,17
1544,62,62,4.4,11,17
1545,58.7,58.7,92.7,11,17
1546,52.7,52.7,69.5,11,17
1547,52.61,52.61,49.9,11,17
1548,52.06,52.06,0.1,11,17
1549,50,50,2.5,11,17
1550,48.7,48.7,69.5,11,17
1551,47,47,27.5,11,17
1552,46.7,46.7,69.5,11,17
1553,44.35,44.35,150,11,17
1554,44,44,5.6,11,17
1555,43.4,43.4,20,11,17
1556,42.7,42.7,69.5,11,17
1557,41,41,3.9,11,17
1558,40.4,40.4,20,11,17
1559,40,40,46.4,11,17
1560,38.4,38.4,10,11,17
1561,37,37,1.3,11,17
1562,36.7,36.7,92.7,11,17
1563,32,32,100.9,11,17
1564,30.79,30.79,1.2,11,17
1565,30,30,63.9,11,17
1566,25,25,2.6,11,17
1567,22,22,15.7,11,17
1568,20,20,7.9,11,17
1569,19,19,0.4,11,17
1570,12,12,90,11,17
1571,10.13,10.13,52,11,17
1572,10,10,11.7,11,17
1573,9,9,138.7,11,17
1574,8.9,8.9,3.6,11,17
1575,8,8,36.4,11,17
1576,7,7,90,11,17
1577,5,5,44.4,11,17
1578,3,3,282.4,11,17
1579,2,2,200,11,17
1580,1,1,236.3,11,17
1581,0.9,0.9,107.3,11,17
1582,0.5,0.5,95.8,11,17
1583,0.2,0.2,4.3,11,17
1584,0.13,0.13,52,11,17
1585,0.1,0.1,143.2,11,17
1586,0,0,10800.1,11,17
1587,180.3,180.3,18123.9,11,18
1588,180,180,661.4,11,18
1589,160,160,0.2,11,18
1590,150,150,11.9,11,18
1591,140,140,15,11,18
1592,138.65,138.65,117.3,11,18
1593,120,120,60.5,11,18
1594,117.1,117.1,93.2,11,18
1595,110,110,32.9,11,18
1596,105.42,105.42,59.8,11,18
1597,104.1,104.1,524.4,11,18
1598,102,102,4.7,11,18
1599,100.24,100.24,20.8,11,18
1600,100,100,421.4,11,18
1601,98,98,1,11,18
1602,90,90,290.9,11,18
1603,89.99,89.99,200,11,18
1604,84.98,84.98,300,11,18
1605,80,80,201.4,11,18
1606,76.63,76.63,0.1,11,18
1607,76,76,119,11,18
1608,75,75,0.2,11,18
1609,71,71,100,11,18
1610,70,70,13.6,11,18
1611,65,65,7.4,11,18
1612,63.02,63.02,95,11,18
1613,62,62,4.6,11,18
1614,57.02,57.02,71.3,11,18
1615,56.38,56.38,101,11,18
1616,54.93,54.93,49.9,11,18
1617,53.02,53.02,71.3,11,18
1618,52.06,52.06,0.1,11,18
1619,51.02,51.02,71.3,11,18
1620,50,50,2.9,11,18
1621,47.02,47.02,71.3,11,18
1622,47,47,29,11,18
1623,45,45,15.9,11,18
1624,43.4,43.4,20,11,18
1625,42,42,4.1,11,18
1626,41.02,41.02,95,11,18
1627,40.4,40.4,20,11,18
1628,40,40,96.1,11,18
1629,38.4,38.4,10,11,18
1630,38,38,1.4,11,18
1631,32.03,32.03,1.4,11,18
1632,32,32,0.9,11,18
1633,30,30,64.2,11,18
1634,25,25,2.1,11,18
1635,22,22,16.4,11,18
1636,20,20,8,11,18
1637,19,19,0.5,11,18
1638,18,18,50,11,18
1639,12,12,90,11,18
1640,10.13,10.13,52,11,18
1641,10,10,11.6,11,18
1642,9,9,135.9,11,18
1643,8,8,125,11,18
1644,7,7,90,11,18
1645,5,5,182.9,11,18
1646,3,3,282.9,11,18
1647,2,2,200,11,18
1648,1,1,237.5,11,18
1649,0.9,0.9,111.8,11,18
1650,0.5,0.5,95.3,11,18
1651,0.2,0.2,3.7,11,18
1652,0.13,0.13,52,11,18
1653,0.1,0.1,142.6,11,18
1654,0,0,11148.6,11,18
1655,180.3,180.3,18974.5,11,19
1656,180,180,684.3,11,19
1657,160,160,0.2,11,19
1658,150,150,12.4,11,19
1659,140,140,16.3,11,19
1660,138.65,138.65,80.9,11,19
1661,120,120,63.9,11,19
1662,117.1,117.1,168.9,11,19
1663,110,110,585.3,11,19
1664,109.02,109.02,20.6,11,19
1665,105.42,105.42,35.1,11,19
1666,102,102,2.7,11,19
1667,100,100,264.1,11,19
1668,99,99,114.5,11,19
1669,98,98,0.9,11,19
1670,90,90,379.6,11,19
1671,89.99,89.99,200,11,19
1672,85,85,10,11,19
1673,84.98,84.98,300,11,19
1674,81.7,81.7,0.2,11,19
1675,80,80,0.2,11,19
1676,75,75,125.2,11,19
1677,70,70,14.2,11,19
1678,68.58,68.58,150,11,19
1679,65,65,7.5,11,19
1680,63,63,3.8,11,19
1681,59.93,59.93,49.9,11,19
1682,52.06,52.06,0.1,11,19
1683,50,50,2.5,11,19
1684,49.05,49.05,96.8,11,19
1685,48,48,3.7,11,19
1686,47.05,47.05,72.6,11,19
1687,47,47,24.9,11,19
1688,45,45,6.3,11,19
1689,43.4,43.4,20,11,19
1690,43.05,43.05,72.6,11,19
1691,42,42,4.4,11,19
1692,40.4,40.4,20,11,19
1693,40.05,40.05,72.6,11,19
1694,40,40,78.5,11,19
1695,38.4,38.4,10,11,19
1696,38,38,1.5,11,19
1697,37.05,37.05,72.6,11,19
1698,35.05,35.05,96.8,11,19
1699,34.1,34.1,1.4,11,19
1700,32,32,1,11,19
1701,30,30,164.1,11,19
1702,25,25,51.7,11,19
1703,23,23,17.4,11,19
1704,20,20,8,11,19
1705,12,12,90,11,19
1706,10.13,10.13,52,11,19
1707,10,10,11.6,11,19
1708,9.93,9.93,181.5,11,19
1709,9,9,53.2,11,19
1710,7,7,140,11,19
1711,5,5,189.5,11,19
1712,3,3,283.3,11,19
1713,2,2,200,11,19
1714,1,1,238.4,11,19
1715,0.9,0.9,114.5,11,19
1716,0.5,0.5,95.6,11,19
1717,0.2,0.2,2.8,11,19
1718,0.13,0.13,52,11,19
1719,0.1,0.1,142.9,11,19
1720,0,0,11523.9,11,19
1721,180.3,180.3,19966.2,11,20
1722,180,180,497.8,11,20
1723,160,160,0.1,11,20
1724,150,150,12.2,11,20
1725,140,140,17.5,11,20
1726,138.65,138.65,80.1,11,20
1727,134.6,134.6,366.9,11,20
1728,130,130,1,11,20
1729,120,120,64.6,11,20
1730,117.09,117.09,136.8,11,20
1731,113.92,113.92,20.6,11,20
1732,110,110,455.4,11,20
1733,102,102,2.2,11,20
1734,100,100,12.1,11,20
1735,99,99,113,11,20
1736,98,98,0.8,11,20
1737,95,95,192.6,11,20
1738,90,90,191.5,11,20
1739,89.99,89.99,200,11,20
1740,85,85,8,11,20
1741,84.98,84.98,300,11,20
1742,84.6,84.6,0.2,11,20
1743,80,80,0.1,11,20
