"H","PH","QH","TH","MP","AR","LH","VH"
1986,42.968,-70,19,655,0,11,104.72
1987,60.54,-489.3,19,655,0,11,104.72
1988,41.888,-180,20,655,0.8,11,104.72
1989,42.088,-20,20,655,0,11,104.72
1990,42.568,-80,20,655,0,11,104.72
1991,42.968,-70,20,655,0,11,104.72
1992,60.54,-489.3,20,655,0,11,104.72
1993,41.888,-180,21,655,0.8,11,104.72
1994,42.088,-20,21,655,0,11,104.72
1995,42.568,-80,21,655,0,11,104.72
1996,42.968,-70,21,655,0,11,104.72
1997,60.54,-489.3,21,655,0,11,104.72
1998,41.888,-180,22,655,0.8,11,104.72
1999,42.088,-20,22,655,0,11,104.72
2000,42.568,-80,22,655,0,11,104.72
2001,42.968,-70,22,655,0,11,104.72
2002,60.54,-489.3,22,655,0,11,104.72
2003,41.888,-180,23,655,0.8,11,104.72
2004,42.088,-20,23,655,0,11,104.72
2005,42.568,-80,23,655,0,11,104.72
2006,42.968,-70,23,655,0,11,104.72
2007,60.54,-489.3,23,655,0,11,104.72
2008,41.888,-180,24,655,0.8,11,104.72
2009,42.088,-20,24,655,0,11,104.72
2010,42.568,-80,24,655,0,11,104.72
2011,42.968,-70,24,655,0,11,104.72
2012,60.54,-489.3,24,655,0,11,104.72
2013,64.348,-815.6,1,656,0.8,11,136.81
2014,64.348,-815.6,2,656,0.8,11,136.81
2015,54.724,-50,3,656,0.8,11,136.81
2016,64.348,-765.6,3,656,0,11,136.81
2017,54.724,-100,4,656,0.8,11,136.81
2018,64.348,-715.6,4,656,0,11,136.81
2019,54.724,-150,5,656,0.8,11,136.81
2020,64.348,-665.6,5,656,0,11,136.81
2021,54.724,-240,6,656,0.8,11,136.81
2022,54.924,-40,6,656,0,11,136.81
2023,55.404,-20,6,656,0,11,136.81
2024,55.804,-80,6,656,0,11,136.81
2025,64.348,-435.6,6,656,0,11,136.81
2026,54.724,-240,7,656,0.8,11,136.81
2027,54.924,-40,7,656,0,11,136.81
2028,55.404,-20,7,656,0,11,136.81
2029,55.804,-80,7,656,0,11,136.81
2030,64.348,-435.6,7,656,0,11,136.81
2031,54.724,-240,8,656,0.8,11,136.81
2032,54.924,-40,8,656,0,11,136.81
2033,55.404,-20,8,656,0,11,136.81
2034,55.804,-80,8,656,0,11,136.81
2035,64.348,-435.6,8,656,0,11,136.81
2036,54.724,-240,9,656,0.8,11,136.81
2037,54.924,-40,9,656,0,11,136.81
2038,55.404,-20,9,656,0,11,136.81
2039,55.804,-80,9,656,0,11,136.81
2040,64.348,-435.6,9,656,0,11,136.81
2041,54.724,-240,10,656,0.8,11,136.81
2042,54.924,-40,10,656,0,11,136.81
2043,55.404,-20,10,656,0,11,136.81
2044,55.804,-80,10,656,0,11,136.81
2045,64.348,-435.6,10,656,0,11,136.81
2046,54.724,-240,11,656,0.8,11,136.81
2047,54.924,-40,11,656,0,11,136.81
2048,55.404,-20,11,656,0,11,136.81
2049,55.804,-80,11,656,0,11,136.81
2050,64.348,-435.6,11,656,0,11,136.81
2051,54.724,-240,12,656,0.8,11,136.81
2052,54.924,-40,12,656,0,11,136.81
2053,55.404,-20,12,656,0,11,136.81
2054,55.804,-80,12,656,0,11,136.81
2055,64.348,-435.6,12,656,0,11,136.81
2056,54.724,-240,13,656,0.8,11,136.81
2057,54.924,-40,13,656,0,11,136.81
2058,55.404,-20,13,656,0,11,136.81
2059,55.804,-80,13,656,0,11,136.81
2060,64.348,-435.6,13,656,0,11,136.81
2061,54.724,-240,14,656,0.8,11,136.81
2062,54.924,-40,14,656,0,11,136.81
2063,55.404,-20,14,656,0,11,136.81
2064,55.804,-80,14,656,0,11,136.81
2065,64.348,-435.6,14,656,0,11,136.81
2066,54.724,-240,15,656,0.8,11,136.81
2067,54.924,-40,15,656,0,11,136.81
2068,55.404,-20,15,656,0,11,136.81
2069,55.804,-80,15,656,0,11,136.81
2070,64.348,-435.6,15,656,0,11,136.81
2071,54.724,-240,16,656,0.8,11,136.81
2072,54.924,-40,16,656,0,11,136.81
2073,55.404,-20,16,656,0,11,136.81
2074,55.804,-80,16,656,0,11,136.81
2075,64.348,-435.6,16,656,0,11,136.81
2076,54.724,-240,17,656,0.8,11,136.81
2077,54.924,-40,17,656,0,11,136.81
2078,55.404,-20,17,656,0,11,136.81
2079,55.804,-80,17,656,0,11,136.81
2080,64.348,-435.6,17,656,0,11,136.81
2081,54.724,-240,18,656,0.8,11,136.81
2082,54.924,-40,18,656,0,11,136.81
2083,55.404,-20,18,656,0,11,136.81
2084,55.804,-80,18,656,0,11,136.81
2085,64.348,-435.6,18,656,0,11,136.81
2086,54.724,-240,19,656,0.8,11,136.81
2087,54.924,-40,19,656,0,11,136.81
2088,55.404,-20,19,656,0,11,136.81
2089,55.804,-80,19,656,0,11,136.81
2090,64.348,-435.6,19,656,0,11,136.81
2091,54.724,-240,20,656,0.8,11,136.81
2092,54.924,-40,20,656,0,11,136.81
2093,55.404,-20,20,656,0,11,136.81
2094,55.804,-80,20,656,0,11,136.81
2095,64.348,-435.6,20,656,0,11,136.81
2096,54.724,-240,21,656,0.8,11,136.81
2097,54.924,-40,21,656,0,11,136.81
2098,55.404,-20,21,656,0,11,136.81
2099,55.804,-80,21,656,0,11,136.81
2100,64.348,-435.6,21,656,0,11,136.81
2101,54.724,-240,22,656,0.8,11,136.81
2102,54.924,-40,22,656,0,11,136.81
2103,55.404,-20,22,656,0,11,136.81
2104,55.804,-80,22,656,0,11,136.81
2105,64.348,-435.6,22,656,0,11,136.81
2106,54.724,-240,23,656,0.8,11,136.81
2107,54.924,-40,23,656,0,11,136.81
2108,55.404,-20,23,656,0,11,136.81
2109,55.804,-80,23,656,0,11,136.81
2110,64.348,-435.6,23,656,0,11,136.81
2111,54.724,-240,24,656,0.8,11,136.81
2112,54.924,-40,24,656,0,11,136.81
2113,55.404,-20,24,656,0,11,136.81
2114,55.804,-80,24,656,0,11,136.81
2115,64.348,-435.6,24,656,0,11,136.81
2116,60.608,-396.4,1,657,0.8,11,132.81
2117,60.608,-396.4,2,657,0.8,11,132.81
2118,53.124,-50,3,657,0.8,11,132.81
2119,60.608,-346.4,3,657,0,11,132.81
2120,53.124,-100,4,657,0.8,11,132.81
2121,60.608,-296.4,4,657,0,11,132.81
2122,53.124,-150,5,657,0.8,11,132.81
2123,60.608,-246.4,5,657,0,11,132.81
2124,53.124,-225,6,657,0.8,11,132.81
2125,53.324,-50,6,657,0,11,132.81
2126,53.804,-50,6,657,0,11,132.81
2127,54.204,-45,6,657,0,11,132.81
2128,60.608,-26.4,6,657,0,11,132.81
2129,53.124,-225,7,657,0.8,11,132.81
2130,53.324,-50,7,657,0,11,132.81
2131,53.804,-50,7,657,0,11,132.81
2132,54.204,-45,7,657,0,11,132.81
2133,60.608,-26.4,7,657,0,11,132.81
2134,53.124,-225,8,657,0.8,11,132.81
2135,53.324,-50,8,657,0,11,132.81
2136,53.804,-50,8,657,0,11,132.81
2137,54.204,-45,8,657,0,11,132.81
2138,60.608,-26.4,8,657,0,11,132.81
2139,53.124,-225,9,657,0.8,11,132.81
2140,53.324,-50,9,657,0,11,132.81
2141,53.804,-50,9,657,0,11,132.81
2142,54.204,-45,9,657,0,11,132.81
2143,60.608,-26.4,9,657,0,11,132.81
2144,53.124,-225,10,657,0.8,11,132.81
2145,53.324,-50,10,657,0,11,132.81
2146,53.804,-50,10,657,0,11,132.81
2147,54.204,-45,10,657,0,11,132.81
2148,60.608,-26.4,10,657,0,11,132.81
2149,53.124,-225,11,657,0.8,11,132.81
2150,53.324,-50,11,657,0,11,132.81
2151,53.804,-50,11,657,0,11,132.81
2152,54.204,-45,11,657,0,11,132.81
2153,60.608,-26.4,11,657,0,11,132.81
2154,53.124,-225,12,657,0.8,11,132.81
2155,53.324,-50,12,657,0,11,132.81
2156,53.804,-50,12,657,0,11,132.81
2157,54.204,-45,12,657,0,11,132.81
2158,60.608,-26.4,12,657,0,11,132.81
2159,53.124,-225,13,657,0.8,11,132.81
2160,53.324,-50,13,657,0,11,132.81
2161,53.804,-50,13,657,0,11,132.81
2162,54.204,-45,13,657,0,11,132.81
2163,60.608,-26.4,13,657,0,11,132.81
2164,53.124,-225,14,657,0.8,11,132.81
2165,53.324,-50,14,657,0,11,132.81
2166,53.804,-50,14,657,0,11,132.81
2167,54.204,-45,14,657,0,11,132.81
2168,60.608,-26.4,14,657,0,11,132.81
2169,53.124,-225,15,657,0.8,11,132.81
2170,53.324,-50,15,657,0,11,132.81
2171,53.804,-50,15,657,0,11,132.81
2172,54.204,-45,15,657,0,11,132.81
2173,60.608,-26.4,15,657,0,11,132.81
2174,53.124,-225,16,657,0.8,11,132.81
2175,53.324,-50,16,657,0,11,132.81
2176,53.804,-50,16,657,0,11,132.81
2177,54.204,-45,16,657,0,11,132.81
2178,60.608,-26.4,16,657,0,11,132.81
2179,53.124,-225,17,657,0.8,11,132.81
2180,53.324,-50,17,657,0,11,132.81
2181,53.804,-50,17,657,0,11,132.81
2182,54.204,-45,17,657,0,11,132.81
2183,60.608,-26.4,17,657,0,11,132.81
2184,53.124,-225,18,657,0.8,11,132.81
2185,53.324,-50,18,657,0,11,132.81
2186,53.804,-50,18,657,0,11,132.81
2187,54.204,-45,18,657,0,11,132.81
2188,60.608,-26.4,18,657,0,11,132.81
2189,53.124,-225,19,657,0.8,11,132.81
2190,53.324,-50,19,657,0,11,132.81
2191,53.804,-50,19,657,0,11,132.81
2192,54.204,-45,19,657,0,11,132.81
2193,60.608,-26.4,19,657,0,11,132.81
2194,53.124,-225,20,657,0.8,11,132.81
2195,53.324,-50,20,657,0,11,132.81
2196,53.804,-50,20,657,0,11,132.81
2197,54.204,-45,20,657,0,11,132.81
2198,60.608,-26.4,20,657,0,11,132.81
2199,53.124,-225,21,657,0.8,11,132.81
2200,53.324,-50,21,657,0,11,132.81
2201,53.804,-50,21,657,0,11,132.81
2202,54.204,-45,21,657,0,11,132.81
2203,60.608,-26.4,21,657,0,11,132.81
2204,53.124,-225,22,657,0.8,11,132.81
2205,53.324,-50,22,657,0,11,132.81
2206,53.804,-50,22,657,0,11,132.81
2207,54.204,-45,22,657,0,11,132.81
2208,60.608,-26.4,22,657,0,11,132.81
2209,53.124,-225,23,657,0.8,11,132.81
2210,53.324,-50,23,657,0,11,132.81
2211,53.804,-50,23,657,0,11,132.81
2212,54.204,-45,23,657,0,11,132.81
2213,60.608,-26.4,23,657,0,11,132.81
2214,53.124,-225,24,657,0.8,11,132.81
2215,53.324,-50,24,657,0,11,132.81
2216,53.804,-50,24,657,0,11,132.81
2217,54.204,-45,24,657,0,11,132.81
2218,60.608,-26.4,24,657,0,11,132.81
2219,68.4,-416.9,1,658,0.8,11,123.19
2220,68.4,-416.9,2,658,0.8,11,123.19
2221,68.4,-416.9,3,658,0.8,11,123.19
2222,68.4,-416.9,4,658,0.8,11,123.19
2223,68.4,-416.9,5,658,0.8,11,123.19
2224,68.4,-416.9,6,658,0.8,11,123.19
2225,49.276,-50,7,658,0.8,11,123.19
2226,68.4,-366.9,7,658,0,11,123.19
2227,49.276,-80,8,658,0.8,11,123.19
2228,68.4,-336.9,8,658,0,11,123.19
2229,49.276,-120,9,658,0.8,11,123.19
2230,68.4,-296.9,9,658,0,11,123.19
2231,49.276,-130,10,658,0.8,11,123.19
2232,49.476,-100,10,658,0,11,123.19
2233,49.956,-70,10,658,0,11,123.19
2234,50.356,-50,10,658,0,11,123.19
2235,68.4,-66.9,10,658,0,11,123.19
2236,49.276,-130,11,658,0.8,11,123.19
2237,49.476,-100,11,658,0,11,123.19
2238,49.956,-70,11,658,0,11,123.19
2239,50.356,-50,11,658,0,11,123.19
2240,68.4,-66.9,11,658,0,11,123.19
2241,49.276,-130,12,658,0.8,11,123.19
2242,49.476,-100,12,658,0,11,123.19
2243,49.956,-70,12,658,0,11,123.19
2244,50.356,-50,12,658,0,11,123.19
2245,68.4,-66.9,12,658,0,11,123.19
2246,49.276,-130,13,658,0.8,11,123.19
2247,49.476,-100,13,658,0,11,123.19
2248,49.956,-70,13,658,0,11,123.19
2249,50.356,-50,13,658,0,11,123.19
2250,68.4,-66.9,13,658,0,11,123.19
2251,49.276,-130,14,658,0.8,11,123.19
2252,49.476,-100,14,658,0,11,123.19
2253,49.956,-70,14,658,0,11,123.19
2254,50.356,-50,14,658,0,11,123.19
2255,68.4,-66.9,14,658,0,11,123.19
2256,49.276,-130,15,658,0.8,11,123.19
2257,49.476,-100,15,658,0,11,123.19
2258,49.956,-70,15,658,0,11,123.19
2259,50.356,-50,15,658,0,11,123.19
2260,68.4,-66.9,15,658,0,11,123.19
2261,49.276,-130,16,658,0.8,11,123.19
2262,49.476,-100,16,658,0,11,123.19
2263,49.956,-70,16,658,0,11,123.19
2264,50.356,-50,16,658,0,11,123.19
2265,68.4,-66.9,16,658,0,11,123.19
2266,49.276,-130,17,658,0.8,11,123.19
2267,49.476,-100,17,658,0,11,123.19
2268,49.956,-70,17,658,0,11,123.19
2269,50.356,-50,17,658,0,11,123.19
2270,68.4,-66.9,17,658,0,11,123.19
2271,49.276,-130,18,658,0.8,11,123.19
2272,49.476,-100,18,658,0,11,123.19
2273,49.956,-70,18,658,0,11,123.19
2274,50.356,-50,18,658,0,11,123.19
2275,68.4,-66.9,18,658,0,11,123.19
2276,49.276,-130,19,658,0.8,11,123.19
2277,49.476,-100,19,658,0,11,123.19
2278,49.956,-70,19,658,0,11,123.19
2279,50.356,-50,19,658,0,11,123.19
2280,68.4,-66.9,19,658,0,11,123.19
2281,49.276,-130,20,658,0.8,11,123.19
2282,49.476,-100,20,658,0,11,123.19
2283,49.956,-70,20,658,0,11,123.19
2284,50.356,-50,20,658,0,11,123.19
2285,68.4,-66.9,20,658,0,11,123.19
2286,49.276,-130,21,658,0.8,11,123.19
2287,49.476,-100,21,658,0,11,123.19
2288,49.956,-70,21,658,0,11,123.19
2289,50.356,-50,21,658,0,11,123.19
2290,68.4,-66.9,21,658,0,11,123.19
2291,49.276,-130,22,658,0.8,11,123.19
2292,49.476,-100,22,658,0,11,123.19
2293,49.956,-70,22,658,0,11,123.19
2294,50.356,-50,22,658,0,11,123.19
2295,68.4,-66.9,22,658,0,11,123.19
2296,49.276,-130,23,658,0.8,11,123.19
2297,49.476,-100,23,658,0,11,123.19
2298,49.956,-70,23,658,0,11,123.19
2299,50.356,-50,23,658,0,11,123.19
2300,68.4,-66.9,23,658,0,11,123.19
2301,49.276,-130,24,658,0.8,11,123.19
2302,49.476,-100,24,658,0,11,123.19
2303,49.956,-70,24,658,0,11,123.19
2304,50.356,-50,24,658,0,11,123.19
2305,68.4,-66.9,24,658,0,11,123.19
2306,72.12,-408.6,1,659,0.8,11,97
2307,72.12,-408.6,2,659,0.8,11,97
2308,72.12,-408.6,3,659,0.8,11,97
2309,72.12,-408.6,4,659,0.8,11,97
2310,72.12,-408.6,5,659,0.8,11,97
2311,72.12,-408.6,6,659,0.8,11,97
2312,38.8,-40,7,659,0.8,11,97
2313,72.12,-368.6,7,659,0,11,97
2314,38.8,-100,8,659,0.8,11,97
2315,72.12,-308.6,8,659,0,11,97
2316,38.8,-165,9,659,0.8,11,97
2317,72.12,-243.6,9,659,0,11,97
2318,38.8,-180,10,659,0.8,11,97
2319,38.8,-45.7,10,659,0,11,97
2320,38.8,-45.7,10,659,0,11,97
2321,38.8,-45.7,10,659,0,11,97
2322,38.8,-45.7,10,659,0,11,97
2323,38.8,-45.8,10,659,0,11,97
2324,38.8,-180,11,659,0.8,11,97
2325,38.8,-45.7,11,659,0,11,97
2326,38.8,-45.7,11,659,0,11,97
2327,38.8,-45.7,11,659,0,11,97
2328,38.8,-45.7,11,659,0,11,97
2329,38.8,-45.8,11,659,0,11,97
2330,38.8,-180,12,659,0.8,11,97
2331,38.8,-45.7,12,659,0,11,97
2332,38.8,-45.7,12,659,0,11,97
2333,38.8,-45.7,12,659,0,11,97
2334,38.8,-45.7,12,659,0,11,97
2335,38.8,-45.8,12,659,0,11,97
2336,38.8,-180,13,659,0.8,11,97
2337,38.8,-45.7,13,659,0,11,97
2338,38.8,-45.7,13,659,0,11,97
2339,38.8,-45.7,13,659,0,11,97
2340,38.8,-45.7,13,659,0,11,97
2341,38.8,-45.8,13,659,0,11,97
2342,38.8,-180,14,659,0.8,11,97
2343,38.8,-45.7,14,659,0,11,97
2344,38.8,-45.7,14,659,0,11,97
2345,38.8,-45.7,14,659,0,11,97
2346,38.8,-45.7,14,659,0,11,97
2347,38.8,-45.8,14,659,0,11,97
2348,38.8,-180,15,659,0.8,11,97
2349,38.8,-45.7,15,659,0,11,97
2350,38.8,-45.7,15,659,0,11,97
2351,38.8,-45.7,15,659,0,11,97
2352,38.8,-45.7,15,659,0,11,97
2353,38.8,-45.8,15,659,0,11,97
2354,38.8,-180,16,659,0.8,11,97
2355,38.8,-45.7,16,659,0,11,97
2356,38.8,-45.7,16,659,0,11,97
2357,38.8,-45.7,16,659,0,11,97
2358,38.8,-45.7,16,659,0,11,97
2359,38.8,-45.8,16,659,0,11,97
2360,38.8,-180,17,659,0.8,11,97
2361,38.8,-45.7,17,659,0,11,97
2362,38.8,-45.7,17,659,0,11,97
2363,38.8,-45.7,17,659,0,11,97
2364,38.8,-45.7,17,659,0,11,97
2365,38.8,-45.8,17,659,0,11,97
2366,38.8,-180,18,659,0.8,11,97
2367,38.8,-45.7,18,659,0,11,97
2368,38.8,-45.7,18,659,0,11,97
2369,38.8,-45.7,18,659,0,11,97
2370,38.8,-45.7,18,659,0,11,97
2371,38.8,-45.8,18,659,0,11,97
2372,38.8,-180,19,659,0.8,11,97
2373,38.8,-45.7,19,659,0,11,97
2374,38.8,-45.7,19,659,0,11,97
2375,38.8,-45.7,19,659,0,11,97
2376,38.8,-45.7,19,659,0,11,97
2377,38.8,-45.8,19,659,0,11,97
2378,38.8,-180,20,659,0.8,11,97
2379,38.8,-45.7,20,659,0,11,97
2380,38.8,-45.7,20,659,0,11,97
2381,38.8,-45.7,20,659,0,11,97
2382,38.8,-45.7,20,659,0,11,97
2383,38.8,-45.8,20,659,0,11,97
2384,38.8,-180,21,659,0.8,11,97
2385,38.8,-45.7,21,659,0,11,97
2386,38.8,-45.7,21,659,0,11,97
2387,38.8,-45.7,21,659,0,11,97
2388,38.8,-45.7,21,659,0,11,97
2389,38.8,-45.8,21,659,0,11,97
2390,38.8,-180,22,659,0.8,11,97
2391,38.8,-45.7,22,659,0,11,97
2392,38.8,-45.7,22,659,0,11,97
2393,38.8,-45.7,22,659,0,11,97
2394,38.8,-45.7,22,659,0,11,97
2395,38.8,-45.8,22,659,0,11,97
2396,38.8,-80,23,659,0.8,11,97
2397,72.12,-328.6,23,659,0,11,97
2398,72.12,-408.6,24,659,0.8,11,97
2399,72.12,-402,1,660,0.8,11,105
2400,72.12,-402,2,660,0.8,11,105
2401,72.12,-402,3,660,0.8,11,105
2402,72.12,-402,4,660,0.8,11,105
2403,72.12,-402,5,660,0.8,11,105
2404,72.12,-402,6,660,0.8,11,105
2405,72.12,-402,7,660,0.8,11,105
2406,72.12,-402,8,660,0.8,11,105
2407,72.12,-402,9,660,0.8,11,105
2408,72.12,-402,10,660,0.8,11,105
2409,72.12,-402,11,660,0.8,11,105
2410,72.12,-402,12,660,0.8,11,105
2411,72.12,-402,13,660,0.8,11,105
2412,72.12,-402,14,660,0.8,11,105
2413,72.12,-402,15,660,0.8,11,105
2414,42,-44,16,660,0.8,11,105
2415,72.12,-358,16,660,0,11,105
2416,42,-75,17,660,0.8,11,105
2417,72.12,-327,17,660,0,11,105
2418,42,-171,18,660,0.8,11,105
2419,72.12,-231,18,660,0,11,105
2420,42,-390,19,660,0.8,11,105
2421,72.12,-12,19,660,0,11,105
2422,42,-390,20,660,0.8,11,105
2423,72.12,-12,20,660,0,11,105
2424,42,-390,21,660,0.8,11,105
2425,72.12,-12,21,660,0,11,105
2426,42,-390,22,660,0.8,11,105
2427,72.12,-12,22,660,0,11,105
2428,42,-35,23,660,0.8,11,105
2429,72.12,-367,23,660,0,11,105
2430,72.12,-402,24,660,0.8,11,105
2431,68,-235,1,661,0.8,11,45.5
2432,68.04,-25,1,661,0,11,45.5
2433,68.08,-22,1,661,0,11,45.5
2434,68.12,-22,1,661,0,11,45.5
2435,68.16,-21,1,661,0,11,45.5
2436,72.12,-26,1,661,0,11,45.5
2437,68,-235,2,661,0.8,11,45.5
2438,68.04,-25,2,661,0,11,45.5
2439,68.08,-22,2,661,0,11,45.5
2440,68.12,-22,2,661,0,11,45.5
2441,68.16,-21,2,661,0,11,45.5
2442,72.12,-26,2,661,0,11,45.5
2443,68,-235,3,661,0.8,11,45.5
2444,68.04,-25,3,661,0,11,45.5
2445,68.08,-22,3,661,0,11,45.5
2446,68.12,-22,3,661,0,11,45.5
2447,68.16,-21,3,661,0,11,45.5
2448,72.12,-26,3,661,0,11,45.5
2449,68,-235,4,661,0.8,11,45.5
2450,68.04,-25,4,661,0,11,45.5
2451,68.08,-22,4,661,0,11,45.5
2452,68.12,-22,4,661,0,11,45.5
2453,68.16,-21,4,661,0,11,45.5
2454,72.12,-26,4,661,0,11,45.5
2455,68,-235,5,661,0.8,11,45.5
2456,68.04,-25,5,661,0,11,45.5
2457,68.08,-22,5,661,0,11,45.5
2458,68.12,-22,5,661,0,11,45.5
2459,68.16,-21,5,661,0,11,45.5
2460,72.12,-26,5,661,0,11,45.5
2461,68,-235,6,661,0.8,11,45.5
2462,68.04,-25,6,661,0,11,45.5
2463,68.08,-22,6,661,0,11,45.5
2464,68.12,-22,6,661,0,11,45.5
2465,68.16,-21,6,661,0,11,45.5
2466,72.12,-26,6,661,0,11,45.5
2467,68,-235,7,661,0.8,11,45.5
2468,68.04,-25,7,661,0,11,45.5
2469,68.08,-22,7,661,0,11,45.5
2470,68.12,-22,7,661,0,11,45.5
2471,68.16,-21,7,661,0,11,45.5
2472,72.12,-26,7,661,0,11,45.5
2473,18.2,-235,8,661,0.8,11,45.5
2474,18.2,-25,8,661,0,11,45.5
2475,18.524,-22,8,661,0,11,45.5
2476,18.724,-22,8,661,0,11,45.5
2477,20.124,-21,8,661,0,11,45.5
2478,72.12,-26,8,661,0,11,45.5
2479,18.2,-235,9,661,0.8,11,45.5
2480,18.2,-25,9,661,0,11,45.5
2481,18.524,-22,9,661,0,11,45.5
2482,18.724,-22,9,661,0,11,45.5
2483,20.124,-21,9,661,0,11,45.5
2484,72.12,-26,9,661,0,11,45.5
2485,18.2,-235,10,661,0.8,11,45.5
2486,18.2,-25,10,661,0,11,45.5
2487,18.524,-22,10,661,0,11,45.5
2488,18.724,-22,10,661,0,11,45.5
2489,20.124,-21,10,661,0,11,45.5
2490,72.12,-26,10,661,0,11,45.5
2491,18.2,-235,11,661,0.8,11,45.5
2492,18.2,-25,11,661,0,11,45.5
2493,18.524,-22,11,661,0,11,45.5
2494,18.724,-22,11,661,0,11,45.5
2495,20.124,-21,11,661,0,11,45.5
2496,72.12,-26,11,661,0,11,45.5
2497,18.2,-235,12,661,0.8,11,45.5
2498,18.2,-25,12,661,0,11,45.5
2499,18.524,-22,12,661,0,11,45.5
2500,18.724,-22,12,661,0,11,45.5
2501,20.124,-21,12,661,0,11,45.5
2502,72.12,-26,12,661,0,11,45.5
2503,18.2,-235,13,661,0.8,11,45.5
2504,18.2,-25,13,661,0,11,45.5
2505,18.524,-22,13,661,0,11,45.5
2506,18.724,-22,13,661,0,11,45.5
2507,20.124,-21,13,661,0,11,45.5
2508,72.12,-26,13,661,0,11,45.5
2509,18.2,-235,14,661,0.8,11,45.5
2510,18.2,-25,14,661,0,11,45.5
2511,18.524,-22,14,661,0,11,45.5
2512,18.724,-22,14,661,0,11,45.5
2513,20.124,-21,14,661,0,11,45.5
2514,72.12,-26,14,661,0,11,45.5
2515,18.2,-235,15,661,0.8,11,45.5
2516,18.2,-25,15,661,0,11,45.5
2517,18.524,-22,15,661,0,11,45.5
2518,18.924,-22,15,661,0,11,45.5
2519,20.124,-21,15,661,0,11,45.5
2520,72.12,-26,15,661,0,11,45.5
2521,18.2,-235,16,661,0.8,11,45.5
2522,18.2,-25,16,661,0,11,45.5
2523,18.524,-22,16,661,0,11,45.5
2524,18.924,-22,16,661,0,11,45.5
2525,20.124,-21,16,661,0,11,45.5
2526,72.12,-26,16,661,0,11,45.5
2527,18.2,-235,17,661,0.8,11,45.5
2528,18.2,-25,17,661,0,11,45.5
2529,18.524,-22,17,661,0,11,45.5
2530,18.924,-22,17,661,0,11,45.5
2531,20.124,-21,17,661,0,11,45.5
2532,72.12,-26,17,661,0,11,45.5
2533,18.2,-235,18,661,0.8,11,45.5
2534,18.2,-25,18,661,0,11,45.5
2535,18.524,-22,18,661,0,11,45.5
2536,18.924,-22,18,661,0,11,45.5
2537,20.124,-21,18,661,0,11,45.5
2538,72.12,-26,18,661,0,11,45.5
2539,18.2,-235,19,661,0.8,11,45.5
2540,18.2,-25,19,661,0,11,45.5
2541,18.524,-22,19,661,0,11,45.5
2542,18.924,-22,19,661,0,11,45.5
2543,20.124,-21,19,661,0,11,45.5
2544,72.12,-26,19,661,0,11,45.5
2545,18.2,-235,20,661,0.8,11,45.5
2546,18.2,-25,20,661,0,11,45.5
2547,18.524,-22,20,661,0,11,45.5
2548,18.724,-22,20,661,0,11,45.5
2549,20.124,-21,20,661,0,11,45.5
2550,72.12,-26,20,661,0,11,45.5
2551,18.2,-235,21,661,0.8,11,45.5
2552,18.2,-25,21,661,0,11,45.5
2553,18.524,-22,21,661,0,11,45.5
2554,18.724,-22,21,661,0,11,45.5
2555,20.124,-21,21,661,0,11,45.5
2556,72.12,-26,21,661,0,11,45.5
2557,18.2,-235,22,661,0.8,11,45.5
2558,18.2,-25,22,661,0,11,45.5
2559,18.524,-22,22,661,0,11,45.5
2560,18.724,-22,22,661,0,11,45.5
2561,20.124,-21,22,661,0,11,45.5
2562,72.12,-26,22,661,0,11,45.5
2563,18.2,-235,23,661,0.8,11,45.5
2564,18.2,-25,23,661,0,11,45.5
2565,18.524,-22,23,661,0,11,45.5
2566,18.724,-22,23,661,0,11,45.5
2567,20.124,-21,23,661,0,11,45.5
2568,72.12,-26,23,661,0,11,45.5
2569,18.2,-235,24,661,0.8,11,45.5
2570,18.2,-25,24,661,0,11,45.5
2571,18.524,-22,24,661,0,11,45.5
2572,18.924,-22,24,661,0,11,45.5
2573,20.124,-21,24,661,0,11,45.5
2574,72.12,-26,24,661,0,11,45.5
2575,17.2,-322,1,662,0.8,11,43
2576,17.2,-28,1,662,0,11,43
2577,18.144,-55,1,662,0,11,43
2578,18.984,-55,1,662,0,11,43
2579,19.184,-55,1,662,0,11,43
2580,72.12,-21,1,662,0,11,43
2581,17.2,-321,2,662,0.8,11,43
2582,17.2,-29,2,662,0,11,43
2583,18.144,-55,2,662,0,11,43
2584,18.984,-55,2,662,0,11,43
2585,19.184,-55,2,662,0,11,43
2586,72.12,-21,2,662,0,11,43
2587,17.2,-320,3,662,0.8,11,43
2588,17.2,-30,3,662,0,11,43
2589,18.144,-55,3,662,0,11,43
2590,18.984,-55,3,662,0,11,43
2591,19.184,-55,3,662,0,11,43
2592,72.12,-21,3,662,0,11,43
2593,17.2,-320,4,662,0.8,11,43
2594,17.2,-30,4,662,0,11,43
2595,18.144,-55,4,662,0,11,43
2596,18.984,-55,4,662,0,11,43
2597,19.184,-55,4,662,0,11,43
2598,72.12,-21,4,662,0,11,43
2599,17.2,-320,5,662,0.8,11,43
2600,17.2,-30,5,662,0,11,43
2601,18.144,-55,5,662,0,11,43
2602,18.984,-55,5,662,0,11,43
2603,19.184,-55,5,662,0,11,43
2604,72.12,-21,5,662,0,11,43
2605,17.2,-320,6,662,0.8,11,43
2606,17.2,-30,6,662,0,11,43
2607,18.144,-55,6,662,0,11,43
