"I","PI0","PI1","QI","LI","TI"
918,3,3,92.7,11,14
919,2,2,10,11,14
920,1,1,49.7,11,14
921,0.5,0.5,94.5,11,14
922,0.2,0.2,3.9,11,14
923,0.1,0.1,51.9,11,14
924,0.01,0.01,52,11,14
925,0,0,9273.7,11,14
926,180.3,180.3,20473.2,11,15
927,180,180,529.9,11,15
928,150,150,11.6,11,15
929,140,140,13.8,11,15
930,130,130,6.7,11,15
931,120,120,334.3,11,15
932,118.58,118.58,95.5,11,15
933,110,110,33.4,11,15
934,100,100,169.9,11,15
935,99,99,69.4,11,15
936,97,97,538.6,11,15
937,96.07,96.07,21.7,11,15
938,94.05,94.05,69.4,11,15
939,90,90,254.9,11,15
940,89.99,89.99,200,11,15
941,84.98,84.98,300,11,15
942,80,80,198.6,11,15
943,75,75,0.2,11,15
944,70,70,19.7,11,15
945,68.6,68.6,0.1,11,15
946,64.24,64.24,130.5,11,15
947,59.24,59.24,70.5,11,15
948,57.9,57.9,4.1,11,15
949,52.06,52.06,0.1,11,15
950,50,50,1.6,11,15
951,45,45,31.9,11,15
952,43.4,43.4,20,11,15
953,42,42,55.6,11,15
954,40.4,40.4,20,11,15
955,40,40,91.3,11,15
956,38.4,38.4,10,11,15
957,38,38,3.9,11,15
958,35,35,78.5,11,15
959,34.9,34.9,1.2,11,15
960,34,34,6.1,11,15
961,33,33,50,11,15
962,32.29,32.29,70,11,15
963,32,32,1.4,11,15
964,30,30,237.2,11,15
965,29.49,29.49,7.4,11,15
966,29,29,0.3,11,15
967,28.29,28.29,105.5,11,15
968,26,26,69.4,11,15
969,25.29,25.29,105.4,11,15
970,25,25,1.3,11,15
971,24,24,6,11,15
972,23,23,68.5,11,15
973,20,20,95.8,11,15
974,13,13,90,11,15
975,10,10,15.4,11,15
976,9,9,150,11,15
977,8,8,90,11,15
978,5,5,17.9,11,15
979,4.7,4.7,69.4,11,15
980,3,3,92.6,11,15
981,2,2,10,11,15
982,1,1,45.7,11,15
983,0.5,0.5,95.8,11,15
984,0.2,0.2,4.2,11,15
985,0.1,0.1,53.1,11,15
986,0.01,0.01,52,11,15
987,0,0,8856.9,11,15
988,180.3,180.3,19408.7,11,16
989,180,180,478.9,11,16
990,150,150,11.5,11,16
991,140,140,13.6,11,16
992,130,130,6.7,11,16
993,120,120,301.7,11,16
994,118.58,118.58,95.5,11,16
995,110,110,33.5,11,16
996,100,100,166,11,16
997,99,99,69.3,11,16
998,94.05,94.05,69.3,11,16
999,92.7,92.7,20.5,11,16
1000,92.1,92.1,448.3,11,16
1001,90,90,250.7,11,16
1002,89.99,89.99,200,11,16
1003,84.98,84.98,300,11,16
1004,80,80,167,11,16
1005,75,75,0.2,11,16
1006,70,70,19.5,11,16
1007,66.36,66.36,0.1,11,16
1008,60.97,60.97,131,11,16
1009,55.97,55.97,41,11,16
1010,54.7,54.7,4.1,11,16
1011,52.06,52.06,0.1,11,16
1012,50,50,1.7,11,16
1013,45,45,30.7,11,16
1014,43.4,43.4,20,11,16
1015,42,42,5.3,11,16
1016,40.4,40.4,20,11,16
1017,40,40,92.6,11,16
1018,38.4,38.4,10,11,16
1019,38,38,3.7,11,16
1020,35,35,90.4,11,16
1021,34,34,55.3,11,16
1022,33.63,33.63,1.2,11,16
1023,32,32,1.3,11,16
1024,30,30,260.1,11,16
1025,29.34,29.34,7.6,11,16
1026,29,29,50,11,16
1027,28.65,28.65,94,11,16
1028,26,26,70.2,11,16
1029,25,25,1.3,11,16
1030,24.65,24.65,141.4,11,16
1031,24,24,5.2,11,16
1032,23,23,69.4,11,16
1033,21.65,21.65,141.4,11,16
1034,20,20,96.9,11,16
1035,19,19,0.4,11,16
1036,13,13,90,11,16
1037,10,10,15.3,11,16
1038,9,9,150.9,11,16
1039,8,8,90,11,16
1040,5,5,8,11,16
1041,4.7,4.7,69.3,11,16
1042,3,3,92.5,11,16
1043,2,2,10,11,16
1044,1,1,46.3,11,16
1045,0.5,0.5,96.1,11,16
1046,0.2,0.2,4.9,11,16
1047,0.1,0.1,53.5,11,16
1048,0.01,0.01,52,11,16
1049,0,0,8880.3,11,16
1050,180.3,180.3,19022.6,11,17
1051,180,180,476.9,11,17
1052,150,150,11.7,11,17
1053,140,140,13.4,11,17
1054,130,130,6.8,11,17
1055,120,120,301.6,11,17
1056,118.58,118.58,95.5,11,17
1057,110,110,121.7,11,17
1058,100,100,166.5,11,17
1059,99,99,106.9,11,17
1060,92.48,92.48,20.5,11,17
1061,90,90,587.1,11,17
1062,89.99,89.99,200,11,17
1063,84.98,84.98,300,11,17
1064,80,80,160.8,11,17
1065,75,75,0.2,11,17
1066,70,70,19.5,11,17
1067,66.78,66.78,0.1,11,17
1068,65,65,134,11,17
1069,60,60,44,11,17
1070,53.3,53.3,4.3,11,17
1071,52.06,52.06,0.1,11,17
1072,50,50,1.7,11,17
1073,45,45,31.8,11,17
1074,43.4,43.4,20,11,17
1075,42,42,5.2,11,17
1076,40.4,40.4,20,11,17
1077,40,40,93,11,17
1078,38.4,38.4,10,11,17
1079,38,38,3.6,11,17
1080,35,35,90.8,11,17
1081,34,34,5.3,11,17
1082,32.85,32.85,1.2,11,17
1083,32,32,101.2,11,17
1084,30,30,248,11,17
1085,29.33,29.33,7.4,11,17
1086,27.82,27.82,100,11,17
1087,26,26,70.6,11,17
1088,25,25,1.3,11,17
1089,24,24,5.3,11,17
1090,23.82,23.82,149.5,11,17
1091,23,23,69.8,11,17
1092,20.82,20.82,149.4,11,17
1093,20,20,97.2,11,17
1094,13,13,90,11,17
1095,10,10,15.3,11,17
1096,9,9,151.3,11,17
1097,8,8,90,11,17
1098,5,5,8,11,17
1099,4.95,4.95,106.9,11,17
1100,3,3,92.8,11,17
1101,2,2,10,11,17
1102,1,1,46.5,11,17
1103,0.5,0.5,96.1,11,17
1104,0.2,0.2,5.2,11,17
1105,0.1,0.1,53.4,11,17
1106,0.01,0.01,52,11,17
1107,0,0,8907.1,11,17
1108,180.3,180.3,19462.9,11,18
1109,180,180,477.2,11,18
1110,150,150,12.5,11,18
1111,140,140,13.9,11,18
1112,130,130,6.9,11,18
1113,120,120,302.9,11,18
1114,118.58,118.58,95.5,11,18
1115,110,110,120.3,11,18
1116,105,105,0.9,11,18
1117,100.81,100.81,376.2,11,18
1118,100.24,100.24,21,11,18
1119,100,100,175.1,11,18
1120,99,99,110.3,11,18
1121,90,90,170.4,11,18
1122,89.99,89.99,200,11,18
1123,86.63,86.63,0.1,11,18
1124,84.98,84.98,300,11,18
1125,80,80,149.6,11,18
1126,76,76,133.5,11,18
1127,75,75,0.2,11,18
1128,71,71,33.5,11,18
1129,70,70,20.3,11,18
1130,58.8,58.8,4.2,11,18
1131,52.06,52.06,0.1,11,18
1132,50,50,1.7,11,18
1133,45,45,33.2,11,18
1134,43.4,43.4,20,11,18
1135,42,42,5.5,11,18
1136,40.4,40.4,20,11,18
1137,40,40,93.7,11,18
1138,38.4,38.4,10,11,18
1139,38,38,3.8,11,18
1140,37,37,5.6,11,18
1141,35,35,91.3,11,18
1142,34.47,34.47,5.8,11,18
1143,34.17,34.17,1.4,11,18
1144,32,32,1.3,11,18
1145,31.39,31.39,113,11,18
1146,30,30,259.9,11,18
1147,27.39,27.39,169,11,18
1148,27,27,5.6,11,18
1149,26,26,71.2,11,18
1150,25,25,1.3,11,18
1151,24.39,24.39,169,11,18
1152,23,23,70.3,11,18
1153,20,20,97.9,11,18
1154,18,18,50,11,18
1155,13,13,90,11,18
1156,12,12,13.7,11,18
1157,10,10,15.3,11,18
1158,9,9,135.3,11,18
1159,8,8,90,11,18
1160,5,5,62.7,11,18
1161,4.95,4.95,110.3,11,18
1162,3,3,92.9,11,18
1163,2,2,10,11,18
1164,1,1,46.8,11,18
1165,0.5,0.5,95.6,11,18
1166,0.2,0.2,4.5,11,18
1167,0.1,0.1,52.9,11,18
1168,0.01,0.01,52,11,18
1169,0,0,8959,11,18
1170,180.3,180.3,19826.7,11,19
1171,180,180,453.3,11,19
1172,150,150,13.5,11,19
1173,140,140,15.4,11,19
1174,130,130,6.9,11,19
1175,120,120,307,11,19
1176,118.58,118.58,444.3,11,19
1177,110,110,286.3,11,19
1178,109.02,109.02,20.9,11,19
1179,100,100,12.1,11,19
1180,96.7,96.7,0.2,11,19
1181,90,90,326.4,11,19
1182,89.99,89.99,200,11,19
1183,85,85,6,11,19
1184,84.98,84.98,300,11,19
1185,80,80,0.2,11,19
1186,78,78,14,11,19
1187,75,75,85.2,11,19
1188,73.4,73.4,4.3,11,19
1189,70,70,20.7,11,19
1190,52.5,52.5,27.1,11,19
1191,52.06,52.06,0.1,11,19
1192,50,50,1.8,11,19
1193,45,45,6.6,11,19
1194,43.4,43.4,20,11,19
1195,42,42,9.1,11,19
1196,40.4,40.4,20,11,19
1197,38.4,38.4,10,11,19
1198,38,38,8.8,11,19
1199,36.37,36.37,1.4,11,19
1200,35,35,51,11,19
1201,34.3,34.3,113,11,19
1202,32,32,1.4,11,19
1203,30.3,30.3,168.9,11,19
1204,30,30,200.9,11,19
1205,28,28,4.8,11,19
1206,27.3,27.3,168.9,11,19
1207,26,26,0.9,11,19
1208,25,25,71.3,11,19
1209,22,22,93.9,11,19
1210,20,20,3.8,11,19
1211,19,19,70.8,11,19
1212,16,16,70.4,11,19
1213,13,13,85.2,11,19
1214,10,10,175.7,11,19
1215,9,9,51.8,11,19
1216,7,7,143.9,11,19
1217,5.5,5.5,231.3,11,19
1218,5,5,107.9,11,19
1219,3,3,93.3,11,19
1220,2,2,10,11,19
1221,1,1,46.9,11,19
1222,0.5,0.5,95.8,11,19
1223,0.2,0.2,4,11,19
1224,0.1,0.1,53.2,11,19
1225,0.01,0.01,52,11,19
1226,0,0,9605.5,11,19
1227,180.3,180.3,20433.2,11,20
1228,180,180,474.7,11,20
1229,150,150,13.1,11,20
1230,149,149,363,11,20
1231,140,140,16.7,11,20
1232,130,130,8,11,20
1233,120,120,308.5,11,20
1234,118.58,118.58,114,11,20
1235,113.92,113.92,20.8,11,20
1236,110,110,290.8,11,20
1237,100,100,11.6,11,20
1238,99.6,99.6,0.2,11,20
1239,95,95,151.4,11,20
1240,90,90,182.5,11,20
1241,89.99,89.99,200,11,20
1242,85,85,5,11,20
1243,84.98,84.98,300,11,20
1244,80,80,0.2,11,20
1245,75,75,75.2,11,20
1246,73.3,73.3,4,11,20
1247,70,70,20.8,11,20
1248,60,60,0.4,11,20
1249,57.47,57.47,2.8,11,20
1250,52.5,52.5,27.4,11,20
1251,52.06,52.06,0.1,11,20
1252,50,50,97.6,11,20
1253,47,47,72.2,11,20
1254,45,45,12.5,11,20
1255,44,44,72.2,11,20
1256,43.4,43.4,20,11,20
1257,42,42,4.3,11,20
1258,41,41,76.7,11,20
1259,40.4,40.4,20,11,20
1260,40.12,40.12,113,11,20
1261,38.71,38.71,1.4,11,20
1262,38.4,38.4,10,11,20
1263,38,38,73.7,11,20
1264,36.12,36.12,168.9,11,20
1265,35,35,147.3,11,20
1266,33.12,33.12,168.9,11,20
1267,33,33,0.4,11,20
1268,32,32,51,11,20
1269,31,31,4.4,11,20
1270,30,30,210.8,11,20
1271,25,25,21.3,11,20
1272,24,24,50,11,20
1273,20,20,3.6,11,20
1274,16,16,16.3,11,20
1275,10,10,105.4,11,20
1276,9,9,33.9,11,20
1277,5.5,5.5,230.1,11,20
1278,5,5,98.1,11,20
1279,3,3,93.3,11,20
1280,2,2,10,11,20
1281,1,1,48.2,11,20
1282,0.5,0.5,95.4,11,20
1283,0.2,0.2,3.1,11,20
1284,0.1,0.1,52.8,11,20
1285,0.01,0.01,52,11,20
1286,0,0,10177.8,11,20
1287,180.3,180.3,20553.4,11,21
1288,180,180,478.1,11,21
1289,150,150,12.6,11,21
1290,149,149,351.7,11,21
1291,140,140,16.9,11,21
1292,130,130,7.7,11,21
1293,120,120,307.4,11,21
1294,118.58,118.58,109.5,11,21
1295,114.36,114.36,18.8,11,21
1296,110,110,283.4,11,21
1297,104.34,104.34,0.2,11,21
1298,100,100,10.8,11,21
1299,95,95,138.3,11,21
1300,90,90,177.5,11,21
1301,89.99,89.99,200,11,21
1302,85,85,8,11,21
1303,84.98,84.98,300,11,21
1304,80,80,0.2,11,21
1305,75,75,45.2,11,21
1306,73.3,73.3,4.2,11,21
1307,70,70,20.1,11,21
1308,60,60,0.4,11,21
1309,55,55,92.7,11,21
1310,52.5,52.5,25.4,11,21
1311,52.06,52.06,0.1,11,21
1312,52,52,69.5,11,21
1313,50,50,1.2,11,21
1314,49,49,69.5,11,21
1315,48,48,2.7,11,21
1316,46,46,69.5,11,21
1317,45,45,10.8,11,21
1318,43.4,43.4,20,11,21
1319,43,43,69.5,11,21
1320,42,42,4.3,11,21
1321,41,41,3.7,11,21
1322,40.4,40.4,20,11,21
1323,40.38,40.38,1.4,11,21
1324,40.22,40.22,113,11,21
1325,40,40,92.7,11,21
1326,39,39,0.4,11,21
1327,38.4,38.4,10,11,21
1328,38,38,1.5,11,21
1329,36.22,36.22,168.9,11,21
1330,35,35,51,11,21
1331,33.22,33.22,168.9,11,21
1332,32,32,1,11,21
1333,31,31,3.6,11,21
1334,30,30,216.7,11,21
1335,25,25,21.3,11,21
1336,22,22,50,11,21
1337,20,20,3.8,11,21
1338,16,16,16.7,11,21
1339,10,10,105.5,11,21
1340,5.5,5.5,219.7,11,21
1341,5,5,98,11,21
1342,3,3,93.4,11,21
1343,2,2,10,11,21
1344,1,1,96.4,11,21
1345,0.5,0.5,129.4,11,21
1346,0.2,0.2,3,11,21
1347,0.1,0.1,53.4,11,21
1348,0.01,0.01,52,11,21
1349,0,0,10181.1,11,21
1350,180.3,180.3,20913.3,11,22
1351,180,180,467.4,11,22
1352,160,160,448.3,11,22
1353,150,150,11.7,11,22
1354,140,140,18,11,22
1355,130,130,6.1,11,22
1356,120,120,304.4,11,22
1357,118.58,118.58,123.9,11,22
1358,114.83,114.83,15.7,11,22
1359,110,110,271.4,11,22
1360,103.94,103.94,0.2,11,22
1361,100,100,10.1,11,22
1362,95,95,112.7,11,22
1363,90,90,173.6,11,22
1364,89.99,89.99,200,11,22
1365,85,85,7,11,22
1366,84.98,84.98,300,11,22
1367,80,80,0.2,11,22
1368,75,75,10.2,11,22
1369,73.3,73.3,3.9,11,22
1370,70,70,18.6,11,22
1371,60,60,0.3,11,22
1372,52.5,52.5,21.4,11,22
1373,52.06,52.06,0.1,11,22
1374,50,50,0.9,11,22
1375,47,47,2.6,11,22
1376,45,45,91.9,11,22
1377,43.4,43.4,20,11,22
1378,42,42,65.6,11,22
1379,41.65,41.65,1.2,11,22
1380,40.47,40.47,112.9,11,22
1381,40.4,40.4,20,11,22
1382,39,39,61.6,11,22
1383,38.4,38.4,10,11,22
1384,38,38,1.5,11,22
1385,36.47,36.47,168.9,11,22
1386,36,36,61.2,11,22
1387,35,35,41,11,22
1388,33.47,33.47,168.9,11,22
1389,33,33,64.3,11,22
1390,32,32,1,11,22
1391,30,30,313.5,11,22
1392,25,25,21.3,11,22
1393,23,23,53,11,22
1394,20,20,3.6,11,22
1395,10,10,105.8,11,22
1396,8,8,14.8,11,22
1397,5.5,5.5,196,11,22
1398,5,5,108,11,22
1399,3,3,93.5,11,22
1400,2,2,10,11,22
1401,1,1,40.9,11,22
1402,0.5,0.5,212.3,11,22
1403,0.2,0.2,2.9,11,22
1404,0.1,0.1,54.9,11,22
1405,0.01,0.01,105,11,22
1406,0,0,10154.8,11,22
1407,180.3,180.3,19865.7,11,23
1408,180,180,444.5,11,23
1409,150,150,10.3,11,23
1410,140,140,18.2,11,23
1411,130,130,5.9,11,23
1412,120,120,300.8,11,23
1413,118.58,118.58,93.1,11,23
1414,117.84,117.84,662.2,11,23
1415,110,110,256.2,11,23
1416,107.11,107.11,14.4,11,23
1417,100,100,9.2,11,23
1418,95.74,95.74,0.1,11,23
1419,95,95,97.2,11,23
1420,90,90,166.3,11,23
1421,89.99,89.99,200,11,23
1422,85,85,7,11,23
1423,84.98,84.98,300,11,23
1424,80,80,3.3,11,23
1425,75,75,15.2,11,23
1426,70,70,18.3,11,23
1427,68.9,68.9,3.7,11,23
1428,52.5,52.5,19.8,11,23
1429,52.06,52.06,0.1,11,23
1430,50.26,50.26,25,11,23
1431,50,50,26,11,23
1432,45,45,3.3,11,23
1433,43.4,43.4,20,11,23
1434,40.4,40.4,20,11,23
1435,40,40,6.3,11,23
1436,39.58,39.58,1.2,11,23
1437,38.4,38.4,10,11,23
1438,37.3,37.3,42,11,23
1439,37,37,8.1,11,23
1440,35,35,0.7,11,23
1441,34.32,34.32,63,11,23
1442,33,33,1.5,11,23
1443,30.32,30.32,95,11,23
1444,30,30,208.6,11,23
1445,28,28,1,11,23
1446,27.32,27.32,95,11,23
1447,27,27,3.6,11,23
1448,25,25,92.3,11,23
1449,22,22,103.2,11,23
1450,20,20,3.5,11,23
1451,19,19,53.6,11,23
1452,16,16,53.2,11,23
1453,13,13,53.2,11,23
1454,12,12,11.3,11,23
1455,10,10,177,11,23
1456,5.5,5.5,169.9,11,23
1457,5,5,112.9,11,23
1458,3,3,93.4,11,23
1459,2,2,10,11,23
1460,1,1,35.6,11,23
1461,0.5,0.5,236.4,11,23
1462,0.4,0.4,3.9,11,23
1463,0.2,0.2,2.8,11,23
1464,0.1,0.1,56.1,11,23
1465,0.01,0.01,52,11,23
1466,0,0,9893.9,11,23
1467,180.3,180.3,17256.7,11,24
1468,180,180,451.7,11,24
1469,150,150,9.6,11,24
1470,140,140,16,11,24
1471,130,130,5.7,11,24
1472,120,120,295.3,11,24
1473,118.59,118.59,102,11,24
1474,110,110,150.4,11,24
1475,108.9,108.9,82,11,24
1476,100,100,8.6,11,24
1477,96.55,96.55,13.5,11,24
1478,92.4,92.4,578.4,11,24
1479,90,90,226.9,11,24
1480,89.99,89.99,200,11,24
1481,85.38,85.38,0.1,11,24
1482,85,85,3.2,11,24
1483,84.98,84.98,300,11,24
1484,80,80,88.1,11,24
1485,75,75,0.2,11,24
1486,70,70,17.4,11,24
1487,61.1,61.1,3.4,11,24
1488,60.97,60.97,7,11,24
1489,55.97,55.97,10,11,24
1490,52.5,52.5,17.6,11,24
1491,52.06,52.06,0.1,11,24
1492,50,50,0.8,11,24
1493,46.09,46.09,33,11,24
1494,45,45,3.2,11,24
1495,43.4,43.4,20,11,24
1496,40.4,40.4,20,11,24
1497,40,40,65.1,11,24
1498,38.4,38.4,10,11,24
1499,35.89,35.89,1.1,11,24
1500,35,35,85,11,24
1501,34,34,3.7,11,24
1502,32,32,4,11,24
1503,30,30,144.8,11,24
1504,28,28,1.4,11,24
1505,27,27,110,11,24
1506,26.92,26.92,96.9,11,24
1507,26,26,48.8,11,24
1508,25,25,21.3,11,24
1509,24,24,3.7,11,24
1510,23,23,48.8,11,24
1511,22.92,22.92,146,11,24
1512,22,22,0.9,11,24
1513,20,20,120.7,11,24
1514,19.92,19.92,145.9,11,24
1515,10,10,105.5,11,24
1516,9,9,9.7,11,24
1517,5.45,5.45,82,11,24
1518,5,5,113,11,24
1519,3,3,92.6,11,24
1520,2,2,10,11,24
1521,1,1,32.7,11,24
1522,0.5,0.5,237.5,11,24
1523,0.2,0.2,4.1,11,24
1524,0.1,0.1,57,11,24
1525,0.01,0.01,52,11,24
1526,0,0,9082.8,11,24
1527,0,0,-24085.3,11,1
1528,0.01,0.01,-53.7,11,1
1529,0.02,0.02,-93.4,11,1
1530,0.1,0.1,-4.5,11,1
1531,0.6,0.6,-147.8,11,1
1532,0.7,0.7,-31.7,11,1
1533,1.03,1.03,-12,11,1
1534,1.5,1.5,-103.5,11,1
1535,2,2,-377.6,11,1
1536,2.5,2.5,-115.7,11,1
1537,3.01,3.01,-43,11,1
1538,4.01,4.01,-20,11,1
1539,4.5,4.5,-267.7,11,1
1540,5,5,-150,11,1
1541,5.01,5.01,-40,11,1
1542,6,6,-232.1,11,1
1543,7,7,-183.2,11,1
1544,8,8,-62.8,11,1
1545,8.03,8.03,-4,11,1
1546,10,10,-41,11,1
1547,10.1,10.1,-57.8,11,1
1548,11,11,-590.3,11,1
1549,11.15,11.15,-57.8,11,1
1550,12.1,12.1,-36.4,11,1
1551,12.9,12.9,-57.8,11,1
1552,13.2,13.2,-72.8,11,1
1553,13.8,13.8,-150,11,1
1554,14.1,14.1,-100,11,1
1555,15,15,-127,11,1
1556,16,16,-27.5,11,1
1557,16.1,16.1,-165,11,1
1558,17,17,-80,11,1
1559,17.2,17.2,-200,11,1
1560,18.3,18.3,-200,11,1
1561,18.79,18.79,-65,11,1
1562,19,19,-85.2,11,1
1563,19.6,19.6,-65,11,1
1564,19.8,19.8,-121.7,11,1
1565,20,20,-53,11,1
1566,20.1,20.1,-121.7,11,1
1567,20.68,20.68,-90,11,1
1568,21.01,21.01,-121.7,11,1
1569,21.79,21.79,-90,11,1
1570,22.4,22.4,-139.7,11,1
1571,23,23,-100,11,1
1572,23.3,23.3,-121.7,11,1
1573,24.5,24.5,-292.2,11,1
1574,25,25,-296.3,11,1
1575,26,26,-54.8,11,1
1576,26.03,26.03,-72.6,11,1
1577,26.47,26.47,-50,11,1
1578,26.94,26.94,-50,11,1
1579,26.96,26.96,-65,11,1
1580,27.41,27.41,-50,11,1
1581,28,28,-54.9,11,1
1582,28.01,28.01,-292.2,11,1
1583,28.2,28.2,-6.8,11,1
1584,28.47,28.47,-50,11,1
1585,28.91,28.91,-100,11,1
1586,28.94,28.94,-50,11,1
1587,29,29,-106,11,1
1588,29.02,29.02,-90,11,1
1589,29.41,29.41,-50,11,1
1590,30.03,30.03,-90,11,1
1591,30.13,30.13,-45,11,1
1592,30.8,30.8,-292.2,11,1
1593,31,31,-141.5,11,1
1594,31.5,31.5,-139.7,11,1
1595,33,33,-50,11,1
1596,33.01,33.01,-68.9,11,1
1597,33.2,33.2,-57.8,11,1
1598,33.47,33.47,-50,11,1
1599,33.94,33.94,-50,11,1
1600,34.41,34.41,-50,11,1
1601,35.7,35.7,-23.2,11,1
1602,35.8,35.8,-82.3,11,1
1603,40,40,-5.4,11,1
1604,40.03,40.03,-11,11,1
1605,40.13,40.13,-45,11,1
1606,41.1,41.1,-72.6,11,1
1607,42.5,42.5,-20,11,1
1608,45,45,-8,11,1
1609,47.5,47.5,-0.1,11,1
1610,49,49,-62,11,1
1611,50.13,50.13,-45,11,1
1612,50.5,50.5,-0.1,11,1
1613,55.02,55.02,-20,11,1
1614,60.03,60.03,-12,11,1
1615,65.5,65.5,-35,11,1
1616,70,70,-4.9,11,1
1617,70.01,70.01,-57.5,11,1
1618,71.2,71.2,-52.5,11,1
1619,72.8,72.8,-52.5,11,1
1620,73.1,73.1,-52.5,11,1
1621,73.35,73.35,-57.5,11,1
1622,73.5,73.5,-10,11,1
1623,75.7,75.7,-74.2,11,1
1624,76.7,76.7,-57.5,11,1
1625,79,79,-17,11,1
1626,79.5,79.5,-10,11,1
1627,80.04,80.04,-57.3,11,1
1628,84.6,84.6,-8,11,1
1629,99.5,99.5,-761.3,11,1
1630,145.01,145.01,-27.3,11,1
1631,160,160,-1717.1,11,1
1632,180,180,-1036.9,11,1
1633,180.3,180.3,-465.2,11,1
1634,0,0,-23549.5,11,2
1635,0.01,0.01,-43.7,11,2
1636,0.02,0.02,-93.2,11,2
1637,0.1,0.1,-4.5,11,2
1638,0.6,0.6,-147.8,11,2
1639,0.7,0.7,-31.7,11,2
1640,1.5,1.5,-102.9,11,2
1641,2,2,-397.4,11,2
1642,2.5,2.5,-105.7,11,2
1643,3.01,3.01,-43,11,2
1644,4.01,4.01,-20,11,2
1645,4.5,4.5,-261.6,11,2
1646,5,5,-150,11,2
1647,5.01,5.01,-40,11,2
1648,6,6,-255.1,11,2
1649,7,7,-232.7,11,2
1650,8,8,-66.5,11,2
1651,8.03,8.03,-4,11,2
1652,10,10,-19.5,11,2
1653,10.1,10.1,-57.8,11,2
1654,10.8,10.8,-121.9,11,2
1655,11,11,-585.9,11,2
1656,11.15,11.15,-57.8,11,2
1657,12.1,12.1,-36.4,11,2
1658,12.9,12.9,-57.8,11,2
1659,13.2,13.2,-72.8,11,2
1660,13.8,13.8,-150,11,2
1661,14.1,14.1,-100,11,2
1662,15,15,-73,11,2
1663,16,16,-27.5,11,2
1664,16.1,16.1,-165,11,2
1665,17.2,17.2,-200,11,2
1666,18.3,18.3,-200,11,2
1667,18.79,18.79,-65,11,2
1668,19,19,-7.6,11,2
1669,19.6,19.6,-65,11,2
1670,19.8,19.8,-121.7,11,2
1671,20.1,20.1,-121.7,11,2
1672,20.68,20.68,-90,11,2
1673,21.01,21.01,-121.7,11,2
1674,21.79,21.79,-90,11,2
1675,22.4,22.4,-139.7,11,2
1676,23,23,-100,11,2
1677,23.2,23.2,-6.8,11,2
1678,23.3,23.3,-121.7,11,2
1679,24.5,24.5,-292.2,11,2
1680,25,25,-296.3,11,2
1681,26,26,-54.8,11,2
1682,26.03,26.03,-72.6,11,2
1683,26.47,26.47,-50,11,2
1684,26.94,26.94,-50,11,2
1685,26.96,26.96,-65,11,2
1686,27.41,27.41,-50,11,2
1687,28,28,-54.9,11,2
1688,28.01,28.01,-292.2,11,2
1689,28.47,28.47,-50,11,2
1690,28.91,28.91,-100,11,2
1691,28.94,28.94,-50,11,2
1692,29,29,-26,11,2
1693,29.02,29.02,-90,11,2
1694,29.41,29.41,-50,11,2
1695,30.03,30.03,-90,11,2
1696,30.13,30.13,-45,11,2
1697,30.8,30.8,-292.2,11,2
1698,31,31,-141.5,11,2
1699,31.5,31.5,-139.7,11,2
1700,33,33,-50,11,2
1701,33.01,33.01,-68.9,11,2
1702,33.2,33.2,-57.8,11,2
1703,33.47,33.47,-50,11,2
1704,33.94,33.94,-50,11,2
1705,34.41,34.41,-50,11,2
1706,35.7,35.7,-23.2,11,2
1707,35.8,35.8,-82.3,11,2
1708,40,40,-85.4,11,2
1709,40.03,40.03,-12,11,2
1710,40.13,40.13,-45,11,2
1711,41.1,41.1,-72.6,11,2
1712,42.5,42.5,-20,11,2
1713,43,43,-80,11,2
1714,45,45,-8,11,2
1715,46,46,-80,11,2
1716,47.5,47.5,-0.1,11,2
1717,49,49,-142,11,2
1718,50.13,50.13,-45,11,2
1719,50.5,50.5,-0.1,11,2
1720,55.02,55.02,-20,11,2
1721,60.03,60.03,-12,11,2
1722,65.5,65.5,-35,11,2
1723,70,70,-4.9,11,2
1724,70.01,70.01,-68.8,11,2
1725,71.2,71.2,-52.5,11,2
1726,72.8,72.8,-52.5,11,2
1727,73.1,73.1,-52.5,11,2
1728,73.35,73.35,-68.8,11,2
1729,73.5,73.5,-10,11,2
1730,75.7,75.7,-74.2,11,2
1731,76.7,76.7,-68.8,11,2
1732,79,79,-17,11,2
1733,79.5,79.5,-10,11,2
1734,80.04,80.04,-68.4,11,2
1735,84.6,84.6,-8,11,2
1736,99.5,99.5,-761.7,11,2
1737,145.01,145.01,-27.3,11,2
1738,160,160,-1717.2,11,2
1739,180,180,-1036.9,11,2
1740,180.3,180.3,-465,11,2
1741,0,0,-22776.5,11,3
1742,0.01,0.01,-33.5,11,3
1743,0.02,0.02,-93.3,11,3
1744,0.1,0.1,-4.5,11,3
1745,0.6,0.6,-147.8,11,3
1746,0.7,0.7,-32.5,11,3
1747,1.5,1.5,-102.9,11,3
1748,2,2,-337.1,11,3
1749,2.5,2.5,-96.5,11,3
1750,3.01,3.01,-43,11,3
1751,4.01,4.01,-20,11,3
1752,4.5,4.5,-257.6,11,3
1753,5,5,-150,11,3
1754,5.01,5.01,-40,11,3
1755,6,6,-264.3,11,3
1756,7,7,-235.6,11,3
1757,8,8,-64.1,11,3
1758,8.03,8.03,-4,11,3
1759,10,10,-18.3,11,3
1760,10.1,10.1,-57.8,11,3
1761,10.8,10.8,-121.9,11,3
1762,11,11,-584.5,11,3
