"I","PI0","PI1","QI","LI","TI"
837,9.02,9.02,-30,11,17
838,10,10,-182.9,11,17
839,10.01,10.01,-40,11,17
840,11,11,-75,11,17
841,12.02,12.02,-34,11,17
842,15,15,-26.1,11,17
843,15.5,15.5,-26,11,17
844,16,16,-47.1,11,17
845,19,19,-36.5,11,17
846,20,20,-115.4,11,17
847,24,24,-54.8,11,17
848,25,25,-168.5,11,17
849,25.03,25.03,-4,11,17
850,26,26,-4.9,11,17
851,26.8,26.8,-6.8,11,17
852,28.34,28.34,-62.5,11,17
853,30,30,-110,11,17
854,31.69,31.69,-62.5,11,17
855,33,33,-8,11,17
856,35,35,-170,11,17
857,35.03,35.03,-62.5,11,17
858,37.31,37.31,-90,11,17
859,39.12,39.12,-90,11,17
860,40,40,-162.8,11,17
861,40.1,40.1,-140.1,11,17
862,40.93,40.93,-90,11,17
863,42.02,42.02,-20,11,17
864,42.03,42.03,-50,11,17
865,42.13,42.13,-50,11,17
866,42.23,42.23,-50,11,17
867,42.33,42.33,-50,11,17
868,42.5,42.5,-0.1,11,17
869,42.75,42.75,-90,11,17
870,43.71,43.71,-50,11,17
871,43.81,43.81,-50,11,17
872,43.91,43.91,-50,11,17
873,44.01,44.01,-50,11,17
874,44.72,44.72,-100,11,17
875,45,45,-40,11,17
876,46.75,46.75,-100,11,17
877,47.5,47.5,-0.1,11,17
878,48.11,48.11,-68.9,11,17
879,48.3,48.3,-290.7,11,17
880,49,49,-62,11,17
881,49.51,49.51,-68.9,11,17
882,50,50,-63.1,11,17
883,50.1,50.1,-290.7,11,17
884,50.13,50.13,-45,11,17
885,50.5,50.5,-0.1,11,17
886,54,54,-5.2,11,17
887,55.03,55.03,-12,11,17
888,55.35,55.35,-50,11,17
889,55.45,55.45,-50,11,17
890,55.55,55.55,-50,11,17
891,55.65,55.65,-50,11,17
892,58.48,58.48,-290.7,11,17
893,60,60,-4.9,11,17
894,60.13,60.13,-45,11,17
895,60.8,60.8,-290.7,11,17
896,60.95,60.95,-72.5,11,17
897,63,63,-1.1,11,17
898,63.43,63.43,-72.5,11,17
899,65.5,65.5,-10,11,17
900,65.61,65.61,-82.2,11,17
901,70,70,-13,11,17
902,70.04,70.04,-24,11,17
903,73.34,73.34,-13,11,17
904,73.38,73.38,-24,11,17
905,73.5,73.5,-45,11,17
906,75.13,75.13,-45,11,17
907,76.69,76.69,-13,11,17
908,76.73,76.73,-24,11,17
909,77.4,77.4,-10,11,17
910,79,79,-17,11,17
911,79.5,79.5,-10,11,17
912,80.03,80.03,-13,11,17
913,80.07,80.07,-24,11,17
914,83.7,83.7,-74.4,11,17
915,99.5,99.5,-592.6,11,17
916,133.1,133.1,-192,11,17
917,145,145,-19,11,17
918,145.01,145.01,-9.3,11,17
919,160,160,-1334,11,17
920,180,180,-704.9,11,17
921,180.3,180.3,-558.7,11,17
922,0,0,-14254.4,11,18
923,0.1,0.1,-1,11,18
924,0.5,0.5,-206.7,11,18
925,0.6,0.6,-147.8,11,18
926,0.7,0.7,-33,11,18
927,1,1,-122.9,11,18
928,1.5,1.5,-1,11,18
929,2,2,-129.3,11,18
930,2.5,2.5,-24.5,11,18
931,3,3,-115.8,11,18
932,4.03,4.03,-12,11,18
933,4.5,4.5,-132.6,11,18
934,5,5,-300,11,18
935,5.01,5.01,-20,11,18
936,6,6,-245,11,18
937,7,7,-37.6,11,18
938,8.25,8.25,-14.3,11,18
939,9.02,9.02,-30,11,18
940,10,10,-191.6,11,18
941,10.01,10.01,-40,11,18
942,11,11,-77.6,11,18
943,12.02,12.02,-45,11,18
944,15,15,-26.1,11,18
945,15.5,15.5,-26,11,18
946,16,16,-47.1,11,18
947,19,19,-34.9,11,18
948,20,20,-115.2,11,18
949,24,24,-54.8,11,18
950,25,25,-168.5,11,18
951,25.03,25.03,-18,11,18
952,26,26,-4.9,11,18
953,26.8,26.8,-6.8,11,18
954,28.34,28.34,-62.5,11,18
955,30,30,-110,11,18
956,30.03,30.03,-19,11,18
957,31.69,31.69,-62.5,11,18
958,33,33,-8,11,18
959,35,35,-180,11,18
960,35.03,35.03,-62.5,11,18
961,37.31,37.31,-90,11,18
962,39.12,39.12,-90,11,18
963,40,40,-162.7,11,18
964,40.1,40.1,-140.1,11,18
965,40.93,40.93,-90,11,18
966,42.02,42.02,-20,11,18
967,42.03,42.03,-50,11,18
968,42.13,42.13,-50,11,18
969,42.23,42.23,-50,11,18
970,42.33,42.33,-50,11,18
971,42.5,42.5,-0.1,11,18
972,42.75,42.75,-90,11,18
973,43.71,43.71,-50,11,18
974,43.81,43.81,-50,11,18
975,43.91,43.91,-50,11,18
976,44.01,44.01,-50,11,18
977,44.72,44.72,-100,11,18
978,45,45,-50,11,18
979,45.03,45.03,-19,11,18
980,46.75,46.75,-100,11,18
981,47.5,47.5,-0.1,11,18
982,48.11,48.11,-68.9,11,18
983,48.3,48.3,-290.7,11,18
984,49,49,-62,11,18
985,49.51,49.51,-68.9,11,18
986,50,50,-73.1,11,18
987,50.1,50.1,-290.7,11,18
988,50.13,50.13,-45,11,18
989,50.5,50.5,-0.1,11,18
990,54,54,-5.2,11,18
991,55.03,55.03,-1,11,18
992,55.35,55.35,-50,11,18
993,55.45,55.45,-50,11,18
994,55.55,55.55,-50,11,18
995,55.65,55.65,-50,11,18
996,58.48,58.48,-290.7,11,18
997,60,60,-4.9,11,18
998,60.13,60.13,-45,11,18
999,60.8,60.8,-290.7,11,18
1000,60.95,60.95,-72.5,11,18
1001,63,63,-1.1,11,18
1002,63.43,63.43,-72.5,11,18
1003,65.5,65.5,-10,11,18
1004,70,70,-13,11,18
1005,70.04,70.04,-24,11,18
1006,73.34,73.34,-13,11,18
1007,73.38,73.38,-24,11,18
1008,73.5,73.5,-45,11,18
1009,75.13,75.13,-45,11,18
1010,76.69,76.69,-13,11,18
1011,76.73,76.73,-24,11,18
1012,77.4,77.4,-10,11,18
1013,79,79,-17,11,18
1014,79.5,79.5,-10,11,18
1015,80.03,80.03,-13,11,18
1016,80.07,80.07,-24,11,18
1017,83.7,83.7,-74.4,11,18
1018,99.5,99.5,-597.9,11,18
1019,133.1,133.1,-192,11,18
1020,145,145,-19,11,18
1021,145.01,145.01,-9.3,11,18
1022,160,160,-1296.2,11,18
1023,180,180,-804.9,11,18
1024,180.3,180.3,-458.7,11,18
1025,0,0,-12457.1,11,19
1026,0.1,0.1,-1,11,19
1027,0.5,0.5,-211.1,11,19
1028,0.6,0.6,-147.8,11,19
1029,0.7,0.7,-29.9,11,19
1030,1,1,-100.7,11,19
1031,1.5,1.5,-5.3,11,19
1032,2,2,-107,11,19
1033,2.5,2.5,-19,11,19
1034,3,3,-93.5,11,19
1035,4.03,4.03,-12,11,19
1036,4.5,4.5,-136.4,11,19
1037,5,5,-300,11,19
1038,5.01,5.01,-20,11,19
1039,6,6,-235,11,19
1040,7,7,-36.1,11,19
1041,8.25,8.25,-13.5,11,19
1042,9.02,9.02,-30,11,19
1043,10,10,-190.3,11,19
1044,10.01,10.01,-40,11,19
1045,11,11,-99.2,11,19
1046,12.02,12.02,-52,11,19
1047,15,15,-26.1,11,19
1048,15.5,15.5,-26,11,19
1049,16,16,-46,11,19
1050,19,19,-30.2,11,19
1051,20,20,-114.7,11,19
1052,24,24,-54.8,11,19
1053,25,25,-168.5,11,19
1054,25.03,25.03,-32,11,19
1055,26,26,-4.9,11,19
1056,26.8,26.8,-6.8,11,19
1057,28.34,28.34,-62.5,11,19
1058,30,30,-135.4,11,19
1059,30.03,30.03,-19,11,19
1060,31.69,31.69,-62.5,11,19
1061,33,33,-9.1,11,19
1062,35,35,-180,11,19
1063,35.03,35.03,-62.5,11,19
1064,37.31,37.31,-90,11,19
1065,38.03,38.03,-19,11,19
1066,39.12,39.12,-90,11,19
1067,40,40,-156.9,11,19
1068,40.1,40.1,-140.1,11,19
1069,40.93,40.93,-90,11,19
1070,42.02,42.02,-20,11,19
1071,42.03,42.03,-50,11,19
1072,42.13,42.13,-50,11,19
1073,42.23,42.23,-50,11,19
1074,42.33,42.33,-50,11,19
1075,42.5,42.5,-0.1,11,19
1076,42.75,42.75,-90,11,19
1077,43.71,43.71,-50,11,19
1078,43.81,43.81,-50,11,19
1079,43.91,43.91,-50,11,19
1080,44.01,44.01,-50,11,19
1081,44.72,44.72,-100,11,19
1082,45,45,-75,11,19
1083,46.75,46.75,-100,11,19
1084,47.5,47.5,-0.1,11,19
1085,48.11,48.11,-68.9,11,19
1086,48.3,48.3,-290.7,11,19
1087,49,49,-62,11,19
1088,49.51,49.51,-68.9,11,19
1089,50,50,-73.1,11,19
1090,50.1,50.1,-290.7,11,19
1091,50.13,50.13,-45,11,19
1092,50.5,50.5,-0.1,11,19
1093,54,54,-5.2,11,19
1094,55,55,-75,11,19
1095,55.03,55.03,-1,11,19
1096,55.35,55.35,-50,11,19
1097,55.45,55.45,-50,11,19
1098,55.55,55.55,-50,11,19
1099,55.65,55.65,-50,11,19
1100,58.48,58.48,-290.7,11,19
1101,60,60,-4.9,11,19
1102,60.13,60.13,-45,11,19
1103,60.8,60.8,-290.7,11,19
1104,63,63,-1.1,11,19
1105,65.5,65.5,-10,11,19
1106,70,70,-9.5,11,19
1107,70.04,70.04,-7,11,19
1108,73.34,73.34,-9.5,11,19
1109,73.38,73.38,-7,11,19
1110,73.5,73.5,-35,11,19
1111,75.13,75.13,-45,11,19
1112,76.69,76.69,-9.5,11,19
1113,76.73,76.73,-7,11,19
1114,77.4,77.4,-10,11,19
1115,79,79,-17,11,19
1116,79.5,79.5,-10,11,19
1117,80.03,80.03,-9.5,11,19
1118,80.07,80.07,-7,11,19
1119,83.7,83.7,-74.4,11,19
1120,105,105,-604.3,11,19
1121,133.1,133.1,-192,11,19
1122,145,145,-19,11,19
1123,145.01,145.01,-9.3,11,19
1124,160,160,-1163.2,11,19
1125,180,180,-1084.9,11,19
1126,180.3,180.3,-178.7,11,19
1127,0,0,-11379.5,11,20
1128,0.01,0.01,-270,11,20
1129,0.1,0.1,-1,11,20
1130,0.5,0.5,-211.4,11,20
1131,0.6,0.6,-147.8,11,20
1132,0.7,0.7,-29.5,11,20
1133,1,1,-82.8,11,20
1134,1.5,1.5,-13.8,11,20
1135,2,2,-89.1,11,20
1136,2.5,2.5,-12.4,11,20
1137,3,3,-75.6,11,20
1138,4.03,4.03,-12,11,20
1139,4.5,4.5,-144.5,11,20
1140,5,5,-300,11,20
1141,5.01,5.01,-20,11,20
1142,6,6,-221,11,20
1143,7,7,-31.2,11,20
1144,8.25,8.25,-12.8,11,20
1145,9.02,9.02,-30,11,20
1146,10,10,-189.3,11,20
1147,10.01,10.01,-40,11,20
1148,11,11,-131.6,11,20
1149,12.02,12.02,-52,11,20
1150,15,15,-26.1,11,20
1151,15.5,15.5,-26,11,20
1152,16,16,-46,11,20
1153,19,19,-29.2,11,20
1154,20,20,-214.5,11,20
1155,24,24,-4.8,11,20
1156,25,25,-168.5,11,20
1157,25.03,25.03,-32,11,20
1158,26,26,-4.9,11,20
1159,26.8,26.8,-6.8,11,20
1160,28.34,28.34,-62.5,11,20
1161,30,30,-185.4,11,20
1162,30.03,30.03,-19,11,20
1163,31.69,31.69,-62.5,11,20
1164,33,33,-9.1,11,20
1165,35,35,-130,11,20
1166,35.03,35.03,-62.5,11,20
1167,37.31,37.31,-90,11,20
1168,38.03,38.03,-19,11,20
1169,39.12,39.12,-90,11,20
1170,40,40,-206.6,11,20
1171,40.1,40.1,-140.1,11,20
1172,40.93,40.93,-90,11,20
1173,42,42,-50,11,20
1174,42.02,42.02,-20,11,20
1175,42.03,42.03,-50,11,20
1176,42.13,42.13,-50,11,20
1177,42.23,42.23,-50,11,20
1178,42.33,42.33,-50,11,20
1179,42.5,42.5,-0.1,11,20
1180,42.75,42.75,-90,11,20
1181,43.71,43.71,-50,11,20
1182,43.81,43.81,-50,11,20
1183,43.91,43.91,-50,11,20
1184,44.01,44.01,-50,11,20
1185,44.72,44.72,-100,11,20
1186,45,45,-95,11,20
1187,46.75,46.75,-100,11,20
1188,47.5,47.5,-0.1,11,20
1189,48.11,48.11,-68.9,11,20
1190,48.3,48.3,-290.7,11,20
1191,49,49,-62,11,20
1192,49.51,49.51,-68.9,11,20
1193,50,50,-143.1,11,20
1194,50.1,50.1,-290.7,11,20
1195,50.13,50.13,-45,11,20
1196,50.5,50.5,-0.1,11,20
1197,54,54,-6.3,11,20
1198,55,55,-75,11,20
1199,55.03,55.03,-1,11,20
1200,55.35,55.35,-50,11,20
1201,55.45,55.45,-50,11,20
1202,55.55,55.55,-50,11,20
1203,55.65,55.65,-50,11,20
1204,58.48,58.48,-290.7,11,20
1205,60,60,-4.9,11,20
1206,60.13,60.13,-45,11,20
1207,60.8,60.8,-290.7,11,20
1208,63,63,-101.1,11,20
1209,65.5,65.5,-10,11,20
1210,70.04,70.04,-7,11,20
1211,73.38,73.38,-7,11,20
1212,73.5,73.5,-35,11,20
1213,75.13,75.13,-45,11,20
1214,76.73,76.73,-7,11,20
1215,77.4,77.4,-10,11,20
1216,79,79,-17,11,20
1217,79.5,79.5,-10,11,20
1218,80.07,80.07,-7,11,20
1219,83.7,83.7,-74.4,11,20
1220,115,115,-558.8,11,20
1221,133.1,133.1,-192,11,20
1222,145,145,-19,11,20
1223,145.01,145.01,-9.3,11,20
1224,160,160,-1140.2,11,20
1225,180,180,-1084.9,11,20
1226,180.3,180.3,-133.7,11,20
1227,0,0,-11168.6,11,21
1228,0.01,0.01,-224,11,21
1229,0.1,0.1,-1,11,21
1230,0.5,0.5,-211.3,11,21
1231,0.6,0.6,-147.8,11,21
1232,0.7,0.7,-30.1,11,21
1233,1,1,-77.5,11,21
1234,1.5,1.5,-17.6,11,21
1235,2,2,-83.7,11,21
1236,2.5,2.5,-9.1,11,21
1237,3,3,-70.2,11,21
1238,4.03,4.03,-12,11,21
1239,4.5,4.5,-131.1,11,21
1240,5,5,-300,11,21
1241,5.01,5.01,-20,11,21
1242,6,6,-201.4,11,21
1243,7,7,-25.4,11,21
1244,8.25,8.25,-11.3,11,21
1245,9.02,9.02,-30,11,21
1246,10,10,-190,11,21
1247,10.01,10.01,-40,11,21
1248,11,11,-141.2,11,21
1249,12.02,12.02,-52,11,21
1250,15,15,-26.1,11,21
1251,15.5,15.5,-26,11,21
1252,16,16,-46,11,21
1253,19,19,-29.8,11,21
1254,20,20,-164.3,11,21
1255,24,24,-4.8,11,21
1256,25,25,-168.5,11,21
1257,25.03,25.03,-32,11,21
1258,26,26,-4.9,11,21
1259,26.8,26.8,-6.8,11,21
1260,28.34,28.34,-62.5,11,21
1261,30,30,-210.4,11,21
1262,30.03,30.03,-19,11,21
1263,31.69,31.69,-62.5,11,21
1264,33,33,-9.1,11,21
1265,35,35,-130,11,21
1266,35.03,35.03,-62.5,11,21
1267,37.31,37.31,-90,11,21
1268,38.03,38.03,-19,11,21
1269,39.12,39.12,-90,11,21
1270,40,40,-206.4,11,21
1271,40.1,40.1,-140.1,11,21
1272,40.93,40.93,-90,11,21
1273,42,42,-20,11,21
1274,42.02,42.02,-20,11,21
1275,42.03,42.03,-50,11,21
1276,42.13,42.13,-50,11,21
1277,42.23,42.23,-50,11,21
1278,42.33,42.33,-50,11,21
1279,42.5,42.5,-0.1,11,21
1280,42.75,42.75,-90,11,21
1281,43.71,43.71,-50,11,21
1282,43.81,43.81,-50,11,21
1283,43.91,43.91,-50,11,21
1284,44.01,44.01,-50,11,21
1285,44.72,44.72,-100,11,21
1286,45,45,-170,11,21
1287,46.75,46.75,-100,11,21
1288,47.5,47.5,-0.1,11,21
1289,48.11,48.11,-68.9,11,21
1290,48.3,48.3,-290.7,11,21
1291,49,49,-62,11,21
1292,49.51,49.51,-68.9,11,21
1293,50,50,-117.9,11,21
1294,50.1,50.1,-290.7,11,21
1295,50.13,50.13,-45,11,21
1296,50.5,50.5,-0.1,11,21
1297,54,54,-6.3,11,21
1298,55,55,-75,11,21
1299,55.03,55.03,-1,11,21
1300,55.35,55.35,-50,11,21
1301,55.45,55.45,-50,11,21
1302,55.55,55.55,-50,11,21
1303,55.65,55.65,-50,11,21
1304,58.48,58.48,-290.7,11,21
1305,60,60,-4.9,11,21
1306,60.13,60.13,-45,11,21
1307,60.8,60.8,-290.7,11,21
1308,63,63,-1.1,11,21
1309,65.5,65.5,-10,11,21
1310,70.04,70.04,-7,11,21
1311,73.38,73.38,-7,11,21
1312,73.5,73.5,-35,11,21
1313,75.13,75.13,-45,11,21
1314,76.73,76.73,-7,11,21
1315,77.4,77.4,-10,11,21
1316,79,79,-17,11,21
1317,79.5,79.5,-10,11,21
1318,80.07,80.07,-7,11,21
1319,83.7,83.7,-74.4,11,21
1320,115,115,-560.8,11,21
1321,133.1,133.1,-192,11,21
1322,145,145,-19,11,21
1323,145.01,145.01,-9.3,11,21
1324,160,160,-952.7,11,21
1325,180,180,-1084.9,11,21
1326,180.3,180.3,-178.7,11,21
1327,0,0,-11551.6,11,22
1328,0.1,0.1,-1,11,22
1329,0.5,0.5,-211.5,11,22
1330,0.6,0.6,-147.8,11,22
1331,0.7,0.7,-25.9,11,22
1332,1,1,-78.9,11,22
1333,1.5,1.5,-18.7,11,22
1334,2,2,-85,11,22
1335,2.5,2.5,-7.6,11,22
1336,3,3,-71.5,11,22
1337,4.03,4.03,-12,11,22
1338,4.5,4.5,-109.1,11,22
1339,5,5,-300,11,22
1340,5.01,5.01,-20,11,22
1341,6,6,-157.6,11,22
1342,7,7,-18.8,11,22
1343,8.25,8.25,-8.7,11,22
1344,9.02,9.02,-30,11,22
1345,10,10,-190.4,11,22
1346,10.01,10.01,-40,11,22
1347,11,11,-135.4,11,22
1348,12.02,12.02,-52,11,22
1349,15,15,-26.1,11,22
1350,15.5,15.5,-26,11,22
1351,16,16,-46,11,22
1352,19,19,-31.9,11,22
1353,20,20,-113.8,11,22
1354,24,24,-54.8,11,22
1355,25,25,-168.5,11,22
1356,25.03,25.03,-32,11,22
1357,26,26,-4.9,11,22
1358,26.8,26.8,-6.8,11,22
1359,28.34,28.34,-62.5,11,22
1360,30,30,-210.4,11,22
1361,30.03,30.03,-19,11,22
1362,31.69,31.69,-62.5,11,22
1363,33,33,-9.1,11,22
1364,35,35,-230,11,22
1365,35.03,35.03,-62.5,11,22
1366,37.31,37.31,-90,11,22
1367,38.03,38.03,-19,11,22
1368,39.12,39.12,-90,11,22
1369,40,40,-155.9,11,22
1370,40.1,40.1,-140.1,11,22
1371,40.93,40.93,-90,11,22
1372,42.02,42.02,-20,11,22
1373,42.03,42.03,-50,11,22
1374,42.13,42.13,-50,11,22
1375,42.23,42.23,-50,11,22
1376,42.33,42.33,-50,11,22
1377,42.5,42.5,-0.1,11,22
1378,42.75,42.75,-90,11,22
1379,43.71,43.71,-50,11,22
1380,43.81,43.81,-50,11,22
1381,43.91,43.91,-50,11,22
1382,44.01,44.01,-50,11,22
1383,44.72,44.72,-100,11,22
1384,45,45,-111,11,22
1385,46.75,46.75,-100,11,22
1386,47.5,47.5,-0.1,11,22
1387,48.11,48.11,-68.9,11,22
1388,48.3,48.3,-290.7,11,22
1389,49,49,-62,11,22
1390,49.51,49.51,-68.9,11,22
1391,50,50,-43.3,11,22
1392,50.1,50.1,-290.7,11,22
1393,50.13,50.13,-45,11,22
1394,50.5,50.5,-0.1,11,22
1395,54,54,-6.3,11,22
1396,55.03,55.03,-1,11,22
1397,55.35,55.35,-50,11,22
1398,55.45,55.45,-50,11,22
1399,55.55,55.55,-50,11,22
1400,55.65,55.65,-50,11,22
1401,58.48,58.48,-290.7,11,22
1402,60,60,-4.9,11,22
1403,60.13,60.13,-45,11,22
1404,60.8,60.8,-290.7,11,22
1405,63,63,-1.1,11,22
1406,65.5,65.5,-10,11,22
1407,70.04,70.04,-7,11,22
1408,73.38,73.38,-7,11,22
1409,73.5,73.5,-35,11,22
1410,75.13,75.13,-45,11,22
1411,76.73,76.73,-7,11,22
1412,77.4,77.4,-10,11,22
1413,79,79,-17,11,22
1414,79.5,79.5,-10,11,22
1415,80.07,80.07,-7,11,22
1416,83.7,83.7,-74.4,11,22
1417,105,105,-611.6,11,22
1418,133.1,133.1,-192,11,22
1419,145,145,-19,11,22
1420,145.01,145.01,-9.3,11,22
1421,160,160,-952.7,11,22
1422,180,180,-1084.9,11,22
1423,180.3,180.3,-178.7,11,22
1424,0,0,-12240,11,23
1425,0.01,0.01,-7,11,23
1426,0.1,0.1,-1,11,23
1427,0.5,0.5,-211.5,11,23
1428,0.6,0.6,-147.8,11,23
1429,0.7,0.7,-21.7,11,23
1430,1,1,-86.6,11,23
1431,1.5,1.5,-19.4,11,23
1432,2,2,-92.6,11,23
1433,2.5,2.5,-7.9,11,23
1434,3,3,-79.1,11,23
1435,4.03,4.03,-12,11,23
1436,4.5,4.5,-82.2,11,23
1437,5,5,-300,11,23
1438,5.01,5.01,-20,11,23
1439,6,6,-108,11,23
1440,7,7,-16.3,11,23
1441,8.25,8.25,-6.2,11,23
1442,9.02,9.02,-30,11,23
1443,10,10,-191.1,11,23
1444,10.01,10.01,-40,11,23
1445,11,11,-123.2,11,23
1446,12.02,12.02,-52,11,23
1447,15,15,-26.1,11,23
1448,15.5,15.5,-26,11,23
1449,16,16,-46,11,23
1450,19,19,-30.7,11,23
1451,20,20,-155.9,11,23
1452,24,24,-54.8,11,23
1453,25,25,-168.5,11,23
1454,25.03,25.03,-32,11,23
1455,26,26,-4.9,11,23
1456,26.8,26.8,-6.8,11,23
1457,28.34,28.34,-62.5,11,23
1458,30,30,-185.4,11,23
1459,30.03,30.03,-19,11,23
1460,31.69,31.69,-62.5,11,23
1461,33,33,-9.1,11,23
1462,35,35,-250,11,23
1463,35.03,35.03,-62.5,11,23
1464,37.31,37.31,-90,11,23
1465,38.03,38.03,-19,11,23
1466,39.12,39.12,-90,11,23
1467,40,40,-168,11,23
1468,40.1,40.1,-140.1,11,23
1469,40.93,40.93,-90,11,23
1470,42.02,42.02,-20,11,23
1471,42.03,42.03,-50,11,23
1472,42.13,42.13,-50,11,23
1473,42.23,42.23,-50,11,23
1474,42.33,42.33,-50,11,23
1475,42.5,42.5,-0.1,11,23
1476,42.75,42.75,-90,11,23
1477,43.71,43.71,-50,11,23
1478,43.81,43.81,-50,11,23
1479,43.91,43.91,-50,11,23
1480,44.01,44.01,-50,11,23
1481,44.72,44.72,-100,11,23
1482,45,45,-100,11,23
1483,46.75,46.75,-100,11,23
1484,47.5,47.5,-0.1,11,23
1485,48.11,48.11,-68.9,11,23
1486,48.3,48.3,-290.7,11,23
1487,49,49,-62,11,23
1488,49.51,49.51,-68.9,11,23
1489,50,50,-22.9,11,23
1490,50.1,50.1,-290.7,11,23
1491,50.13,50.13,-45,11,23
1492,50.5,50.5,-0.1,11,23
1493,54,54,-8.4,11,23
1494,55.03,55.03,-1,11,23
1495,55.35,55.35,-50,11,23
1496,55.45,55.45,-50,11,23
1497,55.55,55.55,-50,11,23
1498,55.65,55.65,-50,11,23
1499,58.48,58.48,-290.7,11,23
1500,60,60,-4.9,11,23
1501,60.13,60.13,-45,11,23
1502,60.8,60.8,-290.7,11,23
1503,63,63,-1.1,11,23
1504,65.5,65.5,-10,11,23
1505,70.04,70.04,-7,11,23
1506,73.38,73.38,-7,11,23
1507,73.5,73.5,-35,11,23
1508,75.13,75.13,-45,11,23
1509,76.73,76.73,-7,11,23
1510,77.4,77.4,-10,11,23
1511,79,79,-17,11,23
1512,79.5,79.5,-10,11,23
1513,80.07,80.07,-7,11,23
1514,83.7,83.7,-74.4,11,23
1515,99.5,99.5,-612.5,11,23
1516,133.1,133.1,-192,11,23
1517,145,145,-19,11,23
1518,145.01,145.01,-9.3,11,23
1519,160,160,-952.7,11,23
1520,180,180,-844.9,11,23
1521,180.3,180.3,-418.7,11,23
1522,0,0,-11969.8,11,24
1523,0.1,0.1,-1,11,24
1524,0.5,0.5,-144.5,11,24
1525,0.6,0.6,-147.8,11,24
1526,0.7,0.7,-23.4,11,24
1527,1,1,-81.7,11,24
1528,1.5,1.5,-16.7,11,24
1529,2,2,-89.5,11,24
1530,2.5,2.5,-9.4,11,24
1531,3,3,-76,11,24
1532,4.03,4.03,-12,11,24
1533,4.5,4.5,-46.1,11,24
1534,5,5,-300,11,24
1535,5.01,5.01,-20,11,24
1536,6,6,-57.5,11,24
1537,7,7,-16.6,11,24
1538,8.25,8.25,-3.9,11,24
1539,9.02,9.02,-30,11,24
1540,10,10,-175.8,11,24
1541,10.01,10.01,-40,11,24
1542,11,11,-116.4,11,24
1543,12.02,12.02,-45,11,24
1544,15,15,-26.1,11,24
1545,15.5,15.5,-26,11,24
1546,16,16,-46,11,24
1547,19,19,-24.6,11,24
1548,20,20,-41.8,11,24
1549,24,24,-4.8,11,24
1550,25,25,-168.5,11,24
1551,25.03,25.03,-4,11,24
1552,26,26,-4.9,11,24
1553,26.8,26.8,-6.8,11,24
1554,28.34,28.34,-62.5,11,24
1555,30,30,-130.4,11,24
1556,31.69,31.69,-62.5,11,24
1557,33,33,-9,11,24
1558,35,35,-130,11,24
1559,35.03,35.03,-62.5,11,24
1560,37.31,37.31,-90,11,24
1561,39.12,39.12,-90,11,24
1562,40,40,-133.9,11,24
1563,40.1,40.1,-140.1,11,24
1564,40.93,40.93,-90,11,24
1565,42.02,42.02,-20,11,24
1566,42.03,42.03,-50,11,24
1567,42.13,42.13,-50,11,24
1568,42.23,42.23,-50,11,24
1569,42.33,42.33,-50,11,24
1570,42.5,42.5,-0.1,11,24
1571,42.75,42.75,-90,11,24
1572,43.71,43.71,-50,11,24
1573,43.81,43.81,-50,11,24
1574,43.91,43.91,-50,11,24
1575,44.01,44.01,-50,11,24
1576,44.72,44.72,-100,11,24
1577,45,45,-50,11,24
1578,46.75,46.75,-100,11,24
1579,47.5,47.5,-0.1,11,24
1580,48.11,48.11,-68.9,11,24
1581,48.3,48.3,-290.7,11,24
1582,49,49,-62,11,24
1583,49.51,49.51,-68.9,11,24
1584,50,50,-22.6,11,24
1585,50.1,50.1,-290.7,11,24
1586,50.13,50.13,-45,11,24
1587,50.5,50.5,-0.1,11,24
1588,54,54,-8.3,11,24
1589,55.03,55.03,-8,11,24
1590,55.35,55.35,-50,11,24
1591,55.45,55.45,-50,11,24
1592,55.55,55.55,-50,11,24
1593,55.65,55.65,-50,11,24
1594,58.48,58.48,-290.7,11,24
1595,60,60,-4.9,11,24
1596,60.13,60.13,-45,11,24
1597,60.8,60.8,-290.7,11,24
1598,60.95,60.95,-72.5,11,24
1599,63,63,-1,11,24
1600,63.43,63.43,-72.5,11,24
1601,65.5,65.5,-10,11,24
1602,70,70,-9.5,11,24
1603,70.04,70.04,-7,11,24
1604,73.34,73.34,-9.5,11,24
1605,73.38,73.38,-7,11,24
1606,73.5,73.5,-10,11,24
1607,75.13,75.13,-45,11,24
1608,76.69,76.69,-9.5,11,24
1609,76.73,76.73,-7,11,24
1610,77.4,77.4,-10,11,24
1611,79,79,-17,11,24
1612,79.5,79.5,-10,11,24
1613,80.03,80.03,-9.5,11,24
1614,80.07,80.07,-7,11,24
1615,83.7,83.7,-74.4,11,24
1616,99.5,99.5,-763.1,11,24
1617,133.1,133.1,-192,11,24
1618,145,145,-19,11,24
1619,145.01,145.01,-9.3,11,24
1620,160,160,-1296.2,11,24
1621,180,180,-694.9,11,24
1622,180.3,180.3,-568.7,11,24
1623,180.3,180.3,5970.8,12,1
1624,96,96,195.2,12,1
1625,51,51,0.5,12,1
1626,35,35,0.4,12,1
1627,30,30,0.9,12,1
1628,12.14,12.14,4,12,1
1629,10,10,4,12,1
1630,180.3,180.3,5412,12,2
1631,86.4,86.4,199.8,12,2
1632,41.4,41.4,1.8,12,2
1633,12,12,1,12,2
1634,10,10,1,12,2
1635,180.3,180.3,5000.4,12,3
