"H","PH","QH","TH","MP","AR","LH","VH"
1899,18.2,-22,23,725,0,11,45.5
1900,19.42,-21,23,725,0,11,45.5
1901,72.12,-26,23,725,0,11,45.5
1902,18.2,-235,24,725,0.8,11,45.5
1903,18.2,-25,24,725,0,11,45.5
1904,18.2,-22,24,725,0,11,45.5
1905,18.22,-22,24,725,0,11,45.5
1906,19.42,-21,24,725,0,11,45.5
1907,72.12,-26,24,725,0,11,45.5
1908,17.2,-322,1,726,0.8,11,43
1909,17.2,-28,1,726,0,11,43
1910,17.484,-55,1,726,0,11,43
1911,18.324,-55,1,726,0,11,43
1912,18.524,-55,1,726,0,11,43
1913,72.12,-21,1,726,0,11,43
1914,17.2,-321,2,726,0.8,11,43
1915,17.2,-29,2,726,0,11,43
1916,17.484,-55,2,726,0,11,43
1917,18.324,-55,2,726,0,11,43
1918,18.524,-55,2,726,0,11,43
1919,72.12,-21,2,726,0,11,43
1920,17.2,-320,3,726,0.8,11,43
1921,17.2,-30,3,726,0,11,43
1922,17.484,-55,3,726,0,11,43
1923,18.324,-55,3,726,0,11,43
1924,18.524,-55,3,726,0,11,43
1925,72.12,-21,3,726,0,11,43
1926,17.2,-320,4,726,0.8,11,43
1927,17.2,-30,4,726,0,11,43
1928,17.484,-55,4,726,0,11,43
1929,18.324,-55,4,726,0,11,43
1930,18.524,-55,4,726,0,11,43
1931,72.12,-21,4,726,0,11,43
1932,17.2,-320,5,726,0.8,11,43
1933,17.2,-30,5,726,0,11,43
1934,17.484,-55,5,726,0,11,43
1935,18.324,-55,5,726,0,11,43
1936,18.524,-55,5,726,0,11,43
1937,72.12,-21,5,726,0,11,43
1938,17.2,-320,6,726,0.8,11,43
1939,17.2,-30,6,726,0,11,43
1940,17.484,-55,6,726,0,11,43
1941,18.324,-55,6,726,0,11,43
1942,18.524,-55,6,726,0,11,43
1943,72.12,-21,6,726,0,11,43
1944,17.2,-320,7,726,0.8,11,43
1945,17.2,-30,7,726,0,11,43
1946,17.484,-55,7,726,0,11,43
1947,18.324,-55,7,726,0,11,43
1948,18.524,-55,7,726,0,11,43
1949,72.12,-21,7,726,0,11,43
1950,17.2,-320,8,726,0.8,11,43
1951,17.2,-30,8,726,0,11,43
1952,17.484,-55,8,726,0,11,43
1953,18.324,-55,8,726,0,11,43
1954,18.524,-55,8,726,0,11,43
1955,72.12,-21,8,726,0,11,43
1956,17.2,-320,9,726,0.8,11,43
1957,17.2,-30,9,726,0,11,43
1958,17.484,-55,9,726,0,11,43
1959,18.324,-55,9,726,0,11,43
1960,18.524,-55,9,726,0,11,43
1961,72.12,-21,9,726,0,11,43
1962,17.2,-320,10,726,0.8,11,43
1963,17.2,-30,10,726,0,11,43
1964,17.484,-55,10,726,0,11,43
1965,18.324,-55,10,726,0,11,43
1966,18.524,-55,10,726,0,11,43
1967,72.12,-21,10,726,0,11,43
1968,17.2,-320,11,726,0.8,11,43
1969,17.2,-30,11,726,0,11,43
1970,17.484,-55,11,726,0,11,43
1971,18.324,-55,11,726,0,11,43
1972,18.524,-55,11,726,0,11,43
1973,72.12,-21,11,726,0,11,43
1974,17.2,-320,12,726,0.8,11,43
1975,17.2,-30,12,726,0,11,43
1976,17.484,-55,12,726,0,11,43
1977,18.324,-55,12,726,0,11,43
1978,18.524,-55,12,726,0,11,43
1979,72.12,-21,12,726,0,11,43
1980,17.2,-320,13,726,0.8,11,43
1981,17.2,-30,13,726,0,11,43
1982,17.484,-55,13,726,0,11,43
1983,18.324,-55,13,726,0,11,43
1984,18.524,-55,13,726,0,11,43
1985,72.12,-21,13,726,0,11,43
1986,17.2,-320,14,726,0.8,11,43
1987,17.2,-30,14,726,0,11,43
1988,17.484,-55,14,726,0,11,43
1989,18.324,-55,14,726,0,11,43
1990,18.524,-55,14,726,0,11,43
1991,72.12,-21,14,726,0,11,43
1992,17.2,-320,15,726,0.8,11,43
1993,17.2,-30,15,726,0,11,43
1994,17.484,-55,15,726,0,11,43
1995,18.324,-55,15,726,0,11,43
1996,18.524,-55,15,726,0,11,43
1997,72.12,-21,15,726,0,11,43
1998,17.2,-320,16,726,0.8,11,43
1999,17.2,-30,16,726,0,11,43
2000,17.484,-55,16,726,0,11,43
2001,18.324,-55,16,726,0,11,43
2002,18.524,-55,16,726,0,11,43
2003,72.12,-21,16,726,0,11,43
2004,17.2,-320,17,726,0.8,11,43
2005,17.2,-30,17,726,0,11,43
2006,17.484,-55,17,726,0,11,43
2007,18.324,-55,17,726,0,11,43
2008,18.524,-55,17,726,0,11,43
2009,72.12,-21,17,726,0,11,43
2010,17.2,-320,18,726,0.8,11,43
2011,17.2,-30,18,726,0,11,43
2012,17.484,-55,18,726,0,11,43
2013,18.324,-55,18,726,0,11,43
2014,18.524,-55,18,726,0,11,43
2015,72.12,-21,18,726,0,11,43
2016,17.2,-320,19,726,0.8,11,43
2017,17.2,-30,19,726,0,11,43
2018,17.484,-55,19,726,0,11,43
2019,18.324,-55,19,726,0,11,43
2020,18.524,-55,19,726,0,11,43
2021,72.12,-21,19,726,0,11,43
2022,17.2,-320,20,726,0.8,11,43
2023,17.2,-30,20,726,0,11,43
2024,17.484,-55,20,726,0,11,43
2025,18.324,-55,20,726,0,11,43
2026,18.524,-55,20,726,0,11,43
2027,72.12,-21,20,726,0,11,43
2028,17.2,-320,21,726,0.8,11,43
2029,17.2,-30,21,726,0,11,43
2030,17.484,-55,21,726,0,11,43
2031,18.324,-55,21,726,0,11,43
2032,18.524,-55,21,726,0,11,43
2033,72.12,-21,21,726,0,11,43
2034,17.2,-320,22,726,0.8,11,43
2035,17.2,-30,22,726,0,11,43
2036,17.484,-55,22,726,0,11,43
2037,18.324,-55,22,726,0,11,43
2038,18.524,-55,22,726,0,11,43
2039,72.12,-21,22,726,0,11,43
2040,17.2,-320,23,726,0.8,11,43
2041,17.2,-30,23,726,0,11,43
2042,17.484,-55,23,726,0,11,43
2043,18.324,-55,23,726,0,11,43
2044,18.524,-55,23,726,0,11,43
2045,72.12,-21,23,726,0,11,43
2046,17.2,-320,24,726,0.8,11,43
2047,17.2,-30,24,726,0,11,43
2048,17.484,-55,24,726,0,11,43
2049,18.324,-55,24,726,0,11,43
2050,18.524,-55,24,726,0,11,43
2051,72.12,-21,24,726,0,11,43
2052,68,-165,1,727,0.8,11,45.5
2053,68.04,-15,1,727,0,11,45.5
2054,68.08,-10,1,727,0,11,45.5
2055,68.12,-20,1,727,0,11,45.5
2056,72.12,-15,1,727,0,11,45.5
2057,68,-165,2,727,0.8,11,45.5
2058,68.04,-15,2,727,0,11,45.5
2059,68.08,-10,2,727,0,11,45.5
2060,68.12,-20,2,727,0,11,45.5
2061,72.12,-15,2,727,0,11,45.5
2062,68,-165,3,727,0.8,11,45.5
2063,68.04,-15,3,727,0,11,45.5
2064,68.08,-10,3,727,0,11,45.5
2065,68.12,-20,3,727,0,11,45.5
2066,72.12,-15,3,727,0,11,45.5
2067,68,-165,4,727,0.8,11,45.5
2068,68.04,-15,4,727,0,11,45.5
2069,68.08,-10,4,727,0,11,45.5
2070,68.12,-20,4,727,0,11,45.5
2071,72.12,-15,4,727,0,11,45.5
2072,68,-165,5,727,0.8,11,45.5
2073,68.04,-15,5,727,0,11,45.5
2074,68.08,-10,5,727,0,11,45.5
2075,68.12,-20,5,727,0,11,45.5
2076,72.12,-15,5,727,0,11,45.5
2077,68,-165,6,727,0.8,11,45.5
2078,68.04,-15,6,727,0,11,45.5
2079,68.08,-10,6,727,0,11,45.5
2080,68.12,-20,6,727,0,11,45.5
2081,72.12,-15,6,727,0,11,45.5
2082,68,-165,7,727,0.8,11,45.5
2083,68.04,-15,7,727,0,11,45.5
2084,68.08,-10,7,727,0,11,45.5
2085,68.12,-20,7,727,0,11,45.5
2086,71.72,-15,7,727,0,11,45.5
2087,18.2,-165,8,727,0.8,11,45.5
2088,18.2,-15,8,727,0,11,45.5
2089,21.432,-10,8,727,0,11,45.5
2090,21.472,-20,8,727,0,11,45.5
2091,72.12,-15,8,727,0,11,45.5
2092,18.2,-165,9,727,0.8,11,45.5
2093,18.2,-15,9,727,0,11,45.5
2094,21.432,-10,9,727,0,11,45.5
2095,21.472,-20,9,727,0,11,45.5
2096,72.12,-15,9,727,0,11,45.5
2097,18.2,-165,10,727,0.8,11,45.5
2098,18.2,-15,10,727,0,11,45.5
2099,21.432,-10,10,727,0,11,45.5
2100,21.472,-20,10,727,0,11,45.5
2101,72.12,-15,10,727,0,11,45.5
2102,18.2,-165,11,727,0.8,11,45.5
2103,18.2,-15,11,727,0,11,45.5
2104,21.432,-10,11,727,0,11,45.5
2105,21.472,-20,11,727,0,11,45.5
2106,72.12,-15,11,727,0,11,45.5
2107,18.2,-165,12,727,0.8,11,45.5
2108,18.2,-15,12,727,0,11,45.5
2109,21.432,-10,12,727,0,11,45.5
2110,21.472,-20,12,727,0,11,45.5
2111,72.12,-15,12,727,0,11,45.5
2112,18.2,-165,13,727,0.8,11,45.5
2113,18.2,-15,13,727,0,11,45.5
2114,21.432,-10,13,727,0,11,45.5
2115,21.472,-20,13,727,0,11,45.5
2116,72.12,-15,13,727,0,11,45.5
2117,18.2,-165,14,727,0.8,11,45.5
2118,18.2,-15,14,727,0,11,45.5
2119,21.432,-10,14,727,0,11,45.5
2120,21.472,-20,14,727,0,11,45.5
2121,72.12,-15,14,727,0,11,45.5
2122,18.2,-165,15,727,0.8,11,45.5
2123,18.2,-15,15,727,0,11,45.5
2124,21.432,-10,15,727,0,11,45.5
2125,21.832,-20,15,727,0,11,45.5
2126,72.12,-15,15,727,0,11,45.5
2127,18.2,-165,16,727,0.8,11,45.5
2128,18.2,-15,16,727,0,11,45.5
2129,21.432,-10,16,727,0,11,45.5
2130,21.832,-20,16,727,0,11,45.5
2131,72.12,-15,16,727,0,11,45.5
2132,18.2,-165,17,727,0.8,11,45.5
2133,18.2,-15,17,727,0,11,45.5
2134,21.432,-10,17,727,0,11,45.5
2135,21.832,-20,17,727,0,11,45.5
2136,72.12,-15,17,727,0,11,45.5
2137,18.2,-165,18,727,0.8,11,45.5
2138,18.2,-15,18,727,0,11,45.5
2139,21.432,-10,18,727,0,11,45.5
2140,21.832,-20,18,727,0,11,45.5
2141,72.12,-15,18,727,0,11,45.5
2142,18.2,-165,19,727,0.8,11,45.5
2143,18.2,-15,19,727,0,11,45.5
2144,21.432,-10,19,727,0,11,45.5
2145,21.472,-20,19,727,0,11,45.5
2146,72.12,-15,19,727,0,11,45.5
2147,18.2,-165,20,727,0.8,11,45.5
2148,18.2,-15,20,727,0,11,45.5
2149,21.432,-10,20,727,0,11,45.5
2150,21.472,-20,20,727,0,11,45.5
2151,72.12,-15,20,727,0,11,45.5
2152,18.2,-165,21,727,0.8,11,45.5
2153,18.2,-15,21,727,0,11,45.5
2154,21.432,-10,21,727,0,11,45.5
2155,21.472,-20,21,727,0,11,45.5
2156,72.12,-15,21,727,0,11,45.5
2157,18.2,-165,22,727,0.8,11,45.5
2158,18.2,-15,22,727,0,11,45.5
2159,21.432,-10,22,727,0,11,45.5
2160,21.472,-20,22,727,0,11,45.5
2161,72.12,-15,22,727,0,11,45.5
2162,18.2,-165,23,727,0.8,11,45.5
2163,18.2,-15,23,727,0,11,45.5
2164,21.432,-10,23,727,0,11,45.5
2165,21.832,-20,23,727,0,11,45.5
2166,72.12,-15,23,727,0,11,45.5
2167,18.2,-165,24,727,0.8,11,45.5
2168,18.2,-15,24,727,0,11,45.5
2169,21.432,-10,24,727,0,11,45.5
2170,21.832,-20,24,727,0,11,45.5
2171,72.12,-15,24,727,0,11,45.5
2172,33.716,-346.3,1,728,0.8,11,44.02
2173,33.716,-346.3,2,728,0.8,11,44.02
2174,33.716,-346.3,3,728,0.8,11,44.02
2175,33.716,-346.3,4,728,0.8,11,44.02
2176,33.716,-346.3,5,728,0.8,11,44.02
2177,17.608,-165,6,728,0.8,11,44.02
2178,33.716,-181.3,6,728,0,11,44.02
2179,17.608,-346,7,728,0.8,11,44.02
2180,33.716,-0.3,7,728,0,11,44.02
2181,17.608,-346,8,728,0.8,11,44.02
2182,33.716,-0.3,8,728,0,11,44.02
2183,17.608,-346,9,728,0.8,11,44.02
2184,33.716,-0.3,9,728,0,11,44.02
2185,17.608,-346,10,728,0.8,11,44.02
2186,33.716,-0.3,10,728,0,11,44.02
2187,17.608,-346,11,728,0.8,11,44.02
2188,33.716,-0.3,11,728,0,11,44.02
2189,17.608,-346,12,728,0.8,11,44.02
2190,33.716,-0.3,12,728,0,11,44.02
2191,17.608,-346,13,728,0.8,11,44.02
2192,33.716,-0.3,13,728,0,11,44.02
2193,17.608,-346,14,728,0.8,11,44.02
2194,33.716,-0.3,14,728,0,11,44.02
2195,17.608,-346,15,728,0.8,11,44.02
2196,33.716,-0.3,15,728,0,11,44.02
2197,17.608,-346,16,728,0.8,11,44.02
2198,33.716,-0.3,16,728,0,11,44.02
2199,17.608,-346,17,728,0.8,11,44.02
2200,33.716,-0.3,17,728,0,11,44.02
2201,17.608,-346,18,728,0.8,11,44.02
2202,33.716,-0.3,18,728,0,11,44.02
2203,17.608,-346,19,728,0.8,11,44.02
2204,33.716,-0.3,19,728,0,11,44.02
2205,17.608,-346,20,728,0.8,11,44.02
2206,33.716,-0.3,20,728,0,11,44.02
2207,17.608,-346,21,728,0.8,11,44.02
2208,33.716,-0.3,21,728,0,11,44.02
2209,17.608,-346,22,728,0.8,11,44.02
2210,33.716,-0.3,22,728,0,11,44.02
2211,17.608,-346,23,728,0.8,11,44.02
2212,33.716,-0.3,23,728,0,11,44.02
2213,17.608,-346,24,728,0.8,11,44.02
2214,33.716,-0.3,24,728,0,11,44.02
2215,68,-230,1,729,0.8,11,74
2216,68.04,-90,1,729,0,11,74
2217,68.08,-27,1,729,0,11,74
2218,68.1,-27,1,729,0,11,74
2219,68.112,-26,1,729,0,11,74
2220,72.12,-14.6,1,729,0,11,74
2221,68,-230,2,729,0.8,11,74
2222,68.04,-90,2,729,0,11,74
2223,68.08,-27,2,729,0,11,74
2224,68.1,-27,2,729,0,11,74
2225,68.112,-26,2,729,0,11,74
2226,72.12,-14.6,2,729,0,11,74
2227,68,-230,3,729,0.8,11,74
2228,68.04,-90,3,729,0,11,74
2229,68.08,-27,3,729,0,11,74
2230,68.1,-27,3,729,0,11,74
2231,68.112,-26,3,729,0,11,74
2232,72.12,-14.6,3,729,0,11,74
2233,68,-230,4,729,0.8,11,74
2234,68.04,-90,4,729,0,11,74
2235,68.08,-27,4,729,0,11,74
2236,68.1,-27,4,729,0,11,74
2237,68.112,-26,4,729,0,11,74
2238,72.12,-14.6,4,729,0,11,74
2239,68,-230,5,729,0.8,11,74
2240,68.04,-90,5,729,0,11,74
2241,68.08,-27,5,729,0,11,74
2242,68.1,-27,5,729,0,11,74
2243,68.112,-26,5,729,0,11,74
2244,72.12,-14.6,5,729,0,11,74
2245,68,-230,6,729,0.8,11,74
2246,68.04,-90,6,729,0,11,74
2247,68.08,-27,6,729,0,11,74
2248,68.1,-27,6,729,0,11,74
2249,68.112,-26,6,729,0,11,74
2250,72.12,-14.6,6,729,0,11,74
2251,68,-230,7,729,0.8,11,74
2252,68.04,-90,7,729,0,11,74
2253,68.08,-27,7,729,0,11,74
2254,68.1,-27,7,729,0,11,74
2255,68.112,-26,7,729,0,11,74
2256,72.12,-14.6,7,729,0,11,74
2257,68,-230,8,729,0.8,11,74
2258,68.04,-90,8,729,0,11,74
2259,68.08,-27,8,729,0,11,74
2260,68.1,-27,8,729,0,11,74
2261,68.112,-26,8,729,0,11,74
2262,72.12,-14.6,8,729,0,11,74
2263,29.6,-230,9,729,0.8,11,74
2264,29.6,-90,9,729,0,11,74
2265,31.944,-27,9,729,0,11,74
2266,39.944,-27,9,729,0,11,74
2267,43.944,-26,9,729,0,11,74
2268,72.12,-14.6,9,729,0,11,74
2269,29.6,-230,10,729,0.8,11,74
2270,29.6,-90,10,729,0,11,74
2271,31.944,-27,10,729,0,11,74
2272,39.944,-27,10,729,0,11,74
2273,43.944,-26,10,729,0,11,74
2274,72.12,-14.6,10,729,0,11,74
2275,29.6,-230,11,729,0.8,11,74
2276,29.6,-90,11,729,0,11,74
2277,31.944,-27,11,729,0,11,74
2278,39.944,-27,11,729,0,11,74
2279,43.944,-26,11,729,0,11,74
2280,72.12,-14.6,11,729,0,11,74
2281,29.6,-230,12,729,0.8,11,74
2282,29.6,-90,12,729,0,11,74
2283,31.944,-27,12,729,0,11,74
2284,39.944,-27,12,729,0,11,74
2285,43.944,-26,12,729,0,11,74
2286,72.12,-14.6,12,729,0,11,74
2287,29.6,-230,13,729,0.8,11,74
2288,29.6,-90,13,729,0,11,74
2289,31.944,-27,13,729,0,11,74
2290,39.944,-27,13,729,0,11,74
2291,43.944,-26,13,729,0,11,74
2292,72.12,-14.6,13,729,0,11,74
2293,29.6,-230,14,729,0.8,11,74
2294,29.6,-90,14,729,0,11,74
2295,31.944,-27,14,729,0,11,74
2296,39.944,-27,14,729,0,11,74
2297,43.944,-26,14,729,0,11,74
2298,72.12,-14.6,14,729,0,11,74
2299,29.6,-230,15,729,0.8,11,74
2300,29.6,-90,15,729,0,11,74
2301,35.944,-27,15,729,0,11,74
2302,39.944,-27,15,729,0,11,74
2303,43.944,-26,15,729,0,11,74
2304,72.12,-14.6,15,729,0,11,74
2305,29.6,-230,16,729,0.8,11,74
2306,29.6,-90,16,729,0,11,74
2307,35.944,-27,16,729,0,11,74
2308,39.944,-27,16,729,0,11,74
2309,43.944,-26,16,729,0,11,74
2310,72.12,-14.6,16,729,0,11,74
2311,29.6,-230,17,729,0.8,11,74
2312,29.6,-90,17,729,0,11,74
2313,35.944,-27,17,729,0,11,74
2314,39.944,-27,17,729,0,11,74
2315,43.944,-26,17,729,0,11,74
2316,72.12,-14.6,17,729,0,11,74
2317,29.6,-230,18,729,0.8,11,74
2318,29.6,-90,18,729,0,11,74
2319,35.944,-27,18,729,0,11,74
2320,39.944,-27,18,729,0,11,74
2321,43.944,-26,18,729,0,11,74
2322,72.12,-14.6,18,729,0,11,74
2323,29.6,-230,19,729,0.8,11,74
2324,29.6,-90,19,729,0,11,74
2325,35.944,-27,19,729,0,11,74
2326,39.944,-27,19,729,0,11,74
2327,43.944,-27,19,729,0,11,74
2328,72.12,-13.6,19,729,0,11,74
2329,29.6,-230,20,729,0.8,11,74
2330,29.6,-90,20,729,0,11,74
2331,31.944,-27,20,729,0,11,74
2332,39.944,-27,20,729,0,11,74
2333,43.944,-27,20,729,0,11,74
2334,72.12,-13.6,20,729,0,11,74
2335,29.6,-230,21,729,0.8,11,74
2336,29.6,-90,21,729,0,11,74
2337,31.944,-27,21,729,0,11,74
2338,39.944,-27,21,729,0,11,74
2339,43.944,-27,21,729,0,11,74
2340,72.12,-13.6,21,729,0,11,74
2341,29.6,-230,22,729,0.8,11,74
2342,29.6,-90,22,729,0,11,74
2343,31.944,-27,22,729,0,11,74
2344,39.944,-27,22,729,0,11,74
2345,43.944,-27,22,729,0,11,74
2346,72.12,-13.6,22,729,0,11,74
2347,29.6,-230,23,729,0.8,11,74
2348,29.6,-90,23,729,0,11,74
2349,31.944,-27,23,729,0,11,74
2350,39.944,-27,23,729,0,11,74
2351,43.944,-27,23,729,0,11,74
2352,72.12,-13.6,23,729,0,11,74
2353,68,-230,24,729,0.8,11,74
2354,68.4,-90,24,729,0,11,74
2355,68.8,-27,24,729,0,11,74
2356,69.2,-27,24,729,0,11,74
2357,69.6,-27,24,729,0,11,74
2358,72.12,-13.6,24,729,0,11,74
2359,68,-220,1,730,0.8,11,77
2360,68.4,-20,1,730,0,11,77
2361,68.8,-43,1,730,0,11,77
2362,69.2,-43,1,730,0,11,77
2363,69.6,-42,1,730,0,11,77
2364,72.12,-46.6,1,730,0,11,77
2365,68,-220,2,730,0.8,11,77
2366,68.4,-20,2,730,0,11,77
2367,68.8,-43,2,730,0,11,77
2368,69.2,-43,2,730,0,11,77
2369,69.6,-42,2,730,0,11,77
2370,72.12,-46.6,2,730,0,11,77
2371,68,-220,3,730,0.8,11,77
2372,68.4,-20,3,730,0,11,77
2373,68.8,-43,3,730,0,11,77
2374,69.2,-43,3,730,0,11,77
2375,69.6,-42,3,730,0,11,77
2376,72.12,-46.6,3,730,0,11,77
2377,68,-220,4,730,0.8,11,77
2378,68.4,-20,4,730,0,11,77
2379,68.8,-43,4,730,0,11,77
2380,69.2,-43,4,730,0,11,77
2381,69.6,-42,4,730,0,11,77
2382,72.12,-46.6,4,730,0,11,77
2383,68,-220,5,730,0.8,11,77
2384,68.4,-20,5,730,0,11,77
2385,68.8,-43,5,730,0,11,77
2386,69.2,-43,5,730,0,11,77
2387,69.6,-42,5,730,0,11,77
2388,72.12,-46.6,5,730,0,11,77
2389,68,-220,6,730,0.8,11,77
2390,68.4,-20,6,730,0,11,77
2391,68.8,-43,6,730,0,11,77
2392,69.2,-43,6,730,0,11,77
2393,69.6,-42,6,730,0,11,77
2394,72.12,-46.6,6,730,0,11,77
2395,68,-220,7,730,0.8,11,77
2396,68.4,-20,7,730,0,11,77
2397,68.8,-43,7,730,0,11,77
2398,69.2,-43,7,730,0,11,77
2399,69.6,-42,7,730,0,11,77
2400,72.12,-46.6,7,730,0,11,77
2401,30.8,-220,8,730,0.8,11,77
2402,30.8,-20,8,730,0,11,77
2403,30.8,-43,8,730,0,11,77
2404,31.148,-43,8,730,0,11,77
2405,32.348,-42,8,730,0,11,77
2406,68.92,-46.6,8,730,0,11,77
2407,30.8,-220,9,730,0.8,11,77
2408,30.8,-20,9,730,0,11,77
2409,30.8,-43,9,730,0,11,77
2410,31.148,-43,9,730,0,11,77
2411,32.348,-42,9,730,0,11,77
2412,69.32,-46.6,9,730,0,11,77
2413,30.8,-220,10,730,0.8,11,77
2414,30.8,-20,10,730,0,11,77
2415,30.8,-43,10,730,0,11,77
2416,31.148,-43,10,730,0,11,77
2417,32.348,-42,10,730,0,11,77
2418,69.72,-46.6,10,730,0,11,77
2419,30.8,-220,11,730,0.8,11,77
2420,30.8,-20,11,730,0,11,77
2421,30.8,-43,11,730,0,11,77
2422,31.148,-43,11,730,0,11,77
2423,32.348,-42,11,730,0,11,77
2424,70.12,-46.6,11,730,0,11,77
2425,30.8,-220,12,730,0.8,11,77
2426,30.8,-20,12,730,0,11,77
2427,30.8,-43,12,730,0,11,77
2428,31.148,-43,12,730,0,11,77
2429,32.348,-42,12,730,0,11,77
2430,70.52,-46.6,12,730,0,11,77
2431,30.8,-220,13,730,0.8,11,77
2432,30.8,-20,13,730,0,11,77
2433,30.8,-43,13,730,0,11,77
2434,31.148,-43,13,730,0,11,77
2435,32.348,-42,13,730,0,11,77
2436,70.92,-46.6,13,730,0,11,77
2437,30.8,-220,14,730,0.8,11,77
2438,30.8,-20,14,730,0,11,77
2439,30.8,-43,14,730,0,11,77
2440,31.148,-43,14,730,0,11,77
2441,32.348,-42,14,730,0,11,77
2442,71.32,-46.6,14,730,0,11,77
2443,30.8,-220,15,730,0.8,11,77
2444,30.8,-20,15,730,0,11,77
2445,30.8,-43,15,730,0,11,77
2446,31.148,-43,15,730,0,11,77
2447,32.348,-42,15,730,0,11,77
2448,71.72,-46.6,15,730,0,11,77
2449,30.8,-220,16,730,0.8,11,77
2450,30.8,-20,16,730,0,11,77
2451,30.8,-43,16,730,0,11,77
2452,31.148,-43,16,730,0,11,77
2453,32.348,-42,16,730,0,11,77
2454,72.12,-46.6,16,730,0,11,77
2455,30.8,-220,17,730,0.8,11,77
2456,30.8,-20,17,730,0,11,77
2457,30.8,-43,17,730,0,11,77
2458,31.148,-43,17,730,0,11,77
2459,32.348,-42,17,730,0,11,77
2460,72.12,-46.6,17,730,0,11,77
2461,30.8,-220,18,730,0.8,11,77
2462,30.8,-20,18,730,0,11,77
2463,30.8,-43,18,730,0,11,77
2464,31.148,-43,18,730,0,11,77
2465,32.348,-42,18,730,0,11,77
2466,72.12,-46.6,18,730,0,11,77
2467,30.8,-220,19,730,0.8,11,77
2468,30.8,-20,19,730,0,11,77
2469,30.8,-43,19,730,0,11,77
2470,31.148,-43,19,730,0,11,77
2471,32.348,-42,19,730,0,11,77
2472,72.12,-46.6,19,730,0,11,77
2473,30.8,-220,20,730,0.8,11,77
2474,30.8,-20,20,730,0,11,77
2475,30.8,-43,20,730,0,11,77
2476,31.148,-43,20,730,0,11,77
2477,32.348,-42,20,730,0,11,77
2478,72.12,-46.6,20,730,0,11,77
2479,30.8,-220,21,730,0.8,11,77
2480,30.8,-20,21,730,0,11,77
2481,30.8,-43,21,730,0,11,77
2482,31.148,-43,21,730,0,11,77
2483,32.348,-42,21,730,0,11,77
2484,72.12,-46.6,21,730,0,11,77
2485,30.8,-220,22,730,0.8,11,77
2486,30.8,-20,22,730,0,11,77
2487,30.8,-43,22,730,0,11,77
2488,31.148,-43,22,730,0,11,77
2489,32.348,-42,22,730,0,11,77
2490,72.12,-46.6,22,730,0,11,77
2491,30.8,-220,23,730,0.8,11,77
2492,30.8,-20,23,730,0,11,77
2493,30.8,-43,23,730,0,11,77
2494,31.148,-43,23,730,0,11,77
2495,32.348,-42,23,730,0,11,77
2496,72.12,-46.6,23,730,0,11,77
2497,30.8,-220,24,730,0.8,11,77
2498,30.8,-20,24,730,0,11,77
2499,30.8,-43,24,730,0,11,77
2500,31.148,-43,24,730,0,11,77
2501,32.348,-42,24,730,0,11,77
2502,72.12,-46.6,24,730,0,11,77
2503,68,-200,1,731,0.8,11,89
2504,68.024,-60,1,731,0,11,89
2505,68.028,-60,1,731,0,11,89
2506,68.032,-58,1,731,0,11,89
2507,72.12,-50.1,1,731,0,11,89
2508,68,-200,2,731,0.8,11,89
2509,68.024,-60,2,731,0,11,89
2510,68.028,-60,2,731,0,11,89
2511,68.032,-58,2,731,0,11,89
2512,72.12,-50.1,2,731,0,11,89
2513,68,-200,3,731,0.8,11,89
2514,68.024,-60,3,731,0,11,89
2515,68.028,-60,3,731,0,11,89
2516,68.032,-58,3,731,0,11,89
2517,72.12,-50.1,3,731,0,11,89
2518,68,-200,4,731,0.8,11,89
2519,68.024,-60,4,731,0,11,89
2520,68.028,-60,4,731,0,11,89
2521,68.032,-58,4,731,0,11,89
2522,72.12,-50.1,4,731,0,11,89
2523,68,-200,5,731,0.8,11,89
2524,68.024,-60,5,731,0,11,89
2525,68.028,-60,5,731,0,11,89
2526,68.032,-58,5,731,0,11,89
2527,72.12,-50.1,5,731,0,11,89
2528,68,-200,6,731,0.8,11,89
2529,68.024,-60,6,731,0,11,89
2530,68.028,-60,6,731,0,11,89
2531,68.032,-58,6,731,0,11,89
2532,72.12,-50.1,6,731,0,11,89
2533,68,-200,7,731,0.8,11,89
2534,68.024,-60,7,731,0,11,89
2535,68.028,-60,7,731,0,11,89
2536,68.032,-58,7,731,0,11,89
2537,72.12,-50.1,7,731,0,11,89
2538,35.6,-200,8,731,0.8,11,89
2539,35.6,-60,8,731,0,11,89
2540,35.6,-60,8,731,0,11,89
2541,35.6,-58,8,731,0,11,89
2542,71.32,-50.1,8,731,0,11,89
2543,35.6,-200,9,731,0.8,11,89
2544,35.6,-60,9,731,0,11,89
2545,35.6,-60,9,731,0,11,89
2546,35.6,-58,9,731,0,11,89
2547,71.72,-50.1,9,731,0,11,89
2548,35.6,-200,10,731,0.8,11,89
2549,35.6,-60,10,731,0,11,89
2550,35.6,-60,10,731,0,11,89
2551,35.6,-58,10,731,0,11,89
2552,72.12,-50.1,10,731,0,11,89
2553,35.6,-200,11,731,0.8,11,89
2554,35.6,-60,11,731,0,11,89
2555,35.6,-60,11,731,0,11,89
2556,35.6,-58,11,731,0,11,89
2557,72.12,-50.1,11,731,0,11,89
2558,35.6,-200,12,731,0.8,11,89
2559,35.6,-60,12,731,0,11,89
2560,35.6,-60,12,731,0,11,89
